local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[-0.03849814428175411, 0.06444586481842109, 0.009116266623433721]","[0.01556035872168152, 0.006317916827707259, 0.0519006865814969]","[0.015560358721681516, 0.006317916827707271, 0.051900686581496894]","[0.0, 0.0, -1.734723475976807e-18]","[-0.0021273450607638793, 0.07983883789809719, 0.052450434113055305]","[-0.0021273450607638762, 0.07983883789809719, 0.0524504341130553]","[[-0.95423925  0.29364066  0.05659173 -0.02844219]
 [-0.29838488 -0.94749058 -0.11501334  0.08104428]
 [ 0.01984753 -0.12663636  0.99175063 -0.04186503]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.45365769  0.30345084 -1.55316497],"[-0.023787134911535494, 0.023747353838312252, 0.007416405355311341, 0.0759358513086571, 0.023897354793065193, 0.02633664577156157, 0.07593572517540123, 0.023897354793581765, -0.025935485665747788, -0.05185979372913456, 0.04600064370385269, 0.013434338338485558, 0.10415814330677911, 0.04615064595815406, 0.031608444991332536, 0.10415813546107872, 0.046150645958186194, -0.031206651602169084]","[0.01363261858382972, 0.04941438726567473, 0.05572824125385269, -0.08119620647576119, 0.07615899619481292, 0.08011864529750934, -0.08223355894427095, 0.08277851159579727, 0.028277718987040474, 0.03390004720340456, 0.01932424153804757, 0.057548424640125245, -0.11466243854994204, 0.06269382358137146, 0.08438467829859556, -0.11590915573694487, 0.07064849644474493, 0.02208776636916408]","[0.013632618583829716, 0.049414387265674736, 0.05572824125385268, -0.08119620647576117, 0.07615899619481292, 0.08011864529750934, -0.08223355894427095, 0.08277851159579729, 0.02827771898704047, 0.03390004720340455, 0.019324241538047578, 0.05754842464012523, -0.11466243854994203, 0.06269382358137146, 0.08438467829859556, -0.11590915573694488, 0.07064849644474493, 0.022087766369164076]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.017017546786976635, 0.02814864675038911, 0.0033950827843866596]","[0.013644044431054712, 0.04376776255925961, 0.05189726649317056]","[0.013644044431054712, 0.043767762559259626, 0.051897266493170564]","[0.0, 0.0, 0.0]","[0.00029345258278403244, 0.07401739665171844, 0.052334455481149025]","[0.00029345258278403374, 0.07401739665171846, 0.05233445548114903]","[[-0.99188852  0.12442762  0.0259793  -0.01027835]
 [-0.12665888 -0.98471801 -0.11953228  0.07917909]
 [ 0.01070917 -0.12185321  0.99249036 -0.04292533]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.45924843  0.12727816 -1.5642341 ],"[-0.038083697617868964, 0.014885687159201605, 0.007265451964161738, 0.06163928860232366, 0.015035688113954566, 0.026185692380411962, 0.06163916246906775, 0.01503568811447116, -0.026086439056897386, -0.06615635643546802, 0.037138977024742045, 0.013283384947335953, 0.08986158060044569, 0.03728897927904346, 0.031457491600182935, 0.08986157275474523, 0.037288979279075596, -0.031357604993318675]","[0.03626063768475068, 0.05373520977323648, 0.056776638498725135, -0.062469826744861706, 0.06369030338973004, 0.07812759826562446, -0.06302949271036012, 0.07005981450196201, 0.026248008567811024, 0.06135145611217348, 0.027595675763963025, 0.05936008440278428, -0.09322531457868422, 0.044646333854197015, 0.08143301696109247, -0.09389800426498694, 0.052300553791608355, 0.01908963907870086]","[0.03626063768475068, 0.05373520977323649, 0.05677663849872514, -0.062469826744861706, 0.06369030338973004, 0.07812759826562446, -0.06302949271036012, 0.07005981450196203, 0.026248008567811027, 0.06135145611217348, 0.027595675763963032, 0.059360084402784286, -0.09322531457868423, 0.044646333854197015, 0.08143301696109247, -0.09389800426498694, 0.05230055379160836, 0.01908963907870086]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.006430565441175845, 0.03683252765148411, 0.015106225581329293]","[-0.016947617549064507, 0.04257189785613657, 0.05190552792286008]","[-0.016947617549064507, 0.042571897856136576, 0.05190552792286008]","[0.0, 0.0, 0.0]","[-0.0038501266372797938, 0.07957664006208566, 0.042670263850211075]","[-0.003850126637279797, 0.07957664006208565, 0.042670263850211075]","[[-0.94361851  0.22158614  0.24593434 -0.03176021]
 [-0.26962154 -0.94549193 -0.18261774  0.08199334]
 [ 0.19206337 -0.23863068  0.95192808 -0.02089013]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.38536314  0.27300504 -1.37281134],"[-0.027691970609125413, 0.020634845329836816, 0.005627935507677706, 0.0720310156110672, 0.020784846284589764, 0.02454817592392796, 0.07203088947781129, 0.020784846285106393, -0.027723955513381422, -0.05576462942672448, 0.042888135195377236, 0.01164586849085194, 0.10025330760918921, 0.04303813744967865, 0.029819975143698954, 0.10025329976348875, 0.043038137449710814, -0.03299512144980271]","[0.017797850678094727, 0.05258740549958944, 0.037448958269695416, -0.07270916280663013, 0.07002786245785013, 0.0799575803307638, -0.08274860566737359, 0.08250156865970397, 0.030198239844268636, 0.03944358914652009, 0.02389052410329484, 0.03220972124484209, -0.10432768699408074, 0.053983211010862085, 0.08785293899717839, -0.11639215892325319, 0.06897281834465264, 0.028057483073672077]","[0.017797850678094727, 0.05258740549958945, 0.037448958269695416, -0.07270916280663013, 0.07002786245785013, 0.07995758033076383, -0.0827486056673736, 0.08250156865970396, 0.03019823984426864, 0.03944358914652009, 0.02389052410329484, 0.03220972124484209, -0.10432768699408075, 0.05398321101086208, 0.08785293899717841, -0.11639215892325319, 0.06897281834465263, 0.028057483073672077]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.09996675789412174, 0.059616033599067655, 0.0023699721774757387]","[0.08361506881800773, -0.0035593030598392804, 0.05190445173690989]","[0.08361506881800775, -0.003559303059839272, 0.0519044517369099]","[0.0, 0.0, 8.673617379884035e-19]","[-0.0008483447556137322, 0.0756936182382423, 0.06364954208482053]","[-0.0008483447556137286, 0.0756936182382423, 0.06364954208482054]","[[-9.67729321e-01  2.09189407e-01  1.40498234e-01 -2.55979194e-02]
 [-2.11393050e-01 -9.77400825e-01 -7.78330631e-04  7.38532111e-02]
 [ 1.37160271e-01 -3.04535635e-02  9.90080623e-01 -6.05966787e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",Vase1M,normal,[-1.57549088  0.21355345 -1.4355331 ],"[-0.03065660881444905, 0.018643411359289715, 0.005888440299407598, 0.06906637740574358, 0.018793412314042635, 0.02480868071565783, 0.06906625127248768, 0.01879341231455925, -0.02746345072165153, -0.058729267632048124, 0.04089670122483015, 0.011906373282581803, 0.09728866940386557, 0.04104670347913153, 0.030080479935428808, 0.09728866155816515, 0.04104670347916366, -0.03273461665807282]","[0.025685526946803348, 0.05087917079401218, 0.06515786260471884, -0.06825593464339871, 0.07101736332394759, 0.09790121268212702, -0.0754254722842414, 0.0726092096111942, 0.04614757048730584, 0.048973492497177556, 0.023073016573217503, 0.06715462205268198, -0.09954858379813984, 0.05501023763069343, 0.10706858069250516, -0.10816431186514452, 0.05692317952167586, 0.04487656960387615]","[0.025685526946803348, 0.05087917079401218, 0.06515786260471886, -0.06825593464339871, 0.07101736332394759, 0.09790121268212705, -0.0754254722842414, 0.0726092096111942, 0.04614757048730586, 0.04897349249717756, 0.023073016573217503, 0.067154622052682, -0.09954858379813983, 0.05501023763069343, 0.10706858069250517, -0.10816431186514451, 0.05692317952167585, 0.044876569603876156]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.024655054960914885, 0.037854588792501434, 0.012670839898654928]","[-0.025000431640730698, 0.03503488474961824, 0.051905273650637504]","[-0.025000431640730694, 0.03503488474961822, 0.051905273650637504]","[4.336808689942018e-19, 0.0, 0.0]","[0.0005603726288145195, 0.07367267834213764, 0.04447843024927785]","[0.0005603726288145198, 0.07367267834213763, 0.044478430249277855]","[[-0.99528486  0.03751583  0.08944611 -0.00618458]
 [-0.05397376 -0.98042234 -0.1893644   0.08068322]
 [ 0.0805908  -0.19329927  0.97782438 -0.02929638]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.38900787  0.05400338 -1.49153792],"[-0.045483326021996555, 0.012596015373884134, 0.007074954519941674, 0.054239660198196024, 0.012746016328637047, 0.0259951949361919, 0.05423953406494017, 0.012746016329153648, -0.026276936501117468, -0.0735559848395956, 0.034849305239424574, 0.01309288750311589, 0.08246195219631806, 0.03499930749372594, 0.03126699415596286, 0.08246194435061766, 0.03499930749375807, -0.031548102437538764]","[0.04571956043476353, 0.058249335344421956, 0.0449429496390116, -0.05201651682027236, 0.05818619295008039, 0.07233505058442197, -0.056229044387833646, 0.0682903528442704, 0.02122207484107052, 0.07294374911386511, 0.034215281828622275, 0.04410246008915586, -0.08088197205732274, 0.0364083170025994, 0.07580033751237378, -0.08594428339450945, 0.04855042875857515, 0.014378203992918533]","[0.04571956043476352, 0.05824933534442195, 0.04494294963901161, -0.05201651682027235, 0.05818619295008038, 0.07233505058442198, -0.05622904438783365, 0.06829035284427039, 0.02122207484107052, 0.07294374911386511, 0.034215281828622254, 0.044102460089155866, -0.08088197205732274, 0.036408317002599375, 0.07580033751237378, -0.08594428339450946, 0.04855042875857513, 0.01437820399291853]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.0031447635623316366, 0.023035057006217788, 0.0010372735737706222]","[0.0026206973151534107, 0.04906619206042138, 0.05189860526977591]","[0.002620697315153409, 0.04906619206042137, 0.0518986052697759]","[-8.673617379884035e-19, 0.0, -2.6020852139652106e-18]","[0.0004728786371128897, 0.07216243917315635, 0.053777320214427375]","[0.0004728786371128894, 0.07216243917315633, 0.053777320214427375]","[[-0.98252012  0.02984369  0.18374866 -0.01157049]
 [-0.04898039 -0.99373018 -0.10050496  0.07713804]
 [ 0.17959716 -0.10774822  0.97782165 -0.04489418]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.47935788  0.0494783  -1.3956283 ],"[-0.04608283215889509, 0.012466837462832017, 0.006876162324233734, 0.0536401540612975, 0.01261683841758502, 0.02579640274048394, 0.05364002792804161, 0.01261683841810158, -0.0264757286968254, -0.07415549097649417, 0.034720127328372444, 0.012894095307407944, 0.0818624460594195, 0.03487012958267391, 0.0310682019602549, 0.08186243821371908, 0.034870129582706, -0.031746894633246696]","[0.04637449691929996, 0.05765759067805356, 0.05078034279888286, -0.04821466904193365, 0.05844600936138822, 0.08758985321542918, -0.05760247122533637, 0.06407823490392373, 0.03647700815062613, 0.07394727771581168, 0.034057611694120304, 0.049269928476755806, -0.07608681354280829, 0.036606472490565554, 0.09569397503765054, -0.08736821849742266, 0.043374687331012386, 0.034272012107648415]","[0.04637449691929995, 0.05765759067805355, 0.050780342798882855, -0.04821466904193365, 0.058446009361388204, 0.08758985321542917, -0.05760247122533636, 0.06407823490392373, 0.03647700815062613, 0.07394727771581167, 0.03405761169412029, 0.049269928476755806, -0.07608681354280827, 0.03660647249056555, 0.09569397503765054, -0.08736821849742266, 0.04337468733101238, 0.034272012107648415]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.036039272028205255, 0.041085245693457284, 0.0014635059809164257]","[0.032458318826962214, 0.028739356052860647, 0.05190845423590287]","[0.032458318826962214, 0.02873935605286064, 0.051908454235902866]","[0.0, 0.0, -1.734723475976807e-18]","[0.000760186691016804, 0.07320222244130206, 0.054601096690195014]","[0.0007601866910168057, 0.07320222244130208, 0.054601096690195014]","[[-9.94861697e-01  1.01238466e-01  9.88669733e-04 -6.70858252e-03]
 [-1.00828371e-01 -9.89854051e-01 -1.00112928e-01  7.80024404e-02]
 [-9.15664049e-03 -9.96982034e-02  9.94975590e-01 -4.70216676e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",Vase1M,normal,[-1.47779148  0.10111363 -1.58029063],"[-0.04032236677678114, 0.014054577412981363, 0.007319547059270027, 0.05940061944341147, 0.014204578367734345, 0.026239787475520256, 0.05940049331015555, 0.014204578368250967, -0.026032343961789085, -0.06839502559438021, 0.036307867278521776, 0.013337480042444252, 0.08762291144153347, 0.036457869532823255, 0.03151158669529124, 0.08762290359583301, 0.0364578695328554, -0.03130350989821037]","[0.039391242315336736, 0.054478321823059214, 0.0604369569421615, -0.060007707148501406, 0.06253933091573123, 0.07934571037175252, -0.059528944548296506, 0.06775075573552913, 0.027336215443081142, 0.06502078828859659, 0.02900880269884621, 0.06416905676732305, -0.09037701951267103, 0.042843413149146685, 0.08239108229953024, -0.0898018364505628, 0.0491059646287836, 0.01989159451394146]","[0.039391242315336736, 0.05447832182305922, 0.0604369569421615, -0.0600077071485014, 0.06253933091573123, 0.07934571037175252, -0.05952894454829649, 0.06775075573552913, 0.027336215443081145, 0.06502078828859659, 0.029008802698846224, 0.06416905676732307, -0.09037701951267103, 0.04284341314914668, 0.08239108229953024, -0.0898018364505628, 0.04910596462878361, 0.019891594513941464]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.017537464924254762, 0.034987565656831705, 0.009251761380087854]","[-0.023228958547887466, 0.042488753180093417, 0.05190331281648445]","[-0.023228958547887462, 0.04248875318009341, 0.05190331281648445]","[-1.734723475976807e-18, 0.0, 0.0]","[-0.0015074361058025378, 0.07578841070451836, 0.0458538676560858]","[-0.0015074361058025386, 0.07578841070451836, 0.0458538676560858]","[[-0.97599899  0.14025745  0.16659476 -0.01974016]
 [-0.16819668 -0.97141048 -0.1675457   0.08105073]
 [ 0.13833237 -0.19154512  0.97168648 -0.02983016]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.40186537  0.16948921 -1.43968333],"[-0.035499888398423, 0.016012605695335837, 0.0064555062162709904, 0.0642230978217696, 0.01616260665008879, 0.025375746632521234, 0.06422297168851374, 0.016162606650605378, -0.02689638480478814, -0.06357254721602205, 0.038265895560876284, 0.012473439199445189, 0.09244538981989162, 0.03841589781517768, 0.030647545852292186, 0.09244538197419117, 0.03841589781520982, -0.03216755074120942]","[0.03134015753941988, 0.054017953312288564, 0.04352965712032232, -0.06339732459905581, 0.06423505264095936, 0.07850239418418299, -0.0706281290852332, 0.07424750658280624, 0.02771024953995353, 0.05582858969805805, 0.027310769212261363, 0.04097200034544167, -0.0939559223913824, 0.04556657168129579, 0.08459817304701546, -0.1026452756355686, 0.05759849572916126, 0.02356159136065996]","[0.03134015753941988, 0.054017953312288564, 0.04352965712032232, -0.06339732459905582, 0.06423505264095936, 0.07850239418418299, -0.07062812908523321, 0.07424750658280624, 0.027710249539953533, 0.05582858969805804, 0.027310769212261353, 0.04097200034544167, -0.09395592239138238, 0.0455665716812958, 0.08459817304701545, -0.10264527563556859, 0.057598495729161245, 0.02356159136065996]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.018310970139605184, 0.038214462663155924, 0.009086950878341497]","[-0.021122964738481114, 0.03620170546302306, 0.05190325401948662]","[-0.021122964738481118, 0.036201705463023044, 0.05190325401948661]","[0.0, 0.0, -1.734723475976807e-18]","[-0.001024548041808411, 0.0741201909406228, 0.04586574081249419]","[-0.001024548041808415, 0.07412019094062278, 0.04586574081249419]","[[-0.97664989  0.0672506   0.20404006 -0.0153437 ]
 [-0.10281798 -0.98022703 -0.16906635  0.08030363]
 [ 0.18863577 -0.18609762  0.96425319 -0.03023933]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.40932504  0.10323755 -1.38359282],"[-0.04179573966305194, 0.013579072776519548, 0.006540745693485272, 0.057927246557140655, 0.013729073731272537, 0.025460986109735507, 0.057927120423884794, 0.013729073731789138, -0.026811145327573838, -0.06986839848065102, 0.035832362642059974, 0.012558678676659503, 0.08614953855526268, 0.035982364896361446, 0.030732785329506507, 0.08614953070956226, 0.03598236489639359, -0.032082311263995106]","[0.03963290238613925, 0.056781610971865445, 0.041348906185849285, -0.05420792992200581, 0.05981999499832888, 0.07991493258979956, -0.06406820052532779, 0.06954770563182586, 0.02951133713793255, 0.06589722078141473, 0.03196050855753719, 0.037661487781588024, -0.08306481676771717, 0.03892361425749477, 0.08699447733695473, -0.09491398325250283, 0.05061335354220125, 0.02642481819046107]","[0.03963290238613925, 0.05678161097186544, 0.041348906185849285, -0.0542079299220058, 0.05981999499832887, 0.07991493258979956, -0.06406820052532779, 0.06954770563182586, 0.02951133713793256, 0.06589722078141474, 0.031960508557537175, 0.037661487781588024, -0.08306481676771717, 0.03892361425749477, 0.08699447733695473, -0.09491398325250283, 0.05061335354220124, 0.026424818190461077]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.019564593967604727, 0.0337950324521504, 0.001837329433238893]","[-0.023498243944782154, 0.04235669854344016, 0.0519015165367464]","[-0.023498243944782154, 0.042356698543440166, 0.05190151653674639]","[0.0, 0.0, 1.734723475976807e-18]","[-0.00032756073348771085, 0.07384034951934884, 0.05151100948894535]","[-0.00032756073348771004, 0.07384034951934886, 0.051511009488945346]","[[-0.98533438  0.10540951  0.1341827  -0.01501812]
 [-0.12169758 -0.98533438 -0.1196071   0.07887865]
 [ 0.1196071  -0.1341827   0.98371192 -0.04072472]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.4529946   0.12232891 -1.45987388],"[-0.039170225436976146, 0.014469412981845321, 0.006672643557331861, 0.06055276078321646, 0.014619413936598241, 0.025592883973582094, 0.06055263464996058, 0.014619413937114828, -0.026679247463727265, -0.0672428842545752, 0.03672270284738577, 0.012690576540506078, 0.08877505278133847, 0.0368727051016871, 0.030864683193353063, 0.08877504493563808, 0.036872705101719236, -0.03195041340014855]","[0.03730541199349381, 0.05455887203751957, 0.051088357487998434, -0.05871033445214982, 0.06238405274462456, 0.0830635816428794, -0.0649623281954183, 0.06939805503594768, 0.03164284583419322, 0.06297798375703624, 0.028865312898685557, 0.05057975337469751, -0.08859635618490615, 0.04272463351194292, 0.08937480503790718, -0.09610947996352168, 0.051153331774089476, 0.027582844583946105]","[0.03730541199349382, 0.05455887203751958, 0.051088357487998434, -0.05871033445214983, 0.062384052744624566, 0.0830635816428794, -0.0649623281954183, 0.06939805503594769, 0.03164284583419322, 0.06297798375703624, 0.02886531289868556, 0.05057975337469751, -0.08859635618490613, 0.04272463351194292, 0.08937480503790718, -0.0961094799635217, 0.05115333177408948, 0.027582844583946102]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.021590851800880332, 0.03477182495373094, -0.002611306757697933]","[-0.024670851074466486, 0.040457452583982104, 0.051908202661182526]","[-0.024670851074466486, 0.0404574525839821, 0.051908202661182526]","[0.0, 0.0, -2.6020852139652106e-18]","[0.00024506510737552605, 0.07290111803441982, 0.054852571531208996]","[0.0002450651073755254, 0.0729011180344198, 0.054852571531209]","[[-0.98833041  0.08186766  0.12845497 -0.01277212]
 [-0.09386163 -0.99148428 -0.09027133  0.07725493]
 [ 0.11997078 -0.1012749   0.9875983  -0.04681865]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.4887557   0.09409998 -1.45567005],"[-0.041536356816566006, 0.013657265290863807, 0.006756281340875535, 0.058186629403626594, 0.013807266245616762, 0.02567652175712576, 0.0581865032703707, 0.013807266246133348, -0.026595609680183607, -0.06960901563416506, 0.035910555156404234, 0.012774214324049748, 0.08640892140174862, 0.03606055741070563, 0.030948320976896725, 0.08640891355604817, 0.036060557410737756, -0.03186677561660489]","[0.04082537296993893, 0.05527542794015264, 0.05495665253626249, -0.055478090570400276, 0.06137464698386686, 0.08643862222621693, -0.061749094291318946, 0.06666849132536115, 0.03481473774010421, 0.06720368151122288, 0.030303932262745525, 0.055285046283350334, -0.08482730841876933, 0.04108745080153997, 0.09326150160869319, -0.09236327680041603, 0.047449042525800025, 0.031225417824046947]","[0.040825372969938926, 0.05527542794015265, 0.054956652536262494, -0.055478090570400276, 0.061374646983866854, 0.08643862222621694, -0.06174909429131894, 0.06666849132536115, 0.03481473774010421, 0.06720368151122288, 0.030303932262745525, 0.05528504628335035, -0.08482730841876933, 0.04108745080153997, 0.09326150160869319, -0.09236327680041603, 0.04744904252580004, 0.03122541782404695]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.0001992951159619765, 0.030740150990194844, 0.013046418784534743]","[-0.007099281195890641, 0.04522945989281832, 0.05190685421328926]","[-0.007099281195890645, 0.04522945989281831, 0.05190685421328925]","[0.0, 0.0, -1.734723475976807e-18]","[-0.0010700138304598275, 0.07730033426604777, 0.04481371693015636]","[-0.0010700138304598318, 0.07730033426604775, 0.04481371693015635]","[[-0.97879973  0.1929781   0.06863344 -0.01904032]
 [-0.202588   -0.96149388 -0.18570845  0.08242931]
 [ 0.03015297 -0.19567569  0.98020499 -0.02876857]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.38857621  0.20486629 -1.54019217],"[-0.03171700203183618, 0.017988333135534162, 0.0073307009641557196, 0.0680059841883564, 0.018138334090287075, 0.026250941380405932, 0.06800585805510052, 0.018138334090803662, -0.02602119005690341, -0.059789660849435225, 0.040241623001074596, 0.013348633947329928, 0.09622827618647843, 0.04039162525537596, 0.03152274060017691, 0.096228268340778, 0.040391625255408056, -0.031292355993324694]","[0.02655140105469631, 0.052449535186023355, 0.046481874097411134, -0.07051731740515567, 0.06784743191390107, 0.07184406349989496, -0.07209335392051508, 0.07807579307076248, 0.020606650782601005, 0.04970212090857458, 0.024458161555625184, 0.04632133485062548, -0.10249057834413462, 0.05086575018172032, 0.07481587621168294, -0.10438463234390348, 0.06315713617003835, 0.013244204559996083]","[0.026551401054696305, 0.05244953518602334, 0.046481874097411134, -0.07051731740515568, 0.06784743191390105, 0.07184406349989494, -0.0720933539205151, 0.07807579307076247, 0.020606650782601, 0.04970212090857458, 0.024458161555625177, 0.04632133485062548, -0.10249057834413462, 0.05086575018172032, 0.07481587621168292, -0.10438463234390348, 0.06315713617003833, 0.01324420455999608]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.009425498436564681, 0.03555616365644528, -0.016974381313118285]","[-0.022130591148960495, 0.046633300490389516, 0.051921938805921525]","[-0.022130591148960495, 0.04663330049038951, 0.05192193880592151]","[0.0, 0.0, -4.228388472693467e-18]","[-0.0015288748245973934, 0.07816678432211596, 0.0668356605959195]","[-0.0015288748245973957, 0.07816678432211596, 0.06683566059591949]","[[-0.95543678  0.27681771  0.10253055 -0.02995139]
 [-0.27539446 -0.9609214   0.02807042  0.07281499]
 [ 0.10629419 -0.00141684  0.99433372 -0.06618369]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.60199654  0.27962322 -1.46034434],"[-0.025320071449299677, 0.022458191672438073, 0.005806191176211224, 0.07440291477089293, 0.02260819262719105, 0.024726431592461455, 0.07440278863763701, 0.022608192627707642, -0.027545699844847903, -0.05339273026689874, 0.04471148153797849, 0.01182412415938544, 0.10262520676901493, 0.04486148379227994, 0.02999823081223244, 0.1026251989233145, 0.044861483792312064, -0.03281686578126919]","[0.017095155627610995, 0.04956895650505262, 0.0706432820620232, -0.07621405090215878, 0.07700309950361911, 0.09968517857528197, -0.08177015434717162, 0.07707712577671633, 0.0477092229839274, 0.03842804503493577, 0.02040575827371062, 0.07437346956044256, -0.10874673802667556, 0.06342439675851769, 0.1084454126211016, -0.11542361044676222, 0.06351339345938764, 0.04598624344375726]","[0.01709515562761099, 0.04956895650505262, 0.07064328206202318, -0.07621405090215878, 0.07700309950361911, 0.09968517857528196, -0.08177015434717161, 0.07707712577671633, 0.04770922298392739, 0.038428045034935764, 0.020405758273710634, 0.07437346956044255, -0.10874673802667557, 0.06342439675851769, 0.10844541262110159, -0.11542361044676223, 0.06351339345938764, 0.04598624344375726]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.012658986808321037, 0.03701410818224392, 0.020912316517134783]","[-0.018456104708953383, 0.0387502230951875, 0.05187220628444233]","[-0.018456104708953383, 0.038750223095187476, 0.05187220628444234]","[0.0, 0.0, 0.0]","[-0.004065949336674028, 0.0781537337584012, 0.03745326355521994]","[-0.0040659493366740325, 0.07815373375840118, 0.03745326355521994]","[[-0.94882366  0.13048266  0.28758988 -0.02482676]
 [-0.20160863 -0.95120697 -0.23357922  0.08226895]
 [ 0.24307946 -0.2796061   0.92883411 -0.01194726]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.33372353  0.20392879 -1.32659871],"[-0.03443286539847677, 0.016548865433294674, 0.005684881642251142, 0.06529012082171584, 0.016698866388047642, 0.024605122058501364, 0.06528999468845996, 0.016698866388564222, -0.02766700937880799, -0.06250552421607584, 0.0388021552988351, 0.011702814625425354, 0.09351241281983785, 0.038952157553136524, 0.029876921278272323, 0.09351240497413743, 0.03895215755316865, -0.03293817531522927]","[0.026650251842299653, 0.0563299179972232, 0.02896556087897751, -0.06340039662270448, 0.06390914237615722, 0.0751836098124178, -0.07610655825738244, 0.07852473252916405, 0.026631434722026406, 0.05026263526916541, 0.029816787451872283, 0.021283903641966827, -0.09338336450215513, 0.044950149290671815, 0.08299877575073351, -0.10865241661343691, 0.06251363220840354, 0.024653968994069162]","[0.02665025184229966, 0.05632991799722319, 0.02896556087897751, -0.0634003966227045, 0.0639091423761572, 0.07518360981241781, -0.07610655825738244, 0.07852473252916405, 0.02663143472202641, 0.05026263526916541, 0.029816787451872273, 0.021283903641966827, -0.09338336450215515, 0.044950149290671815, 0.08299877575073354, -0.10865241661343691, 0.06251363220840353, 0.024653968994069176]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
