local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[0.0014957734685091544, 0.10549088101882073, 0.006704096836287721]","[-0.0033756864986023735, -0.03365006701741448, 0.052705413315578355]","[-0.003375686498602374, -0.03365006701741448, 0.052705413315578355]","[0.0, 1.3877787807814457e-17, 3.469446951953614e-18]","[0.0016614444007245887, 0.07190450646415518, 0.055598086856329686]","[0.001661444400724588, 0.07190450646415517, 0.05559808685632968]","[[-9.99413219e-01  3.36912119e-02 -6.17413859e-03 -4.18810176e-04]
 [-3.29940108e-02 -9.95338637e-01 -9.06222582e-02  7.66625753e-02]
 [-9.19853239e-03 -9.03653732e-02  9.95866199e-01 -4.88552950e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeM,normal,[-1.48452227  0.03399438 -1.58969044],"[-0.04665954778132037, 0.012348176607512397, 0.007224074876667614, 0.053063438438872214, 0.012498177562265358, 0.026144315292917844, 0.05306331230561634, 0.012498177562781952, -0.026127816144391518, -0.07473220659891944, 0.03460146647305283, 0.013242007859841826, 0.08128573043699422, 0.034751468727354254, 0.031416114512688824, 0.08128572259129382, 0.0347514687273864, -0.0313989820808128]","[0.04781974648508229, 0.057389066259530816, 0.06196136171024648, -0.052023711756013544, 0.05888981818995214, 0.08017409265510334, -0.0515427588024442, 0.06361340460658442, 0.0281180445853899, 0.07508635136078476, 0.03374989240659377, 0.06611109886119944, -0.08101216159407659, 0.037214712818024444, 0.08323320746514175, -0.08043434705211705, 0.042891022201653715, 0.020677776028795437]","[0.04781974648508229, 0.05738906625953081, 0.06196136171024647, -0.052023711756013544, 0.05888981818995214, 0.08017409265510334, -0.0515427588024442, 0.06361340460658442, 0.0281180445853899, 0.07508635136078474, 0.03374989240659376, 0.06611109886119942, -0.08101216159407659, 0.037214712818024444, 0.08323320746514175, -0.08043434705211705, 0.0428910222016537, 0.020677776028795433]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.023305276958046742, 0.049261510926745106, 0.009686344270142627]","[-0.03344726829269467, 0.031574124068420084, 0.05266000639168518]","[-0.03344726829269467, 0.03157412406842006, 0.05266000639168518]","[0.0, 0.0, 0.0]","[-0.0021957236079412894, 0.07684554148509747, 0.04653649611581893]","[-0.0021957236079412894, 0.07684554148509745, 0.046536496115818934]","[[-0.96541441  0.17748298  0.19098377 -0.02464627]
 [-0.2084599  -0.96541441 -0.15658697  0.08101708]
 [ 0.15658697 -0.19098377  0.96902308 -0.03007487]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.411512    0.21034903 -1.41224832],"[-0.03211036697080999, 0.017774951195666744, 0.006137652267337564, 0.06761261924938261, 0.01792495215041967, 0.025057892683587782, 0.06761249311612672, 0.01792495215093627, -0.02721423875372158, -0.06018302578840904, 0.040028241061207184, 0.012155585250511795, 0.09583491124750465, 0.04017824331550855, 0.030329691903358744, 0.0958349034018042, 0.040178243315540714, -0.03248540469014287]","[0.02605979933020517, 0.0528141119297588, 0.04356813808791053, -0.0672828151814926, 0.06675497224836731, 0.08092427156108326, -0.07546782789355998, 0.07673807871938748, 0.030271345909085364, 0.04946496010470259, 0.025198718565222836, 0.04055365658009977, -0.09834244649373748, 0.04927347243162551, 0.08793819109467765, -0.10817846433163207, 0.061270135155907735, 0.02706891151438825]","[0.026059799330205177, 0.052814111929758795, 0.04356813808791053, -0.0672828151814926, 0.0667549722483673, 0.08092427156108326, -0.07546782789355998, 0.07673807871938748, 0.030271345909085368, 0.04946496010470258, 0.025198718565222815, 0.04055365658009978, -0.09834244649373748, 0.049273472431625505, 0.08793819109467767, -0.10817846433163208, 0.06127013515590773, 0.027068911514388252]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.010289305843418889, 0.05448278496969214, -0.014110115535700806]","[-0.016474517005437835, 0.021001517008451417, 0.05274453058995545]","[-0.016474517005437832, 0.021001517008451445, 0.05274453058995546]","[0.0, 0.0, -6.5052130349130266e-18]","[4.481861322012601e-06, 0.07376760997796694, 0.06749312585546205]","[4.4818613220138205e-06, 0.07376760997796696, 0.06749312585546206]","[[-0.98204921  0.14531316 -0.12026406 -0.00259801]
 [-0.14746029 -0.98902609  0.00910293  0.07234437]
 [-0.11762152  0.0266737   0.9927002  -0.06896757]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.58734144  0.14897419 -1.69331574],"[-0.03620827335553701, 0.015688253970580483, 0.007971779094408913, 0.06351471286465557, 0.015838254925333417, 0.026892019510659164, 0.0635145867313997, 0.01583825492585001, -0.025380111926650205, -0.06428093217313606, 0.037941543836120924, 0.013989712077583118, 0.0917370048627776, 0.03809154609042232, 0.032163818730430116, 0.09173699701707719, 0.038091546090454426, -0.030651277863071508]","[0.03231174065991517, 0.05320261569283208, 0.07990407557487822, -0.06786868522229907, 0.06804999608667592, 0.08669447643687012, -0.061720234014243563, 0.06665568668768222, 0.03480393612307791, 0.05589115789566954, 0.027274725224667853, 0.08945678089913853, -0.09948591848838298, 0.050282599500908506, 0.08873623535534206, -0.09209750390068597, 0.048607087418117735, 0.02637967716623312]","[0.032311740659915184, 0.053202615692832106, 0.07990407557487823, -0.06786868522229907, 0.06804999608667595, 0.08669447643687013, -0.06172023401424357, 0.06665568668768224, 0.03480393612307792, 0.05589115789566955, 0.027274725224667874, 0.08945678089913854, -0.099485918488383, 0.05028259950090852, 0.08873623535534206, -0.09209750390068598, 0.04860708741811775, 0.026379677166233136]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.04483870584681251, 0.0740785623640692, -0.0011093466825012992]","[-0.055803517005437925, 0.008625517008451499, 0.05274453058995526]","[-0.05580351700543792, 0.008625517008451503, 0.05274453058995525]","[0.0, 0.0, -1.734723475976807e-18]","[0.00010511363115328805, 0.07427340355059697, 0.06074163049536199]","[0.00010511363115328553, 0.07427340355059696, 0.060741630495361985]","[[-0.98397304  0.163614   -0.07090493 -0.00774186]
 [-0.16030535 -0.9857943  -0.05011784  0.07627939]
 [-0.07809766 -0.03794817  0.99622321 -0.05768547]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.52479853  0.1618548  -1.65388646],"[-0.03482988800011393, 0.0163319586226168, 0.007852342178462307, 0.06489309822007869, 0.016481959577369774, 0.026772582594712536, 0.06489297208682279, 0.016481959577886347, -0.02549954884259683, -0.062902546817713, 0.03858524848815721, 0.013870275161636535, 0.09311539021820069, 0.03873525074245866, 0.032044381814483526, 0.09311538237250028, 0.038735250742490776, -0.030770714779018132]","[0.03114543459367924, 0.0521768125671169, 0.07021540427834652, -0.06848096800612744, 0.06762703083344307, 0.0819858179886617, -0.06439851297268374, 0.06961064172533954, 0.029911116129268247, 0.05473086615045512, 0.025418196783743553, 0.07708581183230626, -0.1002299794277574, 0.05010737032288087, 0.08412132019257537, -0.09532425992355843, 0.052491086762372255, 0.021543463309064065]","[0.03114543459367924, 0.0521768125671169, 0.07021540427834651, -0.06848096800612744, 0.06762703083344307, 0.08198581798866168, -0.06439851297268374, 0.06961064172533954, 0.029911116129268243, 0.05473086615045511, 0.025418196783743567, 0.07708581183230626, -0.1002299794277574, 0.05010737032288088, 0.08412132019257537, -0.09532425992355843, 0.052491086762372255, 0.021543463309064054]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.0033973141155317164, 0.06282879463693189, -0.023708439677391613]","[0.009817482994562086, 0.007094517008451542, 0.05274453058995529]","[0.009817482994562086, 0.00709451700845154, 0.05274453058995529]","[-8.673617379884035e-19, 0.0, 4.336808689942018e-18]","[0.001908216895832527, 0.07102919596878479, 0.07200302551257257]","[0.001908216895832526, 0.0710291959687848, 0.07200302551257257]","[[-0.99012875 -0.0279805  -0.13733958  0.01376568]
 [ 0.01999867 -0.99804833  0.05915726  0.06659291]
 [-0.13872678  0.0558267   0.98875591 -0.07489402]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.63329019 -0.02085    -1.71083095],"[-0.0521541871606123, 0.011586343727133352, 0.007034907816238638, 0.0475687990595803, 0.0117363446818863, 0.02595514823248885, 0.047568672926324405, 0.011736344682402908, -0.02631698320482049, -0.08022684597821135, 0.0338396335926738, 0.013052840799412846, 0.07579109105770233, 0.03398963584697518, 0.031226947452259818, 0.07579108321200188, 0.03398963584700733, -0.03158814914124178]","[0.05280335807887506, 0.06131750065277408, 0.08680708257060832, -0.04855698145932391, 0.05943374828258652, 0.09182754311488996, -0.04130531183330283, 0.056515571446877355, 0.04014318129619448, 0.08020909216584213, 0.04022909007769717, 0.09792928014530093, -0.07678698763159206, 0.03672852155324285, 0.09448047187417916, -0.06807284346531597, 0.03322176250291591, 0.032371674651375804]","[0.05280335807887506, 0.0613175006527741, 0.08680708257060833, -0.04855698145932392, 0.05943374828258652, 0.09182754311488996, -0.04130531183330283, 0.056515571446877355, 0.040143181296194486, 0.08020909216584213, 0.04022909007769716, 0.09792928014530095, -0.07678698763159206, 0.036728521553242854, 0.09448047187417916, -0.06807284346531599, 0.03322176250291592, 0.03237167465137581]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.04421319136474005, 0.08249909695065628, 0.039777172936743516]","[0.036780698740053956, -0.017473490272164015, 0.052710730510494304]","[0.03678069874005395, -0.01747349027216402, 0.0527107305104943]","[8.673617379884035e-19, 0.0, 0.0]","[-0.0007258931447309616, 0.07606191743373492, 0.03901716101061748]","[-0.0007258931447309604, 0.07606191743373493, 0.03901716101061748]","[[-0.98883783  0.09319617  0.1162507  -0.01234224]
 [-0.11871934 -0.96428027 -0.23678952  0.08249768]
 [ 0.09003038 -0.24794764  0.964581   -0.01871049]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.33860932  0.11945019 -1.48640987],"[-0.039865503181939196, 0.014214451763840584, 0.0069580233485286875, 0.0598574830382534, 0.014364452718593525, 0.0258782637647789, 0.059857356904997536, 0.014364452719110132, -0.026393867672530456, -0.06793816199953827, 0.03646774162938102, 0.012975956331702915, 0.08807977503637543, 0.03661774388368242, 0.03115006298454988, 0.088079767190675, 0.03661774388371455, -0.031665033608951745]","[0.0376335275899564, 0.056914664438969, 0.03772851231213947, -0.059290745006693235, 0.06137259276693199, 0.06753596498761906, -0.06399670020523653, 0.07433333244244958, 0.01711524565768464, 0.06329273548442292, 0.03134785953742004, 0.0350004841462763, -0.08936528883491443, 0.04123726240930372, 0.07063255750725077, -0.09502054817348313, 0.05681211639868287, 0.010042308084806132]","[0.0376335275899564, 0.056914664438969004, 0.03772851231213947, -0.059290745006693214, 0.061372592766931994, 0.06753596498761906, -0.06399670020523653, 0.07433333244244958, 0.017115245657684637, 0.06329273548442291, 0.03134785953742003, 0.035000484146276295, -0.0893652888349144, 0.04123726240930371, 0.07063255750725075, -0.09502054817348311, 0.056812116398682874, 0.010042308084806127]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.02238941132742224, 0.0946484575387418, 0.0356697530637637]","[0.012406156663634434, -0.026382859307950264, 0.05270182121491348]","[0.012406156663634432, -0.026382859307950285, 0.05270182121491347]","[0.0, 0.0, 0.0]","[0.00019652084767059902, 0.07577010857190061, 0.04055095769576062]","[0.0001965208476705983, 0.0757701085719006, 0.040550957695760614]","[[-0.9932942   0.1059562   0.04625919 -0.00970896]
 [-0.11375324 -0.96716569 -0.22726798  0.08252054]
 [ 0.02065985 -0.2310061   0.97273293 -0.02194595]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.34041561  0.1142826  -1.55054885],"[-0.03951286465621434, 0.014340640222492942, 0.007305168513468543, 0.06021012156397827, 0.01449064117724587, 0.026225408929718766, 0.06020999543072237, 0.01449064117776247, -0.026046722507590596, -0.0675855234738134, 0.03659393008803336, 0.013323101496642772, 0.0884324135621003, 0.03674393234233475, 0.03149720814948974, 0.08843240571639982, 0.0367439323423669, -0.031317888444011885]","[0.03796404966039968, 0.05602616207117698, 0.0425699342428529, -0.06071638814225973, 0.06207666367463359, 0.06555328917179866, -0.06179619721238573, 0.07415183155579934, 0.014706459791502076, 0.0634414047458561, 0.030138892302903904, 0.04206769713422271, -0.09117189646594398, 0.04232655297952206, 0.06692942164939819, -0.09246963910154182, 0.05683722266251382, 0.0058271083588700276]","[0.03796404966039967, 0.05602616207117696, 0.042569934242852894, -0.060716388142259735, 0.06207666367463358, 0.06555328917179865, -0.06179619721238573, 0.07415183155579932, 0.01470645979150207, 0.0634414047458561, 0.03013889230290389, 0.04206769713422271, -0.09117189646594397, 0.04232655297952204, 0.06692942164939819, -0.09246963910154181, 0.056837222662513794, 0.005827108358870022]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.25380193170420645, -0.23469856123225374, 0.10673439008581144]","[-0.01804792082502603, -0.10273075467406646, 0.052630936222748316]","[-0.018047920825026036, -0.1027307546740665, 0.052630936222748295]","[0.0, 0.0, 0.0]","[-0.013981471967764288, 0.2589995024464097, 0.057705410137576726]","[-0.013981471967764293, 0.2589995024464097, 0.05770541013757673]","[[ 0.63622699  0.68962887  0.3458717  -0.18967681]
 [-0.7510115   0.65624047  0.07300802 -0.18467916]
 [-0.17662657 -0.3062033   0.93543711  0.02285722]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.46373142e+00  2.29288733e-05 -1.30537856e+00],"[-0.09482497439335412, 0.0589921015219341, 0.03613370154659913, 0.004898011826838522, 0.059142102476687025, 0.05505394196284939, 0.004897885693582599, 0.05914210247720364, 0.00278181052554001, -0.12289763321095316, 0.08124539138747452, 0.042151634529773364, 0.03312030382496056, 0.08139539364177592, 0.060325741182620365, 0.033120295979260084, 0.08139539364180806, -0.0024893554108812443]","[-0.12499759824677749, 0.2212542077844025, 0.06301583714616939, -0.06500561256771833, 0.28433105522785856, 0.11521684239747076, -0.055773045701277016, 0.3003368673844311, 0.06631950697640245, -0.16063358489921148, 0.21465529011821355, 0.06056036544780493, -0.06469344611327495, 0.31678323063373187, 0.1315342399795062, -0.05359863624907831, 0.33601741508655286, 0.07277466456780682]","[-0.1249975982467775, 0.22125420778440247, 0.06301583714616937, -0.06500561256771833, 0.28433105522785856, 0.11521684239747078, -0.05577304570127706, 0.3003368673844311, 0.06631950697640245, -0.16063358489921148, 0.21465529011821352, 0.06056036544780493, -0.06469344611327496, 0.31678323063373187, 0.1315342399795062, -0.05359863624907835, 0.33601741508655286, 0.07277466456780685]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.03336234782090538, 0.051825783709804285, -0.007388872324845702]","[-0.03730551700543794, 0.02498951700845153, 0.05274453058995521]","[-0.03730551700543793, 0.02498951700845154, 0.05274453058995521]","[0.0, 0.0, 6.5052130349130266e-18]","[0.0007155510727343516, 0.07281109991730605, 0.0637467182714074]","[0.0007155510727343509, 0.07281109991730605, 0.0637467182714074]","[[-0.99116392  0.10808343 -0.07688994 -0.00225896]
 [-0.10679594 -0.99406596 -0.0206759   0.07377347]
 [-0.07866839 -0.01228167  0.99682518 -0.0625938 ]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.55096584  0.10716642 -1.65534611],"[-0.0397339159391127, 0.014262649513484112, 0.007603352664238961, 0.059989070281079915, 0.014412650468237045, 0.02652359308048918, 0.059988944147824, 0.014412650468753618, -0.025748538356820186, -0.06780657475671176, 0.036515939379024545, 0.013621285647413191, 0.08821136227920193, 0.03666594163332591, 0.031795392300260135, 0.08821135443350149, 0.03666594163335805, -0.031019704293241482]","[0.03797703819260449, 0.05424512589717116, 0.07408617691473976, -0.06236923185599365, 0.06464204476624656, 0.08527555329287356, -0.05825694224567924, 0.06528402040124674, 0.033169386033515276, 0.0629516624734418, 0.029015788521738577, 0.08178340225551517, -0.09313343453022528, 0.0455064209828065, 0.08790049835068038, -0.08819186403334572, 0.046277894662404576, 0.025284828830686765]","[0.03797703819260449, 0.05424512589717115, 0.07408617691473976, -0.062369231855993655, 0.06464204476624656, 0.08527555329287356, -0.05825694224567924, 0.06528402040124676, 0.033169386033515276, 0.0629516624734418, 0.029015788521738577, 0.08178340225551517, -0.09313343453022528, 0.045506420982806495, 0.08790049835068038, -0.08819186403334574, 0.04627789466240457, 0.025284828830686765]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.014202794262963718, 0.06293935777830087, -0.012851746543791641]","[-0.011059517005437808, 0.00817151700845144, 0.05274453058995543]","[-0.01105951700543781, 0.008171517008451437, 0.05274453058995543]","[8.673617379884035e-19, 0.0, 2.168404344971009e-18]","[0.0018721292714260441, 0.07114090986363655, 0.06674015846677231]","[0.0018721292714260443, 0.07114090986363654, 0.06674015846677231]","[[-0.99163308  0.00674707 -0.12891205  0.00998008]
 [-0.00799991 -0.99992565  0.00920325  0.07053637]
 [-0.12884037  0.01015753  0.99161332 -0.06666184]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.5835396   0.00854932 -1.70356815],"[-0.04913765908451307, 0.011924898373223296, 0.0072335141127768, 0.050585327135679536, 0.012074899327976195, 0.026153754529027018, 0.05058520100242362, 0.012074899328492802, -0.026118376908282337, -0.07721031790211211, 0.03417818823876372, 0.013251447095951017, 0.07880761913380156, 0.034328190493065076, 0.03142555374879799, 0.0788076112881011, 0.03432819049309721, -0.031389542844703626]","[0.04957129054962168, 0.05895883745319803, 0.08035719166350022, -0.05175621195325163, 0.05967386875187968, 0.08626463994003791, -0.04502132605265122, 0.05914291208939352, 0.03443091422073707, 0.07645569046229592, 0.036578921256516815, 0.0901483607808217, -0.08059961521639732, 0.037666198464150105, 0.08805883530989154, -0.07250648706838535, 0.03702815210172516, 0.025770549624136375]","[0.04957129054962168, 0.05895883745319801, 0.08035719166350022, -0.05175621195325163, 0.05967386875187968, 0.0862646399400379, -0.045021326052651224, 0.05914291208939351, 0.03443091422073707, 0.07645569046229592, 0.03657892125651682, 0.0901483607808217, -0.08059961521639733, 0.0376661984641501, 0.08805883530989156, -0.07250648706838535, 0.03702815210172516, 0.02577054962413637]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.037358348030274095, 0.08225570599284092, 0.027743130633515807]","[-0.03474658071504521, -0.012486597071696857, 0.05270888631705082]","[-0.03474658071504521, -0.012486597071696859, 0.052708886317050806]","[6.505213034913027e-19, 0.0, 0.0]","[-0.0016907192501820212, 0.07477678948326143, 0.037750944511582084]","[-0.001690719250182019, 0.07477678948326144, 0.03775094451158209]","[[-0.96769038 -0.01843947  0.25146633 -0.00975034]
 [-0.04598378 -0.96769038 -0.24791293  0.08164198]
 [ 0.24791293 -0.25146633  0.93557676 -0.01609591]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.32222904  0.04610731 -1.32162   ],"[-0.04852491311806101, 0.012017458990192888, 0.007042358089567375, 0.051198073102131605, 0.01216745994494587, 0.025962598505817603, 0.051197946968875724, 0.012167459945462464, -0.026309532931491766, -0.07659757193566007, 0.03427074885573331, 0.013060291072741585, 0.07942036510025362, 0.03442075111003477, 0.031234397725588565, 0.0794203572545532, 0.0344207511100669, -0.031580698867913065]","[0.046459655814140834, 0.06227146754173953, 0.02915794588118778, -0.045357644045944626, 0.05552967114467651, 0.0718990690076518, -0.05831645916223553, 0.0686743544161002, 0.02299444614343783, 0.0740939307240711, 0.039741510316379416, 0.022211977414162833, -0.07238442776320708, 0.03214929139239602, 0.07841131937588343, -0.08795709471026351, 0.047945173216547544, 0.01964297312039911]","[0.046459655814140834, 0.06227146754173953, 0.02915794588118778, -0.045357644045944626, 0.05552967114467651, 0.0718990690076518, -0.05831645916223554, 0.06867435441610022, 0.022994446143437833, 0.07409393072407108, 0.039741510316379416, 0.022211977414162837, -0.07238442776320707, 0.03214929139239602, 0.07841131937588341, -0.08795709471026351, 0.047945173216547565, 0.019642973120399105]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.01667216853057782, 0.05785645550468531, -0.018478118732964753]","[-0.026642517005437835, 0.021095517008451418, 0.05274453058995545]","[-0.02664251700543783, 0.02109551700845142, 0.05274453058995546]","[0.0, 0.0, -1.734723475976807e-18]","[-0.0010486030746144452, 0.07559143326507582, 0.07123556084896882]","[-0.001048603074614445, 0.07559143326507582, 0.07123556084896883]","[[-0.96898118  0.19891044 -0.14666325 -0.00560436]
 [-0.20650342 -0.97769407  0.03834885  0.07095695]
 [-0.1357638   0.06744577  0.98844284 -0.07565297]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.61457662  0.20839612 -1.71886292],"[-0.0312936269576211, 0.018253287425114333, 0.008346923571939642, 0.06842935926257152, 0.01840328837986724, 0.027267163988189867, 0.0684292331293156, 0.018403288380383846, -0.025004967449119498, -0.059366285775220164, 0.040506577290654766, 0.014364856555113874, 0.09665165126069354, 0.040656579544956106, 0.03253896320796084, 0.09665164341499309, 0.04065657954498829, -0.03027613338554079]","[0.024371756079000696, 0.05208363777881357, 0.08477563525717174, -0.07485760023951277, 0.0730490165566752, 0.08885726675476444, -0.06776081467429013, 0.06952345709101472, 0.03718927095358597, 0.04616123615036394, 0.025148667242735546, 0.09569463341448162, -0.10751557032534358, 0.057261374894716305, 0.09078235401139002, -0.0989875463360055, 0.053024760510421265, 0.02869322239041259]","[0.024371756079000696, 0.052083637778813564, 0.08477563525717174, -0.07485760023951277, 0.07304901655667521, 0.08885726675476445, -0.06776081467429011, 0.0695234570910147, 0.037189270953585984, 0.04616123615036395, 0.025148667242735553, 0.09569463341448162, -0.10751557032534359, 0.057261374894716305, 0.09078235401139005, -0.0989875463360055, 0.05302476051042125, 0.028693222390412592]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.0653759224279858, 0.08671331842906262, 0.0046146138846416005]","[-0.06409105084416003, -0.014944862133212828, 0.052709760816492444]","[-0.06409105084416002, -0.014944862133212833, 0.05270976081649245]","[4.336808689942018e-19, 0.0, -3.469446951953614e-18]","[0.0010745404199099797, 0.07203103673711844, 0.050936566383717324]","[0.0010745404199099804, 0.07203103673711844, 0.05093656638371733]","[[-0.99139837 -0.00619768  0.13073205 -0.00514732]
 [-0.01099978 -0.99139837 -0.13041582  0.07806621]
 [ 0.13041582 -0.13073205  0.98280255 -0.04078396]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.44199769  0.0116587  -1.441595  ],"[-0.049614391722891296, 0.01185855702525257, 0.007175045794365682, 0.05010859449730129, 0.012008557980005524, 0.02609528621061591, 0.050108468364045415, 0.012008557980522111, -0.02617684522669344, -0.07768705054049037, 0.03411184689079298, 0.013192978777539898, 0.07833088649542332, 0.03426184914509439, 0.031367085430386896, 0.07833087864972288, 0.03426184914512655, -0.03144801116311473]","[0.05106746525366259, 0.05964396812737757, 0.04995548497565263, -0.045331891637558575, 0.05640372483871079, 0.08156777361088241, -0.052148879378843827, 0.06323736865487034, 0.030194573249757488, 0.07943870572427865, 0.036969341428835824, 0.04929774752095079, -0.07286868105481523, 0.03347774260477622, 0.0875362882936189, -0.08106075549310746, 0.041689689163337124, 0.025801450396627373]","[0.05106746525366259, 0.05964396812737757, 0.04995548497565263, -0.045331891637558575, 0.056403724838710784, 0.08156777361088241, -0.052148879378843827, 0.06323736865487034, 0.030194573249757495, 0.07943870572427865, 0.03696934142883582, 0.049297747520950785, -0.07286868105481524, 0.033477742604776234, 0.0875362882936189, -0.08106075549310746, 0.04168968916333712, 0.025801450396627384]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.09643505248925595, 0.10066764544815374, 0.029706645584899126]","[0.08232989880437296, -0.040869908353617666, 0.05269701047390875]","[0.08232989880437296, -0.04086990835361766, 0.05269701047390875]","[0.0, 0.0, 1.734723475976807e-18]","[0.00018506289752148047, 0.07535690201686673, 0.044968267657159854]","[0.00018506289752148308, 0.07535690201686675, 0.044968267657159854]","[[-9.91035112e-01  1.31023928e-01  2.61177585e-02 -1.08646239e-02]
 [-1.33599343e-01 -9.73051632e-01 -1.87940782e-01  8.18022521e-02]
 [ 7.89187981e-04 -1.89745229e-01  9.81833043e-01 -2.98528645e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeM,normal,[-1.38901962  0.13463086 -1.57443452],"[-0.03747358242146581, 0.015134882837609845, 0.0074203629347159225, 0.06224940379872678, 0.015284883792362841, 0.02634060335096616, 0.062249277665470906, 0.015284883792879428, -0.02593152808634321, -0.06554624123906488, 0.03738817270315026, 0.013438295917890135, 0.09047169579684879, 0.037538174957451736, 0.03161240257073712, 0.09047168795114836, 0.037538174957483864, -0.03120269402276451]","[0.03530654450737717, 0.054311965125019394, 0.04843063748665604, -0.0635275446946495, 0.06364207850944972, 0.06958350429490137, -0.06356867223010687, 0.07356044954877632, 0.018260995105781143, 0.06015925946252501, 0.027838300993646536, 0.04942374731769009, -0.09446569162929341, 0.04468597404524829, 0.071314333030429, -0.09451525677319261, 0.05660483792475773, 0.009640395364918815]","[0.03530654450737718, 0.0543119651250194, 0.04843063748665604, -0.0635275446946495, 0.06364207850944972, 0.06958350429490137, -0.06356867223010688, 0.07356044954877632, 0.018260995105781146, 0.060159259462525004, 0.02783830099364655, 0.04942374731769009, -0.09446569162929341, 0.04468597404524829, 0.071314333030429, -0.09451525677319263, 0.05660483792475774, 0.009640395364918815]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
