obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[0.025652932748693145, 0.015296971520725403, 0.051521848157596285]","[-0.047062887761838534, 0.050494284587571686, 0.0021054352648929853]","[-1.48716701, 0.13153639, -1.52456758]",Vase1M,normal,TRUE,TRUE,easy
"[-0.053082067251306854, 0.0215269715207254, 0.051521848157596285]","[0.030190163313747936, 0.05495864625733727, 0.001099446070507111]","[-1.45302833, 0.1433609, -1.4463631]",Vase1M,normal,TRUE,TRUE,easy
"[-0.008309067251306854, 0.03539597152072539, 0.051521848157596285]","[0.007719893340124232, 0.03494586856300561, -0.010152200890221334]","[-1.54413421, 0.0028709, -1.5536348]",Vase1M,normal,TRUE,TRUE,easy
"[-0.022863067251306855, 0.038299971520725395, 0.051521848157596285]","[-0.004298428259236972, 0.03400367322470121, 0.006219857395431155]","[-1.43447808, 0.19529532, -1.4206921]",Vase1M,normal,TRUE,TRUE,easy
"[0.019086879787799528, 0.043316053746890966, 0.05181713658767381]","[-0.03176477187536307, 0.02448061703838504, -0.011716109871283256]","[-1.56169012, 0.09166069, -1.55115712]",Vase1M,normal,TRUE,FALSE,med
"[-0.026102067251306857, 0.025614971520725397, 0.051521848157596285]","[0.00038105974768385537, 0.04714922958116275, -0.0035542182564780728]","[-1.50387473, 0.16302287, -1.5076776]",Vase1M,normal,TRUE,TRUE,easy
"[-0.005500067251306851, 0.0006199715207254055, 0.051521848157596285]","[-0.013445937462761758, 0.06941403281035226, 0.005464435197567334]","[-1.46530251, 0.10619212, -1.54291019]",Vase1M,normal,TRUE,TRUE,easy
"[-0.05360706725130686, 0.00526797152072541, 0.051521848157596285]","[0.019790861534926374, 0.07191131668169418, -0.010686308865398945]","[-1.53296618, 0.18054606, -1.40434845]",Vase1M,normal,TRUE,TRUE,easy
"[0.012864932748693146, 0.014166971520725404, 0.051521848157596285]","[-0.026160581186721158, 0.054814548604255636, 0.003239056675256667]","[-1.4750281, 0.08096747, -1.52517851]",Vase1M,normal,TRUE,TRUE,easy
"[-0.023015067251306854, 0.013306971520725403, 0.051521848157596285]","[0.013283978485410505, 0.058151515822560555, -0.007580620351234475]","[-1.51870763, 0.0514249, -1.39777212]",Vase1M,normal,TRUE,TRUE,easy
"[0.020366932748693143, 0.0061889715207254095, 0.051521848157596285]","[-0.03817925085062004, 0.060755427180369054, -0.014234379582858898]","[-1.58353525, 0.09904129, -1.52169479]",Vase1M,normal,TRUE,TRUE,easy
"[-0.0040520672513068515, 0.03429397152072539, 0.051521848157596285]","[0.009545786474980188, 0.036108365233533564, -0.0007018918232449753]","[-1.4689087, -0.0373714, -1.39128344]",Vase1M,normal,TRUE,TRUE,easy
"[0.060753932748693146, 0.011961971520725404, 0.051521848157596285]","[-0.06317210614296336, 0.055195414671733875, 0.028985900625840465]","[-1.37740064, 0.03722603, -1.41266291]",Vase1M,normal,TRUE,TRUE,easy
"[-0.003135566882471993, 0.050948601772628194, 0.05160279276516817]","[-0.004528923602947885, 0.019734525531559285, 0.0017028880453211145]","[-1.45173703, 0.05926028, -1.55452205]",Vase1M,normal,TRUE,TRUE,easy
"[-0.026082067251306854, 0.008702971520725404, 0.051521848157596285]","[0.019680235875176658, 0.062371012103977885, 0.010792210090599504]","[-1.42640039, 0.0376228, -1.5645459]",Vase1M,normal,TRUE,TRUE,easy
"[-0.0023237962093298078, 0.049564460079164256, 0.0518124198690855]","[-0.017921033587161274, 0.01974070285735941, 0.007045496030987329]","[-1.42235052, 0.158202, -1.50507989]",Vase1M,normal,TRUE,TRUE,easy
"[-0.015124067251306854, 0.030752971520725397, 0.051521848157596285]","[0.014647452203557466, 0.03993620784292579, 0.0007757192170632435]","[-1.45172469, 0.00665657, -1.35110017]",Vase1M,normal,TRUE,TRUE,easy
"[-0.036382067251306854, 0.0043649715207254094, 0.051521848157596285]","[0.0012113706813318276, 0.06953701161415105, 0.011354082379814466]","[-1.42736223, 0.20990283, -1.37240564]",Vase1M,normal,TRUE,TRUE,easy
"[-0.045605067251306856, 0.0201459715207254, 0.051521848157596285]","[0.02060014153223102, 0.055174164705069306, 0.010902530047858253]","[-1.40738106, 0.1584576, -1.50097029]",Vase1M,normal,TRUE,TRUE,easy
"[0.04180993274869314, 0.023530971520725398, 0.051521848157596285]","[-0.03238210790915562, 0.048582730765599866, -0.015038186012420504]","[-1.56780148, -0.05533565, -1.6205386]",Vase1M,normal,TRUE,TRUE,easy
"[0.0004547054597102865, 0.04709697972491679, 0.05163288163891163]","[0.0041038768310301225, 0.02343123784570471, -0.005675919765218376]","[-1.50681962, -0.03820579, -1.47169906]",Vase1M,normal,TRUE,TRUE,easy
"[-0.04103406725130686, 0.004323971520725409, 0.051521848157596285]","[0.025686803725158122, 0.0684657812087605, 0.015120112695628598]","[-1.38753864, 0.09920323, -1.43884214]",Vase1M,normal,TRUE,TRUE,easy
"[0.030018932748693144, 0.038646971520725396, 0.051521848157596285]","[-0.03954411872665639, 0.029551242973512547, -0.006010935108097713]","[-1.5418977, 0.06229764, -1.47442626]",Vase1M,normal,TRUE,TRUE,easy
"[-0.006032067251306852, 0.007441971520725409, 0.051521848157596285]","[-0.014925116194550222, 0.06195363202739839, -0.014644161488609711]","[-1.58824521, 0.10658366, -1.40660154]",Vase1M,normal,TRUE,TRUE,easy
"[-0.030083067251306855, 0.0196019715207254, 0.051521848157596285]","[-0.0014355923625157807, 0.05375786562942174, 0.002534184861168874]","[-1.46949766, 0.19470167, -1.49200359]",Vase1M,normal,TRUE,TRUE,easy
"[0.0038629327486931465, 0.022748971520725397, 0.051521848157596285]","[-0.014280485861879029, 0.04724024093660127, -0.0026430398255825466]","[-1.50210644, 0.06558474, -1.542053]",Vase1M,normal,TRUE,TRUE,easy
"[-0.03182206725130685, 0.008113971520725403, 0.051521848157596285]","[0.03300110766634556, 0.06169254139164984, 0.013514879664886861]","[-1.39113654, 0.00295046, -1.46065683]",Vase1M,normal,TRUE,TRUE,easy
"[0.03961493274869315, 0.023571971520725397, 0.051521848157596285]","[-0.03981662788150058, 0.04673666899012999, 0.00894018048931694]","[-1.44421632, 0.00479748, -1.49701276]",Vase1M,normal,TRUE,TRUE,easy
"[-0.018104067251306855, 0.0255239715207254, 0.051521848157596285]","[0.007490568354926119, 0.04593357658174331, -0.0034372670068084712]","[-1.50189593, 0.06758491, -1.54068387]",Vase1M,normal,TRUE,TRUE,easy
"[-0.04981906725130686, 0.026003971520725398, 0.051521848157596285]","[0.017702536328360025, 0.051408848218294334, -0.004808666356414325]","[-1.49815174, 0.19976953, -1.45132151]",Vase1M,normal,TRUE,TRUE,easy
"[0.03424693274869314, 0.0301759715207254, 0.051521848157596285]","[-0.04261332281712758, 0.03678977488308435, 0.02120287054314772]","[-1.37093589, 0.07101731, -1.45512545]",Vase1M,normal,TRUE,TRUE,easy
"[-0.03947506725130685, 0.007140971520725409, 0.051521848157596285]","[0.012082203842770922, 0.06743973300073809, 0.0005378315564998487]","[-1.4801881, 0.15654969, -1.46423796]",Vase1M,normal,TRUE,TRUE,easy
"[-0.007262067251306852, 0.008223971520725404, 0.051521848157596285]","[0.004421289339307036, 0.06168786653830131, 0.01600229244641039]","[-1.39389614, 0.03608483, -1.36565203]",Vase1M,normal,TRUE,TRUE,easy
"[0.00014393274869314772, 0.009622971520725403, 0.051521848157596285]","[-0.02036734774322957, 0.05853932640893461, 0.020015550158650496]","[-1.38025408, 0.12680793, -1.50536263]",Vase1M,normal,TRUE,TRUE,easy
"[0.008375932748693147, 0.010905971520725402, 0.051521848157596285]","[-0.012317326786056777, 0.059249569225851964, 0.007643074841331456]","[-1.45636806, 0.0296776, -1.40605194]",Vase1M,normal,TRUE,TRUE,easy
"[0.012971932748693146, 0.017042971520725397, 0.051521848157596285]","[-0.02999930349678635, 0.05115900524726649, 0.006609393770367594]","[-1.4644594, 0.10798826, -1.46799462]",Vase1M,normal,TRUE,TRUE,easy
"[-0.029320067251306856, 0.031645971520725395, 0.051521848157596285]","[-0.0022825422435441, 0.04090093702103387, -0.016878519345362733]","[-1.59205625, 0.19329345, -1.4164428]",Vase1M,normal,TRUE,TRUE,easy
"[-0.024259067251306856, 0.019158971520725397, 0.051521848157596285]","[0.002571332715839321, 0.05277179982924182, -0.012234022770485187]","[-1.56031618, 0.13258946, -1.55496462]",Vase1M,normal,TRUE,TRUE,easy
"[0.016225722859064536, 0.0384216499487938, 0.051630002077984606]","[-0.03374300375656048, 0.02776692852586717, -0.01946790256619079]","[-1.61854247, 0.12115584, -1.53958068]",Vase1M,normal,TRUE,FALSE,med
"[0.037781932748693146, 0.0341739715207254, 0.051521848157596285]","[-0.03793090830295657, 0.036417956657233956, 0.0028872627969848963]","[-1.46949984, 0.00168729, -1.5195211]",Vase1M,normal,TRUE,TRUE,easy
"[-0.044964067251306854, 0.002971971520725406, 0.051521848157596285]","[0.00986630797344723, 0.07277506924360866, 0.007015934689465993]","[-1.44685873, 0.1991268, -1.45458587]",Vase1M,normal,TRUE,TRUE,easy
"[0.061510932748693146, 0.00558397152072541, 0.051521848157596285]","[-0.04640227819785892, 0.06931989631561815, 0.009399590419940727]","[-1.47041925, -0.08073909, -1.44852116]",Vase1M,normal,TRUE,TRUE,easy
"[-0.0012630672513068528, 0.002383971520725406, 0.051521848157596285]","[0.006367174178210348, 0.06731317742081488, 0.01616008094384335]","[-1.39805179, -0.01645961, -1.4386282]",Vase1M,normal,TRUE,TRUE,easy
"[-0.01171918718243293, 0.04591380648432566, 0.051514493993328844]","[-0.01818632837649637, 0.024069296497554734, 0.0019837120844699158]","[-1.45601571, 0.22184942, -1.54766725]",Vase1M,normal,TRUE,TRUE,easy
"[-0.017960067251306857, 0.0292839715207254, 0.051521848157596285]","[0.0065466489282913175, 0.04225030988488078, 0.0027336573606188547]","[-1.46278961, 0.0744218, -1.61383863]",Vase1M,normal,TRUE,TRUE,easy
"[0.030360932748693146, 0.006179971520725409, 0.051521848157596285]","[-0.03920178109004114, 0.06129022472479565, -0.021229011035957486]","[-1.62580206, 0.04403247, -1.51417557]",Vase1M,normal,TRUE,TRUE,easy
"[-0.018945067251306857, 0.010067971520725404, 0.051521848157596285]","[0.026935603498825587, 0.059285554604546334, 0.006729579569598132]","[-1.44563242, -0.04593631, -1.54417099]",Vase1M,normal,TRUE,TRUE,easy
"[-0.030832067251306855, 0.015821971520725397, 0.051521848157596285]","[0.023984644343437184, 0.05556384707237937, 0.010535363458563408]","[-1.39973009, 0.05376358, -1.40847799]",Vase1M,normal,TRUE,TRUE,easy
"[0.061156932748693146, 0.008653971520725404, 0.051521848157596285]","[-0.037124150644476966, 0.06724003005976179, -0.022360773259220854]","[-1.63299237, -0.14602671, -1.51206008]",Vase1M,normal,TRUE,TRUE,easy
"[0.002911932748693147, 0.04633797152072539, 0.051521848157596285]","[-0.022398937318668793, 0.02251942505891199, -0.0018734719474545122]","[-1.48770993, 0.14511695, -1.53214737]",Vase1M,normal,TRUE,TRUE,easy
"[-0.06583006725130688, 0.0008349715207254055, 0.051521848157596285]","[0.045245776041717506, 0.07582399313721652, 0.006969333380899709]","[-1.43172226, 0.11714929, -1.47888172]",Vase1M,normal,FALSE,FALSE,hard
"[-0.005269067251306852, 0.019200971520725398, 0.051521848157596285]","[-0.03587705304755391, 0.04409463470111248, 0.03231678123037425]","[-1.31565284, 0.28663945, -1.43479991]",Vase1M,normal,TRUE,TRUE,easy
"[-0.024708067251306854, 0.015521971520725403, 0.051521848157596285]","[0.012311673394383188, 0.054277102304612836, -0.026787495122067566]","[-1.62344159, 0.03461952, -1.29978786]",Vase1M,normal,TRUE,TRUE,easy
"[-0.006953067251306852, 0.027190971520725398, 0.051521848157596285]","[-0.005489569545079341, 0.04141814261305768, -0.025178525400889107]","[-1.64675008, 0.07332958, -1.51793576]",Vase1M,normal,TRUE,TRUE,easy
"[-0.031462067251306854, 0.010053971520725404, 0.051521848157596285]","[0.00896920680969842, 0.06215962816031132, 0.01856699036120761]","[-1.3735951, 0.14807235, -1.42263672]",Vase1M,normal,TRUE,TRUE,easy
"[0.017566932748693143, 0.001965971520725406, 0.051521848157596285]","[-0.018607324611118782, 0.06846246861943439, -0.0014934143399995131]","[-1.52321474, 0.00170203, -1.35771935]",Vase1M,normal,TRUE,TRUE,easy
"[-0.027050067251306854, 0.0304529715207254, 0.051521848157596285]","[0.0038376846892170385, 0.042382232327206344, -0.007317814635904973]","[-1.52766993, 0.15452203, -1.59754086]",Vase1M,normal,TRUE,TRUE,easy
"[-0.008792067251306854, 0.002231971520725406, 0.051521848157596285]","[0.008877365864846776, 0.06794359075553352, 0.011342238705359886]","[-1.42574271, 0.00433351, -1.49734064]",Vase1M,normal,TRUE,TRUE,easy
"[-0.026706067251306857, 0.029132971520725397, 0.051521848157596285]","[0.013465199806701376, 0.0424358884615432, 0.015769137955638536]","[-1.36610364, 0.09857396, -1.46713979]",Vase1M,normal,TRUE,TRUE,easy
"[0.025945932748693144, 0.028019971520725398, 0.051521848157596285]","[-0.028657565716278102, 0.04073268398899191, 0.020545692638933973]","[-1.38684765, 0.04195003, -1.36187195]",Vase1M,normal,TRUE,TRUE,easy
"[-0.030456067251306857, 0.041761971520725395, 0.051521848157596285]","[0.0026613228656765797, 0.03220704583026677, 3.355065874779961e-05]","[-1.4707905, 0.19708699, -1.58612077]",Vase1M,normal,TRUE,TRUE,easy
"[0.0012809327486931472, 0.0164199715207254, 0.051521848157596285]","[-0.03227582987811129, 0.050721780142378256, 0.008913461622289204]","[-1.46280678, 0.19627955, -1.41608052]",Vase1M,normal,TRUE,TRUE,easy
"[-0.032150067251306855, 0.003284971520725406, 0.051521848157596285]","[0.03353413557261403, 0.06696352594736382, 0.0037152993054968345]","[-1.43563289, -0.000306233929, -1.37832813]",Vase1M,normal,TRUE,TRUE,easy
"[-0.006847067251306851, 0.0315989715207254, 0.051521848157596285]","[-0.0035628285544169434, 0.038806269493797035, 0.010312666689197295]","[-1.41529795, 0.08461829, -1.34834658]",Vase1M,normal,TRUE,TRUE,easy
"[0.07077293274869312, 0.0021449715207254062, 0.051521848157596285]","[-0.08731564855295584, 0.06089526496620387, 0.002146670371316217]","[-1.50080854, 0.09473849, -1.53011027]",Vase1M,normal,FALSE,FALSE,hard
"[0.0023189327486931467, 0.035080971520725396, 0.051521848157596285]","[-0.021852036326743332, 0.03283540289910075, -0.017889705141696112]","[-1.5969952, 0.13698402, -1.58082462]",Vase1M,normal,TRUE,TRUE,easy
"[0.006265932748693148, 0.025395971520725397, 0.051521848157596285]","[-0.037024256373255626, 0.04077572856380877, 0.005491334068549077]","[-1.44291191, 0.19997311, -1.58327142]",Vase1M,normal,TRUE,TRUE,easy
"[-0.03203006725130685, 0.0018019715207254065, 0.051521848157596285]","[0.019069815717588836, 0.06888320166307438, -0.024702387573865704]","[-1.61240174, 0.05163544, -1.40769493]",Vase1M,normal,TRUE,TRUE,easy
"[-0.054511067251306854, 0.004429971520725409, 0.051521848157596285]","[0.04947639684631013, 0.06738324905809229, 0.008727173674897414]","[-1.39524913, 0.04101578, -1.40024627]",Vase1M,normal,TRUE,TRUE,easy
"[-0.006112067251306853, 0.012526971520725403, 0.051521848157596285]","[-0.019113612155217237, 0.05669229185438963, -0.011203811823488452]","[-1.58461264, 0.12700411, -1.28152067]",Vase1M,normal,TRUE,TRUE,easy
"[0.002487932748693147, 0.0254719715207254, 0.051521848157596285]","[-0.0112305227849207, 0.044671022082711495, -0.005334302155022577]","[-1.52515365, 0.0510891, -1.43427905]",Vase1M,normal,TRUE,TRUE,easy
"[0.023190932748693143, 0.00403397152072541, 0.051521848157596285]","[-0.056546321665028, 0.056628731749744754, 0.027052632047748583]","[-1.39147021, 0.21499667, -1.41133867]",Vase1M,normal,TRUE,FALSE,med
"[0.03767493274869314, 0.024307971520725398, 0.051521848157596285]","[-0.048968503853478326, 0.04312395967391115, 0.0026739469525257284]","[-1.478824, 0.07341872, -1.52602637]",Vase1M,normal,TRUE,TRUE,easy
"[-0.023278067251306857, 0.00687597152072541, 0.051521848157596285]","[-8.543431310516214e-05, 0.06509151914369717, -0.0070251957510323315]","[-1.53057027, 0.12592398, -1.37276771]",Vase1M,normal,TRUE,TRUE,easy
"[-0.019248067251306854, 0.04482597152072539, 0.051521848157596285]","[0.0004411299593106849, 0.026279586479534794, -0.01621076432847557]","[-1.5879385, 0.13529446, -1.54405717]",Vase1M,normal,TRUE,TRUE,easy
"[0.021981932748693145, 0.0193069715207254, 0.051521848157596285]","[-0.020201238665638804, 0.05105226810044657, -0.012334292190701604]","[-1.56955234, -0.01656679, -1.5028052]",Vase1M,normal,TRUE,TRUE,easy
"[-0.0006400672513068533, 0.011238971520725404, 0.051521848157596285]","[-0.0012318085095235716, 0.05883496240999552, -0.012904868609978255]","[-1.56450538, 0.01533255, -1.62652775]",Vase1M,normal,TRUE,TRUE,easy
"[0.032221932748693144, 0.0220709715207254, 0.051521848157596285]","[-0.039232445399471766, 0.04689201238168143, -0.00425978448203955]","[-1.51674384, 0.04362911, -1.54358652]",Vase1M,normal,TRUE,TRUE,easy
"[0.03716093274869314, 0.0201599715207254, 0.051521848157596285]","[-0.04830733701727625, 0.0474070053086112, 0.0034363637239315376]","[-1.51534275, 0.06926706, -1.39640173]",Vase1M,normal,TRUE,TRUE,easy
"[-0.021634067251306857, 0.008606971520725403, 0.051521848157596285]","[0.032973070070805716, 0.06013595825600837, 0.0016548516875578706]","[-1.45975397, -0.06411858, -1.46277374]",Vase1M,normal,TRUE,TRUE,easy
"[0.055493932748693145, 0.017340971520725397, 0.051521848157596285]","[-0.06617405583362929, 0.04917848246141981, -0.0036529812627407038]","[-1.542096, 0.06291863, -1.48660551]",Vase1M,normal,TRUE,TRUE,easy
"[-0.010797067251306854, 0.0028899715207254067, 0.051521848157596285]","[-0.026880299967194744, 0.06333674580420105, -0.030149029427212412]","[-1.66596382, 0.21227795, -1.5521477]",Vase1M,normal,TRUE,TRUE,easy
"[0.020124932748693144, 0.029667971520725398, 0.051521848157596285]","[-0.024190684038543336, 0.039477840847328284, -0.016386601379231452]","[-1.64101938, -0.02706746, -1.1783816]",Vase1M,normal,TRUE,TRUE,easy
"[0.021487932748693143, 0.0199039715207254, 0.051521848157596285]","[-0.039818560126435906, 0.047132299819115694, 0.0029992182686162383]","[-1.49353014, 0.11575949, -1.45856811]",Vase1M,normal,TRUE,TRUE,easy
"[-0.007389067251306851, 0.017372971520725398, 0.051521848157596285]","[-0.015839778317343275, 0.04980985048370945, 0.0300776481234119]","[-1.31979796, 0.17480651, -1.40003944]",Vase1M,normal,TRUE,TRUE,easy
"[-0.024975067251306857, 0.0418409715207254, 0.051521848157596285]","[-0.004486741837092585, 0.029910366727472038, -0.01758501245312831]","[-1.60164074, 0.18492359, -1.36306103]",Vase1M,normal,TRUE,TRUE,easy
"[-0.04972906725130686, 0.014816971520725404, 0.051521848157596285]","[0.007762800670456649, 0.062799089806338, 0.00558834623860608]","[-1.44550669, 0.25320866, -1.39314097]",Vase1M,normal,TRUE,TRUE,easy
"[0.005773932748693148, 0.034509971520725394, 0.051521848157596285]","[-0.028119127611804403, 0.03166892440715102, -0.02307640146381941]","[-1.64166206, 0.14970124, -1.53217396]",Vase1M,normal,TRUE,TRUE,easy
"[-0.06321006725130689, 0.008179971520725403, 0.051521848157596285]","[0.05916676513254703, 0.06380672608293793, 0.000868193051624104]","[-1.50234395, 0.02353607, -1.6208529]",Vase1M,normal,FALSE,TRUE,med
"[0.0039849327486931475, 0.041288971520725394, 0.051521848157596285]","[-0.02671248716355014, 0.026207440065274833, 0.013535453806662032]","[-1.38465729, 0.16998779, -1.51527607]",Vase1M,normal,TRUE,TRUE,easy
"[0.013767932748693146, 0.00393597152072541, 0.051521848157596285]","[-0.03515872131905377, 0.061837344369397106, 0.024829268824645163]","[-1.37392177, 0.13744313, -1.46104697]",Vase1M,normal,TRUE,TRUE,easy
"[0.044898932748693145, 0.002528971520725406, 0.051521848157596285]","[-0.03775008571005667, 0.0689479907884333, 0.016032181127037227]","[-1.42258434, -0.03270622, -1.478409]",Vase1M,normal,TRUE,TRUE,easy
"[-0.04519706725130686, 0.010900971520725403, 0.051521848157596285]","[0.021755392267026705, 0.06330000181591428, 0.017990878167182187]","[-1.36930658, 0.14907698, -1.46212664]",Vase1M,normal,TRUE,TRUE,easy
"[-0.03746206725130686, 0.0020529715207254066, 0.051521848157596285]","[0.013542339610621928, 0.06928085815800167, -0.0305962981732607]","[-1.65507405, 0.11491112, -1.4539044]",Vase1M,normal,TRUE,TRUE,easy
"[-0.013457067251306853, 0.014065971520725404, 0.051521848157596285]","[-0.007128075436514107, 0.0568544029712348, 0.004073857460916777]","[-1.46915281, 0.12635321, -1.42964839]",Vase1M,normal,TRUE,TRUE,easy
"[-0.04462006725130686, 0.00488297152072541, 0.051521848157596285]","[0.0313694501697087, 0.0685010184311549, -0.0016944552439287011]","[-1.48568893, 0.07463529, -1.48315313]",Vase1M,normal,TRUE,TRUE,easy
"[0.031133932748693145, 0.009256971520725403, 0.051521848157596285]","[-0.038689217977079686, 0.05909074788615748, 0.015052243449309013]","[-1.42942241, 0.0533704, -1.45094959]",Vase1M,normal,TRUE,TRUE,easy
"[0.020701932748693145, 0.008966971520725403, 0.051521848157596285]","[-0.03408668516483911, 0.0575831817091753, 0.025048853298848872]","[-1.37547263, 0.09927465, -1.41830914]",Vase1M,normal,TRUE,TRUE,easy
"[-0.021987067251306856, 0.026045971520725398, 0.051521848157596285]","[-0.016721923578368422, 0.04468988992258897, -0.013011238889825243]","[-1.56916173, 0.246338, -1.53345262]",Vase1M,normal,TRUE,TRUE,easy
"[-7.00672513068523e-05, 0.0213189715207254, 0.051521848157596285]","[-0.013954008303988855, 0.04627595794510937, 0.0274843123947371]","[-1.33380127, 0.1253973, -1.35021771]",Vase1M,normal,TRUE,TRUE,easy
"[-0.014087067251306854, 0.00581097152072541, 0.051521848157596285]","[0.019409811246156847, 0.06198301244594206, -0.027892093185429734]","[-1.64617457, -0.03831224, -1.52413507]",Vase1M,normal,TRUE,TRUE,easy
"[0.018027932748693146, 0.03691597152072539, 0.051521848157596285]","[-0.025070165189289353, 0.03127438673444897, 0.02009186735465817]","[-1.35678646, 0.06574863, -1.44642262]",Vase1M,normal,TRUE,TRUE,easy
"[-0.04610806725130685, 0.0225329715207254, 0.051521848157596285]","[0.03771502794772233, 0.049147060118903914, -0.019084337680858036]","[-1.59641325, 0.04945125, -1.5398169]",Vase1M,normal,TRUE,TRUE,easy
"[0.015219932748693146, 0.021704971520725397, 0.051521848157596285]","[-0.036545201325065474, 0.04427483087352507, -0.018581988907153298]","[-1.58353221, 0.1442675, -1.64311029]",Vase1M,normal,TRUE,FALSE,med
"[0.017979932748693143, 0.03308697152072539, 0.051521848157596285]","[-0.012251914542134559, 0.037809571840192846, -0.01007670976219855]","[-1.54931239, -0.04261062, -1.51717111]",Vase1M,normal,TRUE,TRUE,easy
"[0.008100932748693146, 0.040949971520725395, 0.051521848157596285]","[-0.006553076842310327, 0.02980496105996783, -0.002183730058040907]","[-1.48965494, -0.0120658, -1.51244841]",Vase1M,normal,TRUE,TRUE,easy
"[-0.011894067251306853, 0.0005939715207254055, 0.051521848157596285]","[-0.022520874139523396, 0.06458000331290965, -0.03918198132180015]","[-1.72108975, 0.18115049, -1.50470153]",Vase1M,normal,FALSE,TRUE,med
"[-0.03451806725130686, 0.020608971520725397, 0.051521848157596285]","[0.01794666726853658, 0.0515313421374137, 0.0193686000073755]","[-1.34365035, 0.12792974, -1.38341162]",Vase1M,normal,TRUE,TRUE,easy
"[0.06180293274869315, 0.002795971520725406, 0.051521848157596285]","[-0.04991039671469761, 0.07125632886717742, 0.008280630987972541]","[-1.44612722, -0.06624925, -1.57046801]",Vase1M,normal,TRUE,TRUE,easy
"[-0.04120006725130686, 0.0247979715207254, 0.051521848157596285]","[0.008009841501990779, 0.050781748659872825, 0.007924015468248974]","[-1.42845822, 0.21134219, -1.52546578]",Vase1M,normal,TRUE,TRUE,easy
"[-0.022282067251306856, 0.031224971520725398, 0.051521848157596285]","[-0.008685930201243086, 0.03813028145900267, -0.02837387971316782]","[-1.66915174, 0.20828268, -1.56540129]",Vase1M,normal,TRUE,TRUE,easy
"[-0.039219067251306854, 0.0291179715207254, 0.051521848157596285]","[0.013827839033353648, 0.0455878972863401, 0.009865188205346681]","[-1.40786241, 0.16972916, -1.50288245]",Vase1M,normal,TRUE,TRUE,easy
"[0.003670932748693147, 0.0020729715207254058, 0.051521848157596285]","[-0.026618683962264446, 0.06633993933270203, 0.007731608469579057]","[-1.47361078, 0.13414919, -1.41297944]",Vase1M,normal,TRUE,TRUE,easy
"[-0.057727658575470686, 0.005943153260959052, 0.051521824225531455]","[0.056617160856512846, 0.06455653535765149, -0.012057582040021511]","[-1.52598521, 0.000914642036, -1.46596796]",Vase1M,normal,FALSE,TRUE,med
"[-0.04677906725130686, 0.019529971520725397, 0.051521848157596285]","[0.018387574704044188, 0.05668563115640019, -0.003051513411080377]","[-1.48673065, 0.17131445, -1.42538735]",Vase1M,normal,TRUE,TRUE,easy
"[-0.009184067251306854, 0.00602797152072541, 0.051521848157596285]","[-0.011832672928750704, 0.06421959238922256, 0.007123086558873955]","[-1.46875526, 0.12846445, -1.3163645]",Vase1M,normal,TRUE,TRUE,easy
"[-0.004030067251306851, 0.020210971520725398, 0.051521848157596285]","[0.001288129818120545, 0.050279992432758346, 0.007074101376704479]","[-1.43972885, 0.01906777, -1.52658919]",Vase1M,normal,TRUE,TRUE,easy
"[0.015046932748693146, 0.032456971520725394, 0.051521848157596285]","[-0.024756211313156924, 0.035760906701055445, 0.018134128477681963]","[-1.39310236, 0.08864832, -1.3552684]",Vase1M,normal,TRUE,TRUE,easy
"[0.03568193274869314, 0.011337971520725403, 0.051521848157596285]","[-0.04691205165036054, 0.056432998595602156, 0.003464052888870736]","[-1.4695068, 0.06698611, -1.5661805]",Vase1M,normal,TRUE,TRUE,easy
"[-0.019038336055145877, 0.045949539346202925, 0.05159700715482426]","[0.004264526168760021, 0.025049846013824782, -0.016305206558826696]","[-1.58822258, 0.10535695, -1.53389502]",Vase1M,normal,TRUE,TRUE,easy
"[0.024888932748693145, 0.007022971520725409, 0.051521848157596285]","[-0.062035119776830724, 0.053899512212300514, 0.004659212840574481]","[-1.5007888, 0.22017227, -1.46778753]",Vase1M,normal,TRUE,FALSE,med
"[0.0070380892984621, 0.050197137364545945, 0.05150070859649365]","[-0.0006375929565130166, 0.020606831282309765, 0.0057408403973063515]","[-1.42226851, -0.03952905, -1.35023062]",Vase1M,normal,TRUE,TRUE,easy
"[0.023668932748693146, 0.027093971520725398, 0.051521848157596285]","[-0.04240701771185018, 0.039323117013250225, 0.006109549538363707]","[-1.45425788, 0.12525802, -1.5210931]",Vase1M,normal,TRUE,TRUE,easy
"[0.050614932748693144, 0.009712971520725403, 0.051521848157596285]","[-0.07092523664735559, 0.05305564243351427, 0.01160236446278759]","[-1.46451258, 0.12639202, -1.4680244]",Vase1M,normal,TRUE,FALSE,med
"[0.05617193274869314, 0.005747971520725409, 0.051521848157596285]","[-0.05271476386289859, 0.06568301094802526, 0.008263890823414]","[-1.47643239, -0.01641683, -1.46408527]",Vase1M,normal,TRUE,TRUE,easy
"[0.061843932748693146, 0.009933971520725404, 0.051521848157596285]","[-0.05872346685363175, 0.06161834092959768, -0.006199085122977795]","[-1.53674824, -0.01958495, -1.53869269]",Vase1M,normal,TRUE,TRUE,easy
"[0.008209932748693145, 0.0193059715207254, 0.051521848157596285]","[-0.023352753857182752, 0.048751537507190884, -0.018307788222109003]","[-1.61464504, 0.08057526, -1.45379086]",Vase1M,normal,TRUE,TRUE,easy
