local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[0.05499133891199618, 0.07741871064466674, 0.019406807829978508]","[-0.06196106724899078, 0.0008019715413867081, 0.051521848178442256]","[-0.061961067248990795, 0.0008019715413867118, 0.051521848178442256]","[-8.673617379884035e-19, 0.0, 0.0]","[-7.618940736406343e-05, 0.07495882372706653, 0.04343782246073538]","[-7.618940736406368e-05, 0.07495882372706653, 0.04343782246073538]","[[-0.99211974  0.09525556  0.08139292 -0.01075136]
 [-0.1097783  -0.97398559 -0.19824427  0.08161175]
 [ 0.06039166 -0.20561723  0.97676732 -0.02701122]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.37847253  0.11002294 -1.51343745],"[-0.04018363469696543, 0.01410241947122401, 0.00707375100147635, 0.059539351523227146, 0.014252420425977012, 0.025993991417726573, 0.059539225389971286, 0.014252420426493592, -0.02627814001958278, -0.06825629351456451, 0.03635570933676442, 0.01309168398465058, 0.08776164352134914, 0.0365057115910659, 0.031265790637497556, 0.08776163567564875, 0.03650571159109803, -0.03154930595600407]","[0.03866984359067273, 0.055941070789067744, 0.044280844249714055, -0.05914114135825546, 0.06140381324120631, 0.07084852473917347, -0.06229781703402885, 0.0721518518643734, 0.01979080456437381, 0.06444178708219951, 0.0303552196364415, 0.043462461830384755, -0.08926559004880563, 0.04133378565284106, 0.07388335323708395, -0.09305909025224689, 0.054249650788279376, 0.01252761883466104]","[0.03866984359067272, 0.05594107078906774, 0.044280844249714055, -0.05914114135825546, 0.061403813241206306, 0.07084852473917347, -0.06229781703402885, 0.0721518518643734, 0.01979080456437381, 0.06444178708219951, 0.030355219636441493, 0.04346246183038476, -0.08926559004880565, 0.04133378565284104, 0.07388335323708395, -0.09305909025224689, 0.05424965078827937, 0.012527618834661042]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.016489780459476792, 0.051201450775932696, 0.011633231702584]","[-0.016516067248990778, 0.021041971541386702, 0.051521848178442256]","[-0.016516067248990778, 0.02104197154138672, 0.051521848178442256]","[-4.336808689942018e-19, 0.0, -1.734723475976807e-18]","[0.002468474254434436, 0.07265860122977631, 0.04948611132796546]","[0.002468474254434436, 0.07265860122977631, 0.04948611132796546]","[[-0.99370723  0.04192153 -0.10386779  0.00454699]
 [-0.02599707 -0.98831762 -0.1501747   0.07930551]
 [-0.10894992 -0.14652942  0.9831882  -0.0377386 ]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.42319022  0.02627214 -1.68777535],"[-0.0466014506553177, 0.01236016577711798, 0.007402101979966828, 0.05312153556487491, 0.012510166731870963, 0.026322342396217047, 0.053121409431619034, 0.012510166732387584, -0.025949789041092318, -0.07467410947291678, 0.03461345564265839, 0.013420034963141064, 0.08134382756299692, 0.03476345789695987, 0.03159414161598803, 0.0813438197172965, 0.03476345789699203, -0.0312209549775136]","[0.047648886410677285, 0.05740460159938706, 0.05974797605167845, -0.053511824649005724, 0.058664521635893994, 0.06796960105947315, -0.047816654938815845, 0.06632392167018511, 0.01657627116052525, 0.07431071692082405, 0.0333526300045581, 0.0652387006458291, -0.08270940285387764, 0.03708185000191662, 0.06687950361916781, -0.0758656955103588, 0.04628610960943912, 0.005120442462730225]","[0.047648886410677285, 0.057404601599387074, 0.05974797605167845, -0.053511824649005724, 0.058664521635894015, 0.06796960105947315, -0.04781665493881584, 0.06632392167018512, 0.016576271160525256, 0.07431071692082407, 0.03335263000455811, 0.0652387006458291, -0.08270940285387762, 0.037081850001916626, 0.06687950361916781, -0.07586569551035878, 0.04628610960943913, 0.005120442462730235]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.002824242225634963, 0.028817778942811803, -0.02076140582838805]","[-0.007417896088909482, 0.04569443667161662, 0.05165581502562834]","[-0.007417896088909484, 0.045694436671616614, 0.05165581502562834]","[0.0, 0.0, 3.469446951953614e-18]","[-0.0003667616611855943, 0.07470023174939135, 0.0711088881634428]","[-0.000366761661185595, 0.07470023174939135, 0.0711088881634428]","[[-0.98361999  0.17380132 -0.04779969 -0.00994477]
 [-0.17607724 -0.98318501  0.04841539  0.0699368 ]
 [-0.03858128  0.05603879  0.99768289 -0.07514438]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.62484712  0.17706539 -1.61648524],"[-0.03368799915568209, 0.016903121896313336, 0.007406548604483691, 0.06603498706451047, 0.01705312285106629, 0.02632678902073391, 0.06603486093125463, 0.017053122851582912, -0.025945342416575444, -0.06176065797328116, 0.03915641176185375, 0.013424481587657914, 0.0942572790626325, 0.03930641401615519, 0.03159858824050489, 0.09425727121693211, 0.03930641401618734, -0.03121650835299674]","[0.02950741858802568, 0.05264137095393254, 0.08092692228589567, -0.06933848329948147, 0.070886146387195, 0.09504385636532627, -0.06732163326730306, 0.06795685771889151, 0.0428928514961897, 0.05296976957441913, 0.026220442475663422, 0.08935017728954676, -0.1012201848423638, 0.054207541072558, 0.10003182507094192, -0.09879669002382106, 0.05068745800348372, 0.037362278654023334]","[0.02950741858802568, 0.05264137095393253, 0.08092692228589565, -0.06933848329948147, 0.07088614638719501, 0.09504385636532627, -0.06732163326730306, 0.06795685771889151, 0.04289285149618971, 0.05296976957441913, 0.026220442475663436, 0.08935017728954676, -0.10122018484236381, 0.054207541072558, 0.10003182507094192, -0.09879669002382106, 0.05068745800348373, 0.037362278654023334]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.08893313902952639, 0.07265839786573547, -0.020680279217646955]","[0.08002456757814784, -0.010560232896048842, 0.053179433005416415]","[0.08002456757814784, -0.010560232896048835, 0.053179433005416415]","[0.0, 0.0, 1.734723475976807e-18]","[0.0003657526457345704, 0.07326147332840452, 0.06881320144956925]","[0.0003657526457345727, 0.07326147332840453, 0.06881320144956925]","[[-0.99164948  0.12470711 -0.03285492 -0.00651268]
 [-0.12566687 -0.99164948  0.02896804  0.07070228]
 [-0.02896804  0.03285492  0.99904024 -0.07114356]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.60999575  0.12662558 -1.60993388],"[-0.038115474877611924, 0.01487313634161247, 0.007323042906130892, 0.06160751134258072, 0.01502313729636541, 0.026243283322381118, 0.061607385209324794, 0.015023137296882011, -0.02602884811492826, -0.066188133695211, 0.0371264262071529, 0.013340975889305115, 0.08982980334070274, 0.037276428461454306, 0.031515082542152094, 0.08982979549500227, 0.03727642846148643, -0.031300014051349544]","[0.03608174878626834, 0.053999862629562995, 0.07781234252873588, -0.063375431103297, 0.06690890278598027, 0.09344237864585694, -0.061861084673061326, 0.0651914903791093, 0.04122041990693932, 0.06094915730351637, 0.02862925782753645, 0.08539145896370051, -0.09431126740186269, 0.04853416323048481, 0.0984265113783511, -0.09249162920353923, 0.04647037730264943, 0.03567170228357117]","[0.03608174878626834, 0.053999862629563, 0.07781234252873587, -0.06337543110329702, 0.06690890278598029, 0.09344237864585694, -0.06186108467306132, 0.0651914903791093, 0.041220419906939317, 0.06094915730351637, 0.028629257827536447, 0.08539145896370051, -0.09431126740186269, 0.04853416323048482, 0.0984265113783511, -0.09249162920353925, 0.046470377302649434, 0.03567170228357117]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.021937863144032656, 0.039707103067044086, -0.004803363957707809]","[-0.020364637064097375, 0.03160041888136004, 0.051551684583720093]","[-0.020364637064097375, 0.03160041888136004, 0.05155168458372009]","[0.0, 0.0, 1.734723475976807e-18]","[0.0016320209108858373, 0.07126385398647886, 0.05644608262709665]","[0.001632020910885838, 0.07126385398647887, 0.05644608262709665]","[[-0.99005506 -0.02119453  0.13907472 -0.00472403]
 [ 0.00999983 -0.99668792 -0.08070441  0.07556695]
 [ 0.14032459 -0.07851109  0.98698785 -0.05034561]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.49360237 -0.01949256 -1.43482403],"[-0.05134492419424739, 0.01165830825778149, 0.007286889525126704, 0.04837806202594523, 0.011808309212534458, 0.026207129941376934, 0.048377935892689336, 0.011808309213051052, -0.026065001495932445, -0.07941758301184647, 0.03391159812332191, 0.013304822508300927, 0.07660035402406723, 0.03406160037762333, 0.03147892916114791, 0.07660034617836682, 0.03406160037765548, -0.031336167432353734]","[0.05360543360438466, 0.06016028881935007, 0.05555649594304186, -0.04246933810375169, 0.05641175443096638, 0.08808738448818385, -0.049804278601957325, 0.06051569901979126, 0.03649540825432656, 0.08246590455292563, 0.03810321600523587, 0.05579598669516, -0.06944866871159674, 0.03322011520438289, 0.09541965495889418, -0.0782631635768091, 0.03815179695276516, 0.03342191664970405]","[0.053605433604384654, 0.06016028881935007, 0.05555649594304186, -0.04246933810375169, 0.05641175443096638, 0.08808738448818385, -0.04980427860195731, 0.06051569901979126, 0.03649540825432656, 0.08246590455292563, 0.03810321600523587, 0.05579598669515999, -0.06944866871159674, 0.0332201152043829, 0.09541965495889418, -0.07826316357680911, 0.03815179695276517, 0.03342191664970406]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.033905275266059604, 0.04385328025110286, 0.011998085499280518]","[-0.03373306724899078, 0.0289459715413867, 0.051521848178442256]","[-0.03373306724899078, 0.02894597154138672, 0.051521848178442256]","[0.0, 0.0, -1.734723475976807e-18]","[0.002021183417454978, 0.07284555900939038, 0.048191425575056235]","[0.0020211834174549783, 0.0728455590093904, 0.04819142557505624]","[[-0.99834032  0.03744727 -0.04375276  0.00139847]
 [-0.0299955  -0.98665594 -0.16003227  0.07964631]
 [-0.04916169 -0.15845428  0.98614166 -0.03588152]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.41296293  0.03064518 -1.62242116],"[-0.0466238195866299, 0.0123553851133138, 0.007305864542768228, 0.0530991666335627, 0.012505386068066726, 0.026226104959018462, 0.05309904050030683, 0.012505386068583368, -0.0260460264782909, -0.07469647840422895, 0.03460867497885422, 0.013323797525942455, 0.08132145863168472, 0.03475867723315562, 0.03149790417878944, 0.08132145078598431, 0.03475867723318779, -0.03131719241471219]","[0.04783784785609871, 0.057751464657691765, 0.05545870335156421, -0.05265428066113722, 0.05833982573084205, 0.06972957983798926, -0.050084368371225624, 0.0666225640656966, 0.018181859020151462, 0.07490056477210846, 0.03379031237901454, 0.05906024953633304, -0.08175640189944604, 0.0366049924416339, 0.07013227282298827, -0.07866829770706062, 0.046558313181133626, 0.008187689695771909]","[0.047837847856098716, 0.05775146465769177, 0.05545870335156422, -0.05265428066113721, 0.058339825730842065, 0.06972957983798926, -0.050084368371225624, 0.06662256406569661, 0.01818185902015146, 0.07490056477210848, 0.03379031237901455, 0.05906024953633305, -0.08175640189944602, 0.036604992441633906, 0.07013227282298828, -0.07866829770706062, 0.04655831318113363, 0.008187689695771909]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.06154907917040967, 0.07113212146015264, 0.017423423366850793]","[0.06538493275100919, 0.0007289715413867083, 0.051521848178442256]","[0.06538493275100919, 0.0007289715413867082, 0.051521848178442256]","[0.0, 0.0, -1.734723475976807e-18]","[0.0022411340482164626, 0.07244375169448086, 0.04688562935893467]","[0.002241134048216463, 0.07244375169448085, 0.04688562935893467]","[[-0.99974174 -0.02154152  0.00724011  0.00346165]
 [ 0.01999867 -0.98525265 -0.16993315  0.079298  ]
 [ 0.01079396 -0.16974447  0.985429   -0.03392972]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.40645449 -0.0213671  -1.56350978],"[-0.05184369049724386, 0.01161214822851326, 0.007178816161867612, 0.04787929572294874, 0.011762149183266193, 0.026099056578117855, 0.04787916958969285, 0.011762149183782766, -0.026173074859191518, -0.07991634931484293, 0.03386543809405368, 0.013196749145041821, 0.07610158772107076, 0.03401544034835508, 0.03137085579788882, 0.0761015798753703, 0.034015440348387195, -0.03144424079561282]","[0.0543811506403762, 0.060901079324920046, 0.05161119987255031, -0.04510885687926934, 0.05539349985654104, 0.07095226888406626, -0.045672953965013016, 0.0642664078629347, 0.019441793997853195, 0.08295655281462047, 0.038559183405083686, 0.05355662466072859, -0.07282192041568537, 0.03196557607998688, 0.07257001338354696, -0.07349993608055416, 0.042628091580144835, 0.010670195790777864]","[0.05438115064037621, 0.06090107932492004, 0.051611199872550306, -0.04510885687926934, 0.05539349985654104, 0.07095226888406626, -0.04567295396501302, 0.06426640786293471, 0.01944179399785319, 0.08295655281462047, 0.03855918340508369, 0.05355662466072859, -0.07282192041568537, 0.03196557607998689, 0.07257001338354696, -0.07349993608055416, 0.042628091580144835, 0.010670195790777857]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.030053045457531777, 0.05564983755958268, 0.036365044788704746]","[0.028875932751009224, 0.011248971541386706, 0.051521848178442256]","[0.028875932751009227, 0.011248971541386696, 0.051521848178442256]","[8.673617379884035e-19, 0.0, 0.0]","[-0.0007253104608038099, 0.07605058817037953, 0.035804872427711826]","[-0.0007253104608038115, 0.07605058817037952, 0.03580487242771182]","[[-0.98945818  0.04516043  0.13759743 -0.0090788 ]
 [-0.08091146 -0.96039896 -0.26662178  0.08252658]
 [ 0.12010768 -0.27494431  0.9539286  -0.0131585 ]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.30892057  0.08132697 -1.4552143 ],"[-0.043852417853113085, 0.012990953005387176, 0.0069539426243844064, 0.05587056836707953, 0.01314095396014011, 0.02587418304063463, 0.055870442233823626, 0.013140953960656718, -0.02639794839667474, -0.07192507667071217, 0.03524424287092761, 0.012971875607558636, 0.08409286036520154, 0.03539424512522897, 0.031145982260405616, 0.0840928525195011, 0.03539424512526114, -0.03166911433309602]","[0.04244892790298617, 0.05968174945275267, 0.032940786130407664, -0.053962466857644345, 0.058839209172218146, 0.06467097781834745, -0.06024062628690917, 0.07321112843172774, 0.014807079294524364, 0.06914790357023538, 0.0353873432561748, 0.028885527051831165, -0.08305460705270826, 0.037292251105638, 0.06765000068949927, -0.0905991745668532, 0.05456290395668756, 0.007728882449148931]","[0.042448927902986176, 0.059681749452752675, 0.03294078613040767, -0.05396246685764435, 0.05883920917221814, 0.06467097781834746, -0.06024062628690917, 0.07321112843172774, 0.014807079294524359, 0.0691479035702354, 0.035387343256174784, 0.028885527051831165, -0.08305460705270826, 0.037292251105638004, 0.06765000068949927, -0.09059917456685321, 0.05456290395668756, 0.007728882449148929]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.02929023665297801, 0.04099498981681953, 0.014075890239507654]","[0.027105932751009223, 0.0290419715413867, 0.051521848178442256]","[0.027105932751009226, 0.029041971541386706, 0.05152184817844227]","[0.0, 0.0, -1.734723475976807e-18]","[0.0013060529164856081, 0.0740834585394988, 0.04502042611659293]","[0.0013060529164856081, 0.0740834585394988, 0.04502042611659294]","[[-0.99691142  0.07711855 -0.01484406 -0.0037429 ]
 [-0.07293518 -0.97923854 -0.18913576  0.08115561]
 [-0.02912175 -0.18746894  0.98183874 -0.03027642]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.38523965  0.07329218 -1.60095156],"[-0.042733733422583166, 0.013296442854425286, 0.007406915400775536, 0.05698925279760942, 0.013446443809178227, 0.02632715581702576, 0.05698912666435355, 0.013446443809694827, -0.025944975620283604, -0.07080639224018223, 0.035549732719965726, 0.013424848383949741, 0.08521154479573147, 0.03569973497426712, 0.03159895503679672, 0.08521153695003102, 0.03569973497429924, -0.031216141556704897]","[0.04272231901708025, 0.056378938978295545, 0.05041233208381371, -0.05725459590143845, 0.06037558707000009, 0.06748029229510454, -0.05573221396745649, 0.0701749785509744, 0.01615749029769846, 0.06890997273562616, 0.03129456150375336, 0.052528791332481665, -0.08716629300667986, 0.0397724703080018, 0.06802852244278183, -0.08533699934959216, 0.051548349441455386, 0.0063542270240141184]","[0.042722319017080256, 0.056378938978295545, 0.05041233208381372, -0.05725459590143844, 0.0603755870700001, 0.06748029229510455, -0.05573221396745649, 0.0701749785509744, 0.016157490297698467, 0.06890997273562616, 0.03129456150375335, 0.052528791332481665, -0.08716629300667986, 0.039772470308001795, 0.06802852244278183, -0.08533699934959214, 0.0515483494414554, 0.006354227024014123]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.027214497524087396, 0.03707930861751712, -0.02149398772415914]","[0.023007477378494127, 0.03202691701859841, 0.05166940040349826]","[0.023007477378494127, 0.03202691701859842, 0.05166940040349827]","[8.673617379884035e-19, 0.0, 4.336808689942018e-18]","[0.0006986225977686361, 0.07304669503361391, 0.07159898447590919]","[0.0006986225977686372, 0.07304669503361391, 0.07159898447590919]","[[-0.99348479  0.11135591  0.02424511 -0.00917604]
 [-0.1097783  -0.99221466  0.05881148  0.06834385]
 [ 0.03060536  0.05576673  0.99797464 -0.07554893]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.63425207  0.11066575 -1.54285614],"[-0.039447708949829324, 0.014364736425942028, 0.006972112380913187, 0.06027527727036327, 0.014514737380694975, 0.025892352797163416, 0.06027515113710738, 0.014514737381211562, -0.026379778640145936, -0.06752036776742837, 0.03661802629148246, 0.012990045364087417, 0.08849756926848529, 0.03676802854578386, 0.031164152016934385, 0.08849756142278485, 0.03676802854581597, -0.031650944576567225]","[0.03852576925541106, 0.05478986941995688, 0.07844537325270545, -0.05998490731477986, 0.06680089969677656, 0.09975390984582741, -0.06158458932660826, 0.0638858400329174, 0.04758764517571299, 0.06415678157597307, 0.029919372988499282, 0.08507924203307157, -0.09030490846487706, 0.048157567838551706, 0.10700803334913679, -0.09222737922200915, 0.044654574700848805, 0.04432015967873561]","[0.038525769255411055, 0.054789869419956894, 0.07844537325270545, -0.05998490731477985, 0.06680089969677656, 0.09975390984582741, -0.06158458932660827, 0.06388584003291742, 0.047587645175713, 0.06415678157597308, 0.029919372988499296, 0.08507924203307157, -0.09030490846487706, 0.0481575678385517, 0.10700803334913679, -0.09222737922200912, 0.04465457470084881, 0.04432015967873561]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.0027102243831702306, 0.03184597117556773, 0.0021245946848846217]","[-0.007330067248990776, 0.0438039715413867, 0.051521848178442256]","[-0.0073300672489907725, 0.043803971541386724, 0.05152184817844225]","[0.0, 0.0, 1.734723475976807e-18]","[0.0004897952846490521, 0.07480798410007815, 0.05342606825835435]","[0.0004897952846490541, 0.07480798410007816, 0.053426068258354345]","[[-0.98299971  0.16541226 -0.0796891  -0.00763521]
 [-0.15536803 -0.98065814 -0.11903946  0.07979697]
 [-0.09783835 -0.10463462  0.98968644 -0.04499963]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.45663118  0.15673682 -1.67110995],"[-0.034974041116953895, 0.016266573410848965, 0.008107119775523329, 0.0647489451032387, 0.016416574365601865, 0.027027360191773563, 0.06474881896998279, 0.016416574366118465, -0.025244771245535792, -0.06304669993455295, 0.03851986327638941, 0.014125052758697547, 0.09297123710136074, 0.03866986553069076, 0.03229915941154452, 0.09297122925566025, 0.03866986553072288, -0.030515937181957085]","[0.031548774875572394, 0.05222261593741648, 0.06230026035472222, -0.0683533221725568, 0.06659120871062352, 0.07306067509913508, -0.06323897923452979, 0.07206066242596713, 0.02132766535310135, 0.05509795588065523, 0.025126500085647357, 0.06784419217757276, -0.10006906126202196, 0.04888503808217972, 0.0733800745425738, -0.09392332831413437, 0.05545767051101235, 0.011212825692880398]","[0.0315487748755724, 0.05222261593741649, 0.06230026035472221, -0.06835332217255678, 0.06659120871062355, 0.07306067509913508, -0.06323897923452979, 0.07206066242596715, 0.02132766535310135, 0.05509795588065525, 0.025126500085647374, 0.06784419217757275, -0.10006906126202197, 0.04888503808217974, 0.07338007454257378, -0.09392332831413436, 0.05545767051101236, 0.011212825692880396]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.04698843969261219, 0.06113842572150611, 0.001274490498641763]","[-0.041687168960981485, 0.007529547648663017, 0.05875242995632444]","[-0.041687168960981485, 0.0075295476486630375, 0.058752429956324445]","[0.0, 0.0, -2.6020852139652106e-18]","[0.0016214729349259098, 0.07119954097346404, 0.054517057760950324]","[0.0016214729349259102, 0.07119954097346405, 0.05451705776095034]","[[-0.97912424 -0.05905675  0.19449428 -0.00481082]
 [ 0.03998933 -0.99412852 -0.10054524  0.07619808]
 [ 0.19929018 -0.09066859  0.97573697 -0.04706189]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.47507156 -0.04653356 -1.37895385],"[-0.05462247533699063, 0.011452542940104435, 0.007646449037602227, 0.04510051088320197, 0.011602543894857445, 0.026566689453852453, 0.04510038474994608, 0.011602543895374032, -0.025705441983456895, -0.08269513415458969, 0.03370583280564484, 0.013664382020776446, 0.07332280288132398, 0.03385583505994634, 0.03183848867362343, 0.07332279503562356, 0.03385583505997847, -0.03097660791987818]","[0.05708550434814181, 0.06234677466871113, 0.05020272319268093, -0.03677907208842897, 0.054592867322681225, 0.08804436942563706, -0.047196271201786294, 0.059332315144772, 0.037040493867111106, 0.08666133427039288, 0.04133638717914051, 0.04837720894534257, -0.062471690151383846, 0.030325532508875985, 0.09643987050805396, -0.0749901145329817, 0.036020889114738636, 0.03514885710327108]","[0.05708550434814181, 0.06234677466871113, 0.05020272319268094, -0.03677907208842896, 0.054592867322681225, 0.08804436942563708, -0.04719627120178629, 0.05933231514477202, 0.03704049386711111, 0.08666133427039287, 0.041336387179140524, 0.04837720894534258, -0.06247169015138383, 0.030325532508875985, 0.09643987050805396, -0.07499011453298171, 0.03602088911473865, 0.035148857103271085]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.05734334512804979, 0.08408008867481166, 0.025319231005318122]","[-0.07346306724899081, 0.002355971541386709, 0.051521848178442256]","[-0.07346306724899081, 0.0023559715413867116, 0.051521848178442256]","[0.0, 1.3877787807814457e-17, 0.0]","[0.0007011984778794011, 0.07640665982478909, 0.047656456259367985]","[0.0007011984778794008, 0.07640665982478909, 0.04765645625936798]","[[-0.97485429  0.19648172 -0.10513824 -0.00931843]
 [-0.17607724 -0.96833182 -0.17700364  0.08254583]
 [-0.13658668 -0.15404031  0.97857839 -0.0347701 ]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.39835539  0.17705725 -1.71264361],"[-0.03272912768654299, 0.017443317037554876, 0.0087171602655493, 0.06699385853364961, 0.017593317992307823, 0.02763740068179953, 0.06699373240039373, 0.01759331799282443, -0.024634730755509822, -0.06080178650414206, 0.039696606903095316, 0.014735093248723515, 0.09521615053177163, 0.03984660915739671, 0.03290919990157051, 0.09521614268607122, 0.03984660915742884, -0.02990589669193111]","[0.028345309803431504, 0.05174227139871326, 0.05654043307597985, -0.07148073557819587, 0.06827628519403192, 0.0645441215787481, -0.06434093556329917, 0.0763282757214032, 0.013391756733028032, 0.05097179424042254, 0.02375093405962383, 0.06144204875970737, -0.10363171363850676, 0.051460810221548386, 0.06279683467206934, -0.09505200029555852, 0.06113686560763378, 0.0013273395450614746]","[0.028345309803431508, 0.05174227139871328, 0.05654043307597985, -0.07148073557819586, 0.06827628519403192, 0.06454412157874809, -0.06434093556329916, 0.07632827572140319, 0.013391756733028023, 0.050971794240422544, 0.023750934059623842, 0.061442048759707366, -0.10363171363850675, 0.051460810221548386, 0.06279683467206934, -0.0950520002955585, 0.06113686560763378, 0.001327339545061465]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.030364848598513454, 0.041738168770901585, 0.003426349549419396]","[-0.02541539591369474, 0.027442895186551203, 0.05872455955968889]","[-0.02541539591369474, 0.027442895186551214, 0.05872455955968888]","[0.0, 0.0, 0.0]","[0.002192104522256344, 0.07107716635893573, 0.0556076808441324]","[0.002192104522256343, 0.07107716635893574, 0.0556076808441324]","[[-9.91472358e-01 -6.03367807e-02  1.15507730e-01  3.88614684e-05]
 [ 4.99791693e-02 -9.94636253e-01 -9.05583085e-02  7.56221044e-02]
 [ 1.20352172e-01 -8.40130794e-02  9.89169933e-01 -4.92978589e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",Vase1M,normal,[-1.48174416 -0.05023381 -1.45394536],"[-0.05516892061974243, 0.011438317038499471, 0.0074869881380828455, 0.044554065600450166, 0.011588317993252432, 0.026407228554333084, 0.044553939467194284, 0.011588317993769026, -0.0258649028829763, -0.0832415794373415, 0.03369160690403989, 0.013504921121257068, 0.07277635759857218, 0.033841609158341314, 0.03167902777410406, 0.07277634975287177, 0.03384160915837346, -0.031136068819397587]","[0.05836331722349283, 0.062399911697111274, 0.05560531298520703, -0.038224678143247606, 0.0546442037006603, 0.08582583784623768, -0.0445156176539786, 0.059035754037311976, 0.03411980250481709, 0.0880330547132277, 0.04145421162985434, 0.05630024197567842, -0.06445962705323718, 0.030364531234578322, 0.09228521559870582, -0.07201955260169593, 0.035641821402964714, 0.030150409779170047]","[0.058363317223492826, 0.062399911697111274, 0.055605312985207024, -0.038224678143247606, 0.0546442037006603, 0.08582583784623768, -0.0445156176539786, 0.05903575403731199, 0.03411980250481709, 0.0880330547132277, 0.041454211629854354, 0.05630024197567842, -0.06445962705323718, 0.030364531234578343, 0.09228521559870582, -0.07201955260169593, 0.035641821402964735, 0.03015040977917005]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
