0, True, Normal, -1.5177329930731833, 0.11125007448969604, -1.5129631620351862, CubeM, -0.011278, 0.01452, 0.0654, position-dependent
2674, True, Normal, -1.6420013901582462, 0.05539614894702782, -1.401012944356433, CubeM, 0.012729, 0.001697, 0.0654, position-dependent
2675, True, Normal, -1.5119427515379869, 0.11452773641411951, -1.3801621422746453, CubeM, -0.043336, 0.017001, 0.0654, position-dependent
2676, True, Normal, -1.4643548109892741, 0.014787024148362082, -1.589742046950119, CubeM, -0.027593, 0.009906, 0.0654, position-dependent
2677, True, Normal, -1.4077269500399696, 0.20253070579476917, -1.4666849296818794, CubeM, -0.071482, 0.00727, 0.0654, position-dependent
2678, True, Normal, -1.3910491880251508, 0.031305492397342594, -1.5058100849514604, CubeM, -0.055315, 0.015362, 0.0654, position-dependent
2679, True, Normal, -1.405886462243565, 0.040037955713774664, -1.6834834903889255, CubeM, -0.000476, 0.028121, 0.0654, position-dependent
2680, True, Normal, -1.4076794430026587, 0.10835119849942743, -1.5052574784316697, CubeM, -0.014509, 0.045612, 0.0654, position-dependent
2681, True, Normal, -1.5137382889507185, 0.053538621369347394, -1.5285524685944416, CubeM, -0.013925, 0.011002, 0.0654, position-dependent
2682, True, Normal, -1.4330268551653598, 0.12550070681179104, -1.5221822309665085, CubeM, -0.069908, 0.004429, 0.0654, position-dependent
2683, True, Normal, -1.5562641182360837, -0.02261923868708693, -1.5096979460997602, CubeM, 0.036564, 0.017045, 0.0654, position-dependent
2684, True, Normal, -1.4006502353621737, 0.09637190087328085, -1.3969105473759382, CubeM, -0.036488, 0.035179, 0.0654, position-dependent
2685, True, Normal, -1.5387239299348505, -0.05940535026859295, -1.4884597963488853, CubeM, 0.047735, 0.008471, 0.0654, position-dependent
2686, True, Normal, -1.5042116876928482, 0.31943542216835663, -1.5030968340543671, CubeM, -0.03176, 0.004116, 0.0654, position-dependent
2687, True, Normal, -1.5126781985769784, 0.16395093501694347, -1.5389945233303879, CubeM, -0.04321, 0.00953, 0.0654, position-dependent
2688, True, Normal, -1.4272959258969513, 0.019616731568102175, -1.5584956177358247, CubeM, -0.031991, 0.005155, 0.0654, position-dependent
2689, True, Normal, -1.508648487286005, 0.2057005876999498, -1.4792246548387094, CubeM, -0.056284, 0.008426, 0.0654, position-dependent
2690, True, Normal, -1.5618536933415113, 0.18279558145481678, -1.5051474165769159, CubeM, -0.000552, 0.000397, 0.0654, position-dependent
2691, True, Normal, -1.5824509185410431, 0.08049007760475524, -1.428001255396758, CubeM, -0.048041, 0.001312, 0.0654, position-dependent
2692, True, Normal, -1.5148265278190507, 0.014097151113678486, -1.430446591661415, CubeM, -0.011362, 0.03699, 0.0654, position-dependent
2693, True, Normal, -1.5277372999415704, 0.05758831370321049, -1.4293842950031037, CubeM, -0.032004, 0.007317, 0.0654, position-dependent
2694, True, Normal, -1.4370240523175113, 0.11771456234807731, -1.421419893447553, CubeM, -0.023441, 0.01749, 0.0654, position-dependent
2695, True, Normal, -1.4962033021763206, 0.05703756181402797, -1.4360643836908245, CubeM, 0.022511, 0.015027, 0.0654, position-dependent
2696, True, Normal, -1.421315533683741, 0.20938564198907006, -1.3851006043935483, CubeM, -0.008371, 0.000764, 0.0654, position-dependent
2697, True, Normal, -1.4213627793356367, 0.27906338284583354, -1.4818648777451031, CubeM, -0.018068, 0.031705, 0.0654, position-dependent
2698, True, Normal, -1.4888650962632177, 0.029212028465259054, -1.4134269323413675, CubeM, -0.043173, 0.011329, 0.0654, position-dependent
2699, True, Normal, -1.4066902550585207, 0.19128699460054, -1.2978873500834278, CubeM, 0.004278, 0.002445, 0.0654, position-dependent
2700, True, Normal, -1.430356777579332, 0.15719436481776983, -1.5308646234249605, CubeM, 0.002078, 0.028003, 0.0654, position-dependent
2701, True, Normal, -1.511741615051358, 0.12688775464191626, -1.5324890725248972, CubeM, -0.066328, 0.006398, 0.0654, position-dependent
2702, True, Normal, -1.4515338999381084, 0.022358279218494426, -1.486056277233325, CubeM, -0.03704, 0.009051, 0.0654, position-dependent
2703, True, Normal, -1.461476876330369, -0.12566117655894193, -1.4187147634167192, CubeM, 0.025537, 0.016266, 0.0654, position-dependent
2704, True, Normal, -1.371870190570045, 0.07933081053842073, -1.4747448995370755, CubeM, -0.048892, 0.01858, 0.0654, position-dependent
2705, True, Normal, -1.4706966859994746, 0.037418671440291096, -1.4703269690178813, CubeM, 0.007881, 0.022857, 0.0654, position-dependent
2706, True, Normal, -1.5022998207311977, 0.12186702416946127, -1.4860768414383712, CubeM, -0.04066, 0.01314, 0.0654, position-dependent
2707, True, Normal, -1.3735945420500584, 0.10458166448191397, -1.5544571648163001, CubeM, -0.018028, 0.031161, 0.0654, position-dependent
2708, True, Normal, -1.526588505075777, 0.17272948986010306, -1.5176944047995495, CubeM, 0.013591, 0.002099, 0.0654, position-dependent
2709, True, Normal, -1.5262292414693182, 0.12338315665931954, -1.426734354386482, CubeM, -0.019467, 0.019353, 0.0654, position-dependent
2710, True, Normal, -1.4129842997105426, 0.08722025196443672, -1.5429168842821104, CubeM, 0.066374, 0.000149, 0.0654, position-dependent
2711, True, Normal, -1.505513261359412, 0.140147676320441, -1.4492221030666907, CubeM, 0.010141, 0.002381, 0.0654, position-dependent
2712, True, Normal, -1.5777687914027818, 0.05633778887242502, -1.5750483274891638, CubeM, -0.015509, 0.000421, 0.0654, position-dependent
2713, True, Normal, -1.614915844902649, 0.10902113287088544, -1.4107577811530425, CubeM, -0.063336, 0.01408, 0.0654, position-dependent
2714, True, Normal, -1.444473432848876, 0.1046830540639414, -1.5547760095230985, CubeM, 0.010532, 0.022178, 0.0654, position-dependent
2715, True, Normal, -1.4794399741891384, -0.057773373302600906, -1.507803927293958, CubeM, 0.02513, 0.04148, 0.0654, position-dependent
2716, True, Normal, -1.460685809369739, 0.1926189414107098, -1.3832826574078598, CubeM, -0.052631, 0.016895, 0.0654, position-dependent
2717, True, Normal, -1.373776332037939, 0.10943630961564876, -1.5450321349694691, CubeM, -0.007923, 0.021668, 0.0654, position-dependent
2718, True, Normal, -1.4620287478921705, 0.06554423829058864, -1.4907407328649795, CubeM, -0.041398, 0.026748, 0.0654, position-dependent
2719, True, Normal, -1.4397123326256898, 0.07060253486157086, -1.454362245100876, CubeM, 0.034611, 0.011784, 0.0654, position-dependent
2720, True, Normal, -1.54667253969274, -0.02110675956701491, -1.318781528149413, CubeM, 0.018944, 0.0027, 0.0654, position-dependent
2721, True, Normal, -1.3219258587183706, -0.024217440544812563, -1.5096665723775635, CubeM, 0.006642, 0.018697, 0.0654, position-dependent
2722, True, Normal, -1.5119967331262667, 0.09321323362368372, -1.4037290645675433, CubeM, 0.024114, 0.003625, 0.0654, position-dependent
2723, True, Normal, -1.381966833703107, 0.11914656048020533, -1.4843385338006811, CubeM, -0.002476, 0.01458, 0.0654, position-dependent
2724, True, Normal, -1.443751956990316, 0.20394351346342332, -1.5697419149203595, CubeM, -0.019189, 0.043024, 0.0654, position-dependent
2725, True, Normal, -1.4276978943257916, 0.018190535251275453, -1.386841160491944, CubeM, -0.023281, 0.048232, 0.0654, position-dependent
2726, True, Normal, -1.5043049628781897, 0.045242495997749765, -1.568448569651376, CubeM, 0.002099, 0.003957, 0.0654, position-dependent
2727, True, Normal, -1.4031622117434335, 0.05189012539327553, -1.5394946308224975, CubeM, 0.002785, 0.036075, 0.0654, position-dependent
2728, True, Normal, -1.4553616590907834, 0.07271695676520329, -1.3608636145788895, CubeM, -0.043977, 0.009448, 0.0654, position-dependent
2729, True, Normal, -1.5143998625450583, 0.1303005627182774, -1.49084011622898, CubeM, -0.009289, 0.016139, 0.0654, position-dependent
2730, True, Normal, -1.4253507372076213, 0.1607822236803802, -1.5612448931567735, CubeM, -0.009117, 0.004006, 0.0654, position-dependent
2731, True, Normal, -1.4031287298652904, 0.09715388463011942, -1.403651452930917, CubeM, -0.035431, 0.009796, 0.0654, position-dependent
2732, True, Normal, -1.6166324034600856, 0.11409695983841495, -1.561922568112699, CubeM, 0.000975, 0.004293, 0.0654, position-dependent
2733, True, Normal, -1.322229037340871, 0.04610731320316197, -1.3216199994270592, CubeM, -0.04756, 0.009019, 0.0654, position-dependent
2734, True, Normal, -1.5720556883426573, 0.07566841344884434, -1.398423808562886, CubeM, -0.006032, 0.001678, 0.0654, position-dependent
2735, True, Normal, -1.456470811212162, -0.08064488929908142, -1.453456940949988, CubeM, -0.036721, 0.010229, 0.0654, position-dependent
2736, True, Normal, -1.3812116115798772, 0.16798573785684612, -1.3630447081903976, CubeM, 0.00307, 0.010173, 0.0654, position-dependent
2737, True, Normal, -1.6100205243346115, 0.1131125202463068, -1.4726768124007177, CubeM, -0.011998, 0.028634, 0.0654, position-dependent
2738, True, Normal, -1.3994352489644368, 0.19931017305013654, -1.4117763341418397, CubeM, -0.063423, 0.01186, 0.0654, position-dependent
2739, True, Normal, -1.4993370794517402, 0.012191321484692264, -1.4520908346903827, CubeM, -0.041265, 0.022946, 0.0654, position-dependent
2740, True, Normal, -1.3268285207611445, 0.29487700856883414, -1.4688281769124198, CubeM, -0.037693, 0.032655, 0.0654, position-dependent
2741, True, Normal, -1.481803644547662, 0.07775166743262929, -1.511821088887088, CubeM, -0.013574, 0.032798, 0.0654, position-dependent
2742, True, Normal, -1.6204062091744975, 0.11682891317246424, -1.4431674951551485, CubeM, -0.003128, 0.003631, 0.0654, position-dependent
2743, True, Normal, -1.3518635704198152, 0.08063571419111293, -1.4905276552919484, CubeM, 0.027949, 0.002817, 0.0654, position-dependent
2744, True, Normal, -1.5508380629053102, -0.0061441191625777325, -1.3956929218258511, CubeM, -0.024157, 0.024705, 0.0654, position-dependent
2745, True, Normal, -1.5023170542711264, 0.09548408866360392, -1.4654848378477936, CubeM, 0.024137, 0.015372, 0.0654, position-dependent
2746, True, Normal, -1.3981629707592775, 0.2156794067565191, -1.5952378308480204, CubeM, -0.025076, 0.002587, 0.0654, position-dependent
2747, True, Normal, -1.550375945486593, 0.1012566619226063, -1.4389754456695638, CubeM, 0.008883, 0.001328, 0.0654, position-dependent
2748, True, Normal, -1.5368922502759408, 0.08578080736337235, -1.5586543021616572, CubeM, 0.007592, 0.000759, 0.0654, position-dependent
2749, True, Normal, -1.5771167557262329, 0.1486875633688136, -1.194065154658506, CubeM, -0.039331, 0.023009, 0.0654, position-dependent
2750, True, Normal, -1.3967413158339885, 0.11069915481763082, -1.4426126027067414, CubeM, -0.023183, 0.014904, 0.0654, position-dependent
2751, True, Normal, -1.4556541111909795, 0.05722747856191979, -1.4924861181388878, CubeM, -0.014499, 0.003387, 0.0654, position-dependent
2752, True, Normal, -1.4755547967052187, 0.13948807261259755, -1.5056279255665956, CubeM, -0.077422, 0.000874, 0.0654, position-dependent
2753, True, Normal, -1.3404086600790663, 0.13252189945550397, -1.379952662553362, CubeM, 0.033236, 0.004288, 0.0654, position-dependent
2754, True, Normal, -1.5265599283480191, 0.09063392249116964, -1.4818825264173914, CubeM, -0.03619, 0.009044, 0.0654, position-dependent
2755, True, Normal, -1.4633031866584782, 0.12007056031726826, -1.5045038700806572, CubeM, -0.025542, 0.026845, 0.0654, position-dependent
2756, True, Normal, -1.4061283902461148, 0.10111479941207002, -1.5465910593981012, CubeM, 0.009161, 0.022524, 0.0654, position-dependent
2757, True, Normal, -1.626805239605726, 0.03668629267763035, -1.4178812500838134, CubeM, 0.016853, 0.002406, 0.0654, position-dependent
2758, True, Normal, -1.56079893224788, 0.17974750411738993, -1.5143806085379463, CubeM, -0.054728, 0.00911, 0.0654, position-dependent
2759, True, Normal, -1.3802507110990319, 0.129717563394937, -1.4365139295238116, CubeM, 0.006204, 0.02568, 0.0654, position-dependent
2760, True, Normal, -1.4818500327438733, 0.007865358654438825, -1.596475996055166, CubeM, -0.000375, 0.012885, 0.0654, position-dependent
2761, True, Normal, -1.7455804944349016, 0.04834484172920317, -1.54915761640613, CubeM, 0.008056, 0.01592, 0.0654, position-dependent
2762, True, Normal, -1.5510385206006507, 0.08230259382684157, -1.5644455007539713, CubeM, -0.031934, 0.005397, 0.0654, position-dependent
2763, True, Normal, -1.4050554634217791, 0.30289035246636686, -1.4827604452830765, CubeM, -0.020613, 0.013125, 0.0654, position-dependent
2764, True, Normal, -1.4022514897169807, 0.09348737500663806, -1.431223168170694, CubeM, 0.003066, 0.018932, 0.0654, position-dependent
2765, True, Normal, -1.5205531092609925, 0.014685677793815133, -1.409836786777461, CubeM, -0.027638, 0.025479, 0.0654, position-dependent
2766, True, Normal, -1.4295250587343729, 0.01632808702758637, -1.4270289627963677, CubeM, -0.043826, 0.016191, 0.0654, position-dependent
2767, True, Normal, -1.3814250583255512, -0.0448276388596871, -1.3897696635178807, CubeM, -0.029066, 0.018396, 0.0654, position-dependent
2768, True, Normal, -1.4616523532637522, 0.18948716764889184, -1.5158689833640053, CubeM, -0.022719, 0.036553, 0.0654, position-dependent
2769, True, Normal, -1.5811474640502523, 0.07938716469158158, -1.4725533777748894, CubeM, -0.017989, 0.03632, 0.0654, position-dependent
2770, True, Normal, -1.426816422733306, 0.014748643280278806, -1.5226903568894898, CubeM, 0.00806, 0.027689, 0.0654, position-dependent
2771, True, Normal, -1.392091301504283, 0.16174054101714663, -1.3937425832605708, CubeM, -0.040182, 0.014799, 0.0654, position-dependent
2772, True, Normal, -1.4761274370593096, -0.022712886887967132, -1.4393511872515563, CubeM, -0.035267, 0.002307, 0.0654, position-dependent
2773, True, Normal, -1.452506509980069, 0.15928077798968143, -1.5092111652399676, CubeM, 0.029342, 4.7e-05, 0.0654, position-dependent
2774, True, Normal, -1.5402836089171268, 0.06401097432952674, -1.476795328923062, CubeM, 0.002218, 0.024271, 0.0654, position-dependent
2775, True, Normal, -1.3217893495343158, 0.28228116928270985, -1.376997616342172, CubeM, -0.013807, 0.02095, 0.0654, position-dependent
2776, True, Normal, -1.464268298920433, -0.0726905428783573, -1.4501726021869827, CubeM, 0.043198, 0.007332, 0.0654, position-dependent
2777, True, Normal, -1.4945375994091776, 0.0053784107263432634, -1.4406994278710277, CubeM, 0.064861, 0.0006, 0.0654, position-dependent
2778, True, Normal, -1.4817172389730346, 0.1433478418468801, -1.4689622255371042, CubeM, -0.044128, 0.002233, 0.0654, position-dependent
2779, True, Normal, -1.4994708683964069, 0.029147416325133735, -1.632602068418483, CubeM, 0.055745, 0.001958, 0.0654, position-dependent
2780, True, Normal, -1.566187152925313, 0.12956887792447636, -1.4794012568584303, CubeM, -0.00475, 0.029102, 0.0654, position-dependent
2781, True, Normal, -1.565549609743783, 0.017001876645954983, -1.3337334056393841, CubeM, -0.024272, 0.026822, 0.0654, position-dependent
2782, True, Normal, -1.504981894231006, 0.2178749780956999, -1.4230057861480117, CubeM, -0.023749, 0.029683, 0.0654, position-dependent
2783, True, Normal, -1.5217460044131286, -0.010238401609441894, -1.4746736084939174, CubeM, -0.011907, 0.036222, 0.0654, position-dependent
2784, True, Normal, -1.4842389156561078, 0.11579670826658028, -1.518911589076756, CubeM, 0.008288, 0.027715, 0.0654, position-dependent
2785, True, Normal, -1.3628061486227832, 0.20392672556450342, -1.4270873439340934, CubeM, -0.014348, 0.026057, 0.0654, position-dependent
2786, True, Normal, -1.561538264954438, 0.10070893204500475, -1.3444487625176111, CubeM, -0.030007, 0.014899, 0.0654, position-dependent
2787, True, Normal, -1.6189773494758837, 0.1349721010219227, -1.4876455442637937, CubeM, -0.053813, 0.003808, 0.0654, position-dependent
2788, True, Normal, -1.6528147827376223, 0.016304443524698176, -1.6054826399844726, CubeM, -0.030813, 0.002281, 0.0654, position-dependent
2789, True, Normal, -1.3908749632274926, 0.06846105024330718, -1.5134686778818762, CubeM, 0.019547, 0.029518, 0.0654, position-dependent
2790, True, Normal, -1.3882427878946697, -0.041740088521410756, -1.501981352354605, CubeM, -0.054304, 0.001827, 0.0654, position-dependent
2791, True, Normal, -1.596194618891756, 0.050377867939640275, -1.440196848236157, CubeM, -0.068051, 0.000314, 0.0654, position-dependent
2792, True, Normal, -1.342047865830453, 0.013353195513277294, -1.4988047083443066, CubeM, -0.019326, 0.017961, 0.0654, position-dependent
2793, True, Normal, -1.4346874185291423, 0.03583248088992441, -1.5650652625738852, CubeM, 0.036698, 0.010303, 0.0654, position-dependent
2794, True, Normal, -1.3596228712343423, -0.05825215327870992, -1.309831577792651, CubeM, 0.050786, 0.022677, 0.0654, position-dependent
2795, True, Normal, -1.440966975137261, 0.09422697587258844, -1.5158562906824933, CubeM, 0.033275, 0.014062, 0.0654, position-dependent
2796, True, Normal, -1.3371185410818185, 0.07722167582675565, -1.4881157138189305, CubeM, 0.062755, 0.007031, 0.0654, position-dependent
2797, True, Normal, -1.539744764447153, 0.21220964957148203, -1.4925366232811288, CubeM, -0.032078, 0.003069, 0.0654, position-dependent
2798, True, Normal, -1.4505694579036523, 0.04537811143180748, -1.4703615474085643, CubeM, -0.021589, 0.009507, 0.0654, position-dependent
2799, True, Normal, -1.3574968443566051, 0.16334274596852993, -1.4140428944966645, CubeM, -0.001197, 0.018156, 0.0654, position-dependent
2800, True, Normal, -1.4222383695363778, 0.09759799294887839, -1.4712455267437052, CubeM, -0.008483, 0.033207, 0.0654, position-dependent
2801, True, Normal, -1.4998148620775007, 0.11517615923395419, -1.6279642211437746, CubeM, -0.060602, 0.014148, 0.0654, position-dependent
2802, True, Normal, -1.518226130691111, 0.1461572565433098, -1.4628003757062267, CubeM, -0.004895, 0.015568, 0.0654, position-dependent
2803, True, Normal, -1.6558545190156333, 0.02088286246702209, -1.5678357747594154, CubeM, 0.0185, 0.027697, 0.0654, position-dependent
2804, True, Normal, -1.4192970546305415, 0.12971072336450384, -1.5030091515260553, CubeM, -0.028172, 0.02433, 0.0654, position-dependent
2805, True, Normal, -1.3956212011814801, 0.18090691691765604, -1.500971718012574, CubeM, -0.03343, 0.006261, 0.0654, position-dependent
2806, True, Normal, -1.502282931047989, 0.3074468210599157, -1.5918303339094084, CubeM, -0.062285, 0.015445, 0.0654, position-dependent
2807, True, Normal, -1.4742344291774006, 0.024920109261405976, -1.6104751471231964, CubeM, -0.024687, 0.020231, 0.0654, position-dependent
2808, True, Normal, -1.6132276962341319, 0.05896885117995998, -1.52407690250848, CubeM, -0.070528, 0.001618, 0.0654, position-dependent
2809, True, Normal, -1.545044441398267, 0.18041682869480757, -1.416603221668943, CubeM, -0.027231, 0.005965, 0.0654, position-dependent
2810, True, Normal, -1.45576106772125, 0.38247175647545895, -1.5259228159045226, CubeM, -0.045904, 0.013932, 0.0654, position-dependent
2811, True, Normal, -1.4086507494540332, 0.09238109698226493, -1.4077362622812155, CubeM, 0.055525, 0.000319, 0.0654, position-dependent
2812, True, Normal, -1.2694277827304212, 0.13723606078036976, -1.562230285558123, CubeM, 0.054642, 0.009657, 0.0654, position-dependent
2813, True, Normal, -1.4617762259726894, 0.32217905671028335, -1.572525949666518, CubeM, -0.066875, 0.005893, 0.0654, position-dependent
2814, True, Normal, -1.6485890463559825, -0.06087634549180043, -1.5466660348293009, CubeM, 0.013814, 0.011847, 0.0654, position-dependent
2815, True, Normal, -1.5600163757680272, 0.19975242775086754, -1.639130367281088, CubeM, -0.008207, 0.014965, 0.0654, position-dependent
2816, True, Normal, -1.3683797157971502, -0.01723261972715684, -1.4220957288962415, CubeM, 0.037205, 0.013458, 0.0654, position-dependent
2817, True, Normal, -1.5622503217882935, 0.08813911404250363, -1.4682845121498502, CubeM, -0.064785, 0.003415, 0.0654, position-dependent
2818, True, Normal, -1.6254863713822136, 0.19930066624554788, -1.6578132235631462, CubeM, -0.033529, 0.005214, 0.0654, position-dependent
2819, True, Normal, -1.495485093791109, 0.045438889458303766, -1.3456110094626987, CubeM, -0.020309, 0.035086, 0.0654, position-dependent
2820, True, Normal, -1.4199876253196244, 0.16279437976751732, -1.2841068266554014, CubeM, -0.036291, 0.031535, 0.0654, position-dependent
2821, True, Normal, -1.620340010884998, -0.008461967037653784, -1.603366403433179, CubeM, 0.015614, 0.020378, 0.0654, position-dependent
2822, True, Normal, -1.4966917726656732, 0.08393120540308074, -1.585143487497174, CubeM, -0.050965, 0.023647, 0.0654, position-dependent
2823, True, Normal, -1.497346299004287, 0.021807922012328396, -1.5693516251017823, CubeM, -0.015567, 0.005571, 0.0654, position-dependent
2824, True, Normal, -1.6248567958351523, 0.04648710073393225, -1.5753733533580054, CubeM, -0.007264, 0.019271, 0.0654, position-dependent
2825, True, Normal, -1.452358437329116, 0.13382187640724896, -1.3949479599730699, CubeM, -0.027404, 0.040529, 0.0654, position-dependent
2826, True, Normal, -1.3606479942953447, 0.12503054157246996, -1.4544176217285476, CubeM, 0.010002, 0.012274, 0.0654, position-dependent
2827, True, Normal, -1.3947953595015747, -0.08279658557683423, -1.5251043392534296, CubeM, -0.017053, 0.031786, 0.0654, position-dependent
2828, True, Normal, -1.4027479883598797, 0.233364646114687, -1.5488979619637018, CubeM, -0.034231, 0.029934, 0.0654, position-dependent
2829, True, Normal, -1.4522201480205088, -0.11552002600348987, -1.6289906936770127, CubeM, 0.017571, 0.049613, 0.0654, position-dependent
2830, True, Normal, -1.5121197267114688, 0.18606246574842622, -1.4243539667663172, CubeM, -0.030436, 0.033543, 0.0654, position-dependent
2831, True, Normal, -1.4229946568441532, 0.11717893478286912, -1.5337611811221048, CubeM, -0.025098, 0.035715, 0.0654, position-dependent
2832, True, Normal, -1.4256527640975392, 0.11077175226275005, -1.625443739372884, CubeM, -0.03787, 0.025968, 0.0654, position-dependent
2833, True, Normal, -1.4905117176206455, 0.1694779185512778, -1.5805615272000344, CubeM, -0.033243, 0.005176, 0.0654, position-dependent
2834, True, Normal, -1.4988871653963702, 0.13264853846158986, -1.5129513825348753, CubeM, -0.006928, 0.01486, 0.0654, position-dependent
2835, True, Normal, -1.3825160020081584, 0.029771619818528494, -1.5867054488597172, CubeM, 0.039128, 0.024783, 0.0654, position-dependent
2836, True, Normal, -1.4363161309136099, 0.15341794912362627, -1.4098356207153717, CubeM, -0.026107, 0.038977, 0.0654, position-dependent
2837, True, Normal, -1.4622594054931881, 0.034162556957603174, -1.523939232326586, CubeM, -0.024835, 0.030406, 0.0654, position-dependent
2838, True, Normal, -1.463195510497017, 0.24442548099000194, -1.4608239922174662, CubeM, -0.064022, 0.008969, 0.0654, position-dependent
2839, True, Normal, -1.4355428430924515, 0.07688823462324401, -1.3923898493446325, CubeM, -0.006207, 0.028903, 0.0654, position-dependent
2840, True, Normal, -1.599702103854312, 0.1509610305168687, -1.5858614677769678, CubeM, -0.049949, 0.019117, 0.0654, position-dependent
2841, True, Normal, -1.5310776940815654, -0.054440532890979165, -1.6825811659574152, CubeM, 0.075867, 0.002152, 0.0654, position-dependent
2842, True, Normal, -1.570733546760179, -0.029340847434376816, -1.4833336517281985, CubeM, -0.004525, 0.03295, 0.0654, position-dependent
2843, True, Normal, -1.6234642601085274, 0.10445571547763222, -1.2939086611240522, CubeM, -0.036741, 0.030805, 0.0654, position-dependent
2844, True, Normal, -1.4058734079446775, 0.2985092063874326, -1.4792066063478595, CubeM, -0.027201, 0.042805, 0.0654, position-dependent
2845, True, Normal, -1.485640512844831, 0.0759250984805202, -1.6154688112122477, CubeM, -0.056811, 0.010059, 0.0654, position-dependent
2846, True, Normal, -1.4725849228179786, 0.054276053913796085, -1.3726211006715632, CubeM, -0.042706, 0.013355, 0.0654, position-dependent
2847, True, Normal, -1.3987033943911387, -0.0022331032133851014, -1.4380746603471808, CubeM, -0.038196, 0.022006, 0.0654, position-dependent
2848, True, Normal, -1.449687927365803, 0.033487795443466695, -1.564553081561041, CubeM, -0.013047, 0.026061, 0.0654, position-dependent
2849, True, Normal, -1.469019896155777, 0.1141007302721293, -1.469156384400364, CubeM, -0.042004, 0.001942, 0.0654, position-dependent
2850, True, Normal, -1.4928935564068513, 0.0449889109738415, -1.5365428878280591, CubeM, 0.070795, 0.000866, 0.0654, position-dependent
2851, True, Normal, -1.5907328473220885, 0.006516502228838039, -1.4487239837979884, CubeM, -0.033334, 0.025117, 0.0654, position-dependent
2852, True, Normal, -1.4876734832978475, 0.08161162118269383, -1.3505863932965134, CubeM, -0.04233, 0.019425, 0.0654, position-dependent
2853, True, Normal, -1.46092104385403, 0.07057130673762546, -1.5731385106573021, CubeM, -0.034695, 0.009732, 0.0654, position-dependent
2854, True, Normal, -1.385388605932027, 0.18556355018050996, -1.2729850993360623, CubeM, -0.015132, 0.018606, 0.0654, position-dependent
2855, True, Normal, -1.4582666937259428, 0.2557513146573749, -1.3847980576353598, CubeM, -0.063171, 0.01342, 0.0654, position-dependent
2856, True, Normal, -1.3486881327081208, 0.12303687214380754, -1.5139682868536946, CubeM, -0.017162, 0.024429, 0.0654, position-dependent
2857, True, Normal, -1.4705668884955905, 0.1413845253978947, -1.639214424309279, CubeM, 0.012043, 0.034722, 0.0654, position-dependent
2858, True, Normal, -1.4970798562293353, 0.1796126822683357, -1.404959505810385, CubeM, -0.039279, 0.033133, 0.0654, position-dependent
2859, True, Normal, -1.5311493370696683, 0.1486468136636463, -1.6015607588845449, CubeM, 0.027467, 0.007056, 0.0654, position-dependent
2860, True, Normal, -1.4806336496960883, 0.11293395202234735, -1.5405196736492321, CubeM, -0.017012, 0.010002, 0.0654, position-dependent
2861, True, Normal, -1.4639122580374893, -0.008843460657746105, -1.6260925967793332, CubeM, 0.019771, 0.010559, 0.0654, position-dependent
2862, True, Normal, -1.6604537132374397, 0.11845396361679428, -1.4536879575447634, CubeM, -0.03143, 0.019894, 0.0654, position-dependent
2863, True, Normal, -1.411598698456322, 0.149152932855926, -1.495306840729928, CubeM, -0.002783, 0.031941, 0.0654, position-dependent
2864, True, Normal, -1.530718780468141, 0.016822247039119054, -1.498308241249354, CubeM, 0.003739, 0.02421, 0.0654, position-dependent
2865, True, Normal, -1.4350782053090394, 0.040702740180515784, -1.3848164095435669, CubeM, 0.072673, 0.002157, 0.0654, position-dependent
2866, True, Normal, -1.443495862177734, 0.015007774793289741, -1.3047070081765564, CubeM, -0.030341, 0.024621, 0.0654, position-dependent
2867, True, Normal, -1.2127477245614315, 0.07193668379468354, -1.5796561137673077, CubeM, 0.032839, 0.034151, 0.0654, position-dependent
2868, True, Normal, -1.4363501872407887, 0.09297317365051971, -1.5226032816160835, CubeM, -0.019384, 0.033764, 0.0654, position-dependent
2869, True, Normal, -1.3548503889635635, 0.08188922490351946, -1.4584029994310255, CubeM, 0.00753, 0.021631, 0.0654, position-dependent
2870, True, Normal, -1.4432580978926115, 0.23155376983840825, -1.5875365279137534, CubeM, -0.038046, 0.026396, 0.0654, position-dependent
2871, True, Normal, -1.4123315007122736, 0.06391619753136801, -1.4264540786377438, CubeM, 0.044123, 0.00477, 0.0654, position-dependent
2872, True, Normal, -1.4203834001515623, 0.016756980217796702, -1.5317865554587897, CubeM, 0.00124, 0.007178, 0.0654, position-dependent
2873, True, Normal, -1.4768752852295817, 0.007995823987428485, -1.3787969237891027, CubeM, -0.019695, 0.008563, 0.0654, position-dependent
2874, True, Normal, -1.4988824799494982, 0.07303960832614176, -1.4385301218865527, CubeM, -0.012594, 0.021066, 0.0654, position-dependent
2875, True, Normal, -1.6292176081328391, 0.04854811349262067, -1.547755439136109, CubeM, -0.036556, 0.000438, 0.0654, position-dependent
2876, True, Normal, -1.4549079997184593, 0.13863769972636253, -1.4945449871290732, CubeM, -0.024272, 0.01549, 0.0654, position-dependent
2877, True, Normal, -1.4480613459734457, 0.13115881536308938, -1.599298603142171, CubeM, -0.0185, 0.02223, 0.0654, position-dependent
2878, True, Normal, -1.473453576306491, 0.1535498269639568, -1.6396697501724726, CubeM, -0.060948, 0.001465, 0.0654, position-dependent
2879, True, Normal, -1.37883136972219, 0.04745473116092325, -1.5562179993867646, CubeM, 0.018745, 0.027601, 0.0654, position-dependent
