obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[-0.04564966113975767, -0.0072279433754238055, 0.05259972270486953]","[0.04563957219424262, 0.07723807721411816, -0.012687526657480052]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.0532137039006248, 0.0013017683847421505, 0.05259972270486953]","[0.05320360714779332, 0.06870836815845226, -0.012700342541927468]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.04191439193438443, 0.010974423189586953, 0.05259972270486953]","[0.041904292630424216, 0.059035716420498374, -0.012699047188938394]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.029088447773290838, 0.02336425294473482, 0.05260242676373589]","[0.02907834683250288, 0.04664588844045679, -0.01269599583910808]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.034968621240391, 0.017424946395286314, 0.05259972270486953]","[0.03495852004820308, 0.052585195260054576, -0.012698652808506348]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04614394320215974, 0.0018343571527159519, 0.05259972270486953]","[0.04613384835319048, 0.06817577955934541, -0.012695136817172088]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03777134013866711, 0.00427911853453144, 0.05259972270486953]","[0.03776124639407198, 0.06573101895268592, -0.012690416317886694]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03030595908767018, 0.010990120932986817, 0.05259972270486953]","[0.03029586345441996, 0.059020018682075764, -0.012689815584321206]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03862373208687747, -0.009247408690798709, 0.05259972270486953]","[0.03861364664967697, 0.07925754188918491, -0.01268032356884539]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.05065744424624824, 0.004236747560165677, 0.05259972270486953]","[0.050647346442748695, 0.0657733899136172, -0.0127006441256569]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03293555387777674, -0.0055811716119333905, 0.05259972270486953]","[0.03292546791922271, 0.07559130597276664, -0.012678713442190164]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02838289215453062, -0.0018000713992549515, 0.05259972270486953]","[0.028372805241748057, 0.07181020695895472, -0.012678099026195636]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.036264079682149446, -0.0005954948489990181, 0.05259972270486953]","[0.03625398950662758, 0.07060563079063166, -0.012685334262514125]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03340897613978779, 0.005078446011718184, 0.05259972270486953]","[0.033398883271476894, 0.06493169172894048, -0.01268757897653133]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.049747311647467374, -0.0018459398047618097, 0.05259972270486953]","[0.04973721798979434, 0.07185607534991816, -0.01269507555787227]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.03811450768271742, 0.00327424323255155, 0.05259972270486953]","[0.03810441446654262, 0.06673589393605185, -0.012689889382578076]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.05314120545713733, 0.008613404344975172, 0.05260210791736992]","[0.05313110599012735, 0.06139673261709781, -0.01270372204766077]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03157871021720564, 0.010142930233895283, 0.05259972270486953]","[0.03156861471764087, 0.0598672091125501, -0.012690154469672907]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03526509741764886, 0.0005587648262893014, 0.05259972270486953]","[0.03525500682691459, 0.06945137148132234, -0.01268545791377247]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.035952555958660294, -0.007811668967974276, 0.05259972270486953]","[0.03594247045795014, 0.07782180262158783, -0.012679339757473852]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.028004263822658144, -0.00813118749038239, 0.05259972270486953]","[0.027994181044716664, 0.0781413210426868, -0.01267275587908795]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.035551433828892004, 0.0007362092460506787, 0.05259972270486953]","[0.035541343034845636, 0.06927392711782294, -0.01268582723479132]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.035622915137446844, 0.007964824340962868, 0.05259972270486953]","[0.0356128197368093, 0.06204531431487448, -0.012691640494723176]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.027103351469177424, 0.015653081179701524, 0.05259972270486953]","[0.027093253894420084, 0.05435705991383731, -0.012690978500948798]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04037938754282343, -0.007516153403947502, 0.05259972270486953]","[0.04036930045110878, 0.07752628715125963, -0.012683100288570698]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.041343670534611195, -0.004111482894161211, 0.05259972270486953]","[0.041333580978128184, 0.07412161772098597, -0.012686579402082307]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03758217832962075, 0.015095346105470631, 0.05259972270486953]","[0.037572077786041026, 0.054914794811228164, -0.012698878931478617]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02764245615410629, -0.005432148726081421, 0.05259972270486953]","[0.027632371779324233, 0.0754422831341651, -0.012674617077957171]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0524677213274149, 0.004694194569619083, 0.05259972270486954]","[0.05245762265985039, 0.06531594304920567, -0.012702449974807326]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.0417639825694129, 0.009877484846620037, 0.05259972270486953]","[0.04175388400875105, 0.06013265441566106, -0.012698053892917957]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03476933266495054, 0.018959952457478675, 0.05260199262690767]","[0.0347592323701467, 0.05105018787696421, -0.012697446555032769]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03995002572524898, -0.00026572387498431253, 0.05259972270486953]","[0.03993993417191124, 0.07027585992117683, -0.012688532085154334]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03220106932737109, -0.009017100665590052, 0.05259972270486953]","[0.03219098578054583, 0.07902723393699959, -0.012675392431309981]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.027260110388828116, -0.002848225297028653, 0.05259972270486953]","[0.027250024496716267, 0.0728583605243922, -0.012676370252404175]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04597474063518128, 0.013775111109421298, 0.052606516688921676]","[0.04596464367802533, 0.05623502397844204, -0.012697716835211743]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04649340797430184, -0.00800390562428763, 0.05259972270486953]","[0.046483319253327306, 0.07801403921694905, -0.012687580636352128]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.04647725348512372, -0.0030371097988178184, 0.05259972270486954]","[0.04646716161964608, 0.07304724496629209, -0.012691522963029405]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.05081410582116161, 0.011664231470434293, 0.05260708688189685]","[0.05080400912224202, 0.0583459024940764, -0.012699319409052043]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.030338588242632605, 0.010666843957213446, 0.05259972270486953]","[0.030328492804038355, 0.0593432955553483, -0.012689584133779703]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04280400961091431, -0.00518528684584278, 0.05259972270486953]","[0.04279392027234226, 0.07519542133219849, -0.012686887210597804]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.048419198476719216, 0.009488571556244173, 0.05259972270486953]","[0.048409098052524274, 0.0605215675827249, -0.012703043917167553]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03214834879822636, 0.021423472176149223, 0.052602318971918235]","[0.03213824803212313, 0.0485866686795201, -0.012696994816700058]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.048517914479370344, 0.0005528753326960394, 0.05259972270486953]","[0.04850781969032442, 0.06945726097304823, -0.012696006796031606]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.050325160470683215, -0.0024902748326061206, 0.05259972270486953]","[0.050315067038388894, 0.07250041017346434, -0.012695022613294317]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.04747194740121182, -0.008506133904657742, 0.05259972270486953]","[0.047461858688454726, 0.07851626733807857, -0.012687959935767545]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.043460587088351314, -0.009066527705335056, 0.05259972270486953]","[0.04345050000283489, 0.07907666096107285, -0.012684319325993525]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.02870260966105408, 0.01652162743625639, 0.05259972270486953]","[0.028692511028446235, 0.05348851393267082, -0.01269294367932865]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.05006721372845939, -0.0020831557520003753, 0.05259972270486953]","[0.05005712011978281, 0.0720932912219431, -0.01269514140310908]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.030556086993192556, 0.01819129520324797, 0.05259972270486953]","[0.030545986714109227, 0.05181884669507773, -0.012695749253455303]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04217348990095581, 0.012532771348008228, 0.05259972270486953]","[0.04216338952663885, 0.05747736875617969, -0.012700494469439577]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.040541164777586035, -0.003418365176326724, 0.05259972270486953]","[0.04053107503602099, 0.07342850022291705, -0.012686492293289858]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03639471256500252, 0.01887852708420205, 0.05260342708408702]","[0.036384612948773445, 0.05113161208212688, -0.012697241591013445]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03755332825974508, 0.011934797918151822, 0.05259972270486953]","[0.037543229729530905, 0.05807534199643776, -0.012696339129253255]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02812599400012008, 0.016555935584845513, 0.05259972270486953]","[0.028115895528582662, 0.053454205794959714, -0.012692511825362476]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04868511670409728, 0.003358328782889909, 0.05259972270486953]","[0.048675020082997185, 0.06665180841237434, -0.012698374000439008]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03962520337758723, -0.004672425102089608, 0.05259972270486953]","[0.03961511472168922, 0.07468255975105745, -0.012684764247661932]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.0428943805181681, 0.013442834616524117, 0.05259972270486953]","[0.04288427933817558, 0.056567305776215895, -0.012701793241352975]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04675546871499484, -0.009741787594345597, 0.05259972270486954]","[0.04674538101298311, 0.07975192063597998, -0.012686405400925709]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.03559430057505241, -0.0063504591839098, 0.05259972270486953]","[0.03558421426132757, 0.07636059330082645, -0.012680218069154717]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04658764580220107, 0.012738761711793438, 0.05260398089065299]","[0.04657754728857585, 0.057271375066800384, -0.012699915432182718]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03749167968305428, -0.00037783271389524076, 0.05259972270486953]","[0.03748158898027209, 0.07038796872454162, -0.012686485163302083]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.028395934896459647, -0.006149339785408052, 0.05259972270486953]","[0.028385850737570304, 0.07615947396609327, -0.01267464597498952]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.033818630126793224, 0.006429724634147023, 0.05259972270486953]","[0.033808536271699365, 0.06358041353495908, -0.012688981253862839]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0537642389819456, 0.003268672056174204, 0.05259972270486953]","[0.053754140807272095, 0.06674146511066274, -0.012702347245152297]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.050184390129765444, 0.006323263589053779, 0.05259972270486953]","[0.05017429115312089, 0.0636868745462969, -0.012701928967947675]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03207261179647148, 0.010422164577480441, 0.05259972270486953]","[0.03206251596323363, 0.059587974857501266, -0.012690770138388797]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.030760208024103675, 0.002010591642338517, 0.05259972270486954]","[0.030750117941070427, 0.06799954512560119, -0.01268302667812589]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03692877798203209, 0.0018322377633633131, 0.05259972270486953]","[0.03691868605624234, 0.06817789894802606, -0.012687796847237663]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04377683946693522, 0.013784984579322085, 0.05260286299292276]","[0.043766740290867835, 0.05622515342120753, -0.012699628143991212]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04833983097580971, 0.011502018854063274, 0.05260295707889993]","[0.048329731875597415, 0.0585081183476874, -0.012701349704082784]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04779762408296739, -0.0029027188299733, 0.05259972270486953]","[0.047787531713620074, 0.07291285404005866, -0.01269268142848878]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.031257768956328515, -0.009637882671037445, 0.05259972270486953]","[0.03124768610225413, 0.07964801574561677, -0.012674146910892537]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03765053283712221, -0.006594300455720355, 0.05259972270486953]","[0.03764044602606016, 0.07660443449532271, -0.01268166132457212]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.04304159076363725, -0.0034087973410449157, 0.05259972270486953]","[0.04303150022319941, 0.07341893239066889, -0.012688491068411146]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.030466165749536936, 0.02096648689698384, 0.05259972270486954]","[0.030456063739115174, 0.0490436558812668, -0.012697887605339528]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.040667470447436134, 0.01627561692239144, 0.0526069338194699]","[0.04065737391955736, 0.053734518626130476, -0.012695064602854312]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.050564308381335694, -0.009306111348940022, 0.05259972270486954]","[0.05055421919538407, 0.07931624452871347, -0.01268978542221036]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.037169093365669946, 0.01886866597543943, 0.052607520580219315]","[0.03715899676992193, 0.051141469928002545, -0.012693756904931021]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03951181087307794, 0.002862706122934068, 0.05259972270486953]","[0.03950171747483337, 0.067147430915184, -0.012690674374542615]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03822530541306889, -0.004064120599682659, 0.05259972270486953]","[0.038215216815286036, 0.0740742554415245, -0.01268413388049042]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.051782551162681226, 0.00201853161503032, 0.05259972270486953]","[0.05177245440909719, 0.06799160515542689, -0.012699773654299678]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.03527977523656276, 0.0027796916383589216, 0.05259972270486953]","[0.035269683232804466, 0.0672304453734379, -0.012687238184893998]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03005996280126846, 0.01145690125305533, 0.05259972270486953]","[0.030049866950013517, 0.05855323851000843, -0.012689991400426662]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.05072553665734737, 0.0025393992070609278, 0.05259972270486953]","[0.050715439908607975, 0.06747073772854682, -0.012699346706060224]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.028015901688502154, 0.008235834006375236, 0.05259972270486954]","[0.028005808527949358, 0.061774304735390646, -0.012685798638891875]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.027696322283753533, -0.008586557520325751, 0.05259972270486953]","[0.027686239892217142, 0.07859669092824681, -0.012672148033812043]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.029352460553810855, -0.008398830290511854, 0.05259972270486954]","[0.029342377518121104, 0.07840896375795525, -0.012673616353113183]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.05043287033403495, -0.009566428707471299, 0.05259972270486953]","[0.05042278135483481, 0.0795765618047064, -0.012689473456982358]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.03872929074433688, 0.014114363692199188, 0.05259972270486953]","[0.03871919045912082, 0.055895776913461315, -0.01269901122548391]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04549241201352887, -0.0025308367735774524, 0.05259972270486953]","[0.045482320139267035, 0.07254097210157477, -0.012691141866064836]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.02852394996246684, -0.0012755482119701086, 0.05259972270486953]","[0.028513862672340174, 0.07128568393797949, -0.01267862904598785]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02814622006511365, 0.003818462413354488, 0.05259972270486954]","[0.028136129664456416, 0.06619167492780349, -0.012682384745020656]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.05266720933972973, -0.009932955237360923, 0.05259972270486953]","[0.05265711988451957, 0.07994308821838213, -0.012690960846040026]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.028240162781210245, 0.02204525350552588, 0.05259972270486953]","[0.028230060792498166, 0.04796488961476731, -0.012696974030110338]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.027589909457559857, -0.009333664822258166, 0.05259972270486953]","[0.027579827573531397, 0.07934379799329529, -0.012671468353124504]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.03560107775963805, 0.015085743059098055, 0.05259972270486953]","[0.03559097785029189, 0.054924397854555926, -0.012697293681018185]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03517664106059272, 0.0012125550386014846, 0.05259972270486953]","[0.03516655008331308, 0.06879758147630621, -0.012685908104056816]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04197062009067815, 0.006876080356205369, 0.05259972270486953]","[0.04196052336779745, 0.06313405795442592, -0.012695828346087974]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0512249942757021, 0.003522702462980386, 0.05259972270486954]","[0.05121489674505238, 0.06648743478440151, -0.012700527467901757]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.047888502155517015, 0.0051128924725664, 0.05259972270486953]","[0.04787840467436562, 0.06489724527901414, -0.012699136840484578]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04534741469538693, 0.01283959256341498, 0.052602788600842505]","[0.04533731556160708, 0.05717054519660132, -0.012700200386354242]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.036745460331183956, -0.009926029547922412, 0.05259972270486953]","[0.036735375919861715, 0.07993616253113954, -0.012678287447132671]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.028425360915132796, 0.023132586610102014, 0.052602043994684225]","[0.02841526002668747, 0.046877555006444804, -0.012695666092108572]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.045267933268522256, -0.006062242464455767, 0.05259972270486953]","[0.04525784370482778, 0.07607237667275676, -0.012688150955857758]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.03290340266049882, 0.014991019832382206, 0.05259972270486953]","[0.03289330366656699, 0.05501912105123805, -0.012695070019668216]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.044654382695468564, 0.0048246752757836985, 0.05259972270486953]","[0.04464428642252246, 0.06518546238441233, -0.01269633190979332]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03439557419568081, -0.00452953785865656, 0.05259972270486953]","[0.034385487107321755, 0.0745396725529294, -0.012680713539149641]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.027301889882610546, 0.011960624819994282, 0.05259972270486953]","[0.02729179458642336, 0.058049515102784194, -0.012688196201695378]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.049237480160560045, 0.00775388475764935, 0.05259972270486954]","[0.04922738057694178, 0.06225625383130576, -0.012702314159734806]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.051088138563721755, -0.00561144540266582, 0.05259972270486953]","[0.05107804686875871, 0.07562157975390021, -0.01269314472242388]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.0407434404459831, 0.002844644065895062, 0.05259972270486953]","[0.040733346668681815, 0.06716549296649611, -0.012691640770775338]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.05213267445761773, -0.005574619944007764, 0.05259972270486953]","[0.05212258240811325, 0.07558475430691834, -0.012694005839343573]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.0301016892005277, 0.002435343773241155, 0.05259972270486953]","[0.030091599056939092, 0.06757479312937394, -0.012682840523357195]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03241059095654964, -0.004042801637347343, 0.05259972270486953]","[0.03240050418890851, 0.07405293648594875, -0.012679520444907177]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.05371915318495446, 0.006820160018728342, 0.05259972270486953]","[0.053709052772449035, 0.06318997827417237, -0.012705139485958592]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.04869464073332713, 0.001145985920876019, 0.05259972270486953]","[0.04868454551213403, 0.06886415057292473, -0.012696619837522152]",[-1.57  0.   -1.57],CubeM,normal,FALSE,TRUE,med
"[-0.03617738978482928, 0.01596250245588019, 0.05259972270486953]","[0.036167289136768026, 0.054047638735766276, -0.012698450800382732]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.035548797985288746, 0.00012958889945154691, 0.05259972270486953]","[0.03553870757675806, 0.06988054727208207, -0.01268534206796655]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02783114928131177, -0.0045991571760865615, 0.05259972270486953]","[0.02782106431847101, 0.07460929184828534, -0.012675430672545252]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03438489377819545, 0.015696593242363305, 0.05259972270486953]","[0.03437479386710029, 0.05431354786497182, -0.012696811637391553]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04623186889762184, 0.013532479321023019, 0.05260618249628884]","[0.04622177174667387, 0.05647765595603601, -0.012698062571623406]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03774112565594364, 0.01155697695099368, 0.05259972270486953]","[0.03773102730577486, 0.0584531628438009, -0.012696187808503427]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.04588937720951028, -0.006907477812578665, 0.05259972270486953]","[0.04587928798477007, 0.07691761175288245, -0.012687972744996038]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.027781405878755102, -0.0048924900972247025, 0.05259972270486953]","[0.02777132111769942, 0.07490262467641695, -0.012675157471778936]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.044211961214307226, -0.008939891230117729, 0.05259972270486953]","[0.04420187381024921, 0.07895002452600791, -0.012685018509255571]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.04635682301727131, -0.008035603338420336, 0.05259972270486953]","[0.046346734359704184, 0.07804573692103142, -0.01268744662837413]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.029106802700306522, 0.018607495695234642, 0.05259972270486954]","[0.029096702616817297, 0.05140264633505498, -0.012694926581125128]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.047161272008413274, 0.004633107978075221, 0.05259972270486953]","[0.04715117506209214, 0.06537702962138092, -0.01269817566260637]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.037620657260537455, 0.014303431781274644, 0.05259972270486953]","[0.03761055720693886, 0.05570670888433333, -0.012698278950950088]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.032912551935184914, 0.0013506401960866827, 0.05259972270486953]","[0.03290246158821106, 0.06865949636260343, -0.01268421511027517]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.048411103638546615, 0.0010507850721060636, 0.05259972270486953]","[0.0484010085676244, 0.06895935139150954, -0.012696318238405372]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.030972523928863897, 0.02005515301025474, 0.05259972270486953]","[0.03096242233580191, 0.04995498947904094, -0.012697565112596636]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.05362394768970381, -0.006605147019015934, 0.05259972270486953]","[0.05361385582085862, 0.07661528105517919, -0.01269437274407552]",[-1.57  0.   -1.57],CubeM,normal,FALSE,FALSE,hard
"[-0.03452748938416653, 0.005104033764520436, 0.05259972270486953]","[0.03451739614498458, 0.06490610398425128, -0.0126884900547087]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.030380978528291008, -0.007191909599356927, 0.05259972270486953]","[0.030370894401138812, 0.07720204344947645, -0.012675396492328106]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03240947023185289, 0.00015899500125294332, 0.05259972270486953]","[0.03239938080005562, 0.0698511411796044, -0.01268286555427964]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.03777891446106597, -0.0019117594740409886, 0.05259972270486953]","[0.0377688246399293, 0.07192189499832802, -0.012685492389563954]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.027582357847372157, -0.004790142603577513, 0.05259972270486953]","[0.027572273084526016, 0.0748002772152209, -0.012675080466531954]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.045543114324169166, 0.0017165879574707436, 0.05259972270486954]","[0.04553301974038533, 0.06829354871724976, -0.012694564578361819]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.032804404995842314, -0.008479965866889249, 0.05259972270486953]","[0.03279432091710189, 0.07849009930860713, -0.012676300618270173]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
