obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[-0.009496271281271798, 0.006641368004881224, 0.04788344334537475]","[-0.00020512516878640197, 0.06281973656870116, 0.024156174955714343]","[-1.33108607, 0.05026274, -1.61301361]",CubeS,normal,TRUE,TRUE,easy
"[0.031645035422531644, 0.0021289645773616504, 0.047953334346566776]","[-0.03749112073438457, 0.06706218011043327, -0.013685755085405676]","[-1.56781355, 0.02537275, -1.4831206]",CubeS,normal,TRUE,TRUE,easy
"[0.004385035422531437, 0.002320964577361794, 0.04795333434656725]","[-0.0437743959214414, 0.061647114947900324, -0.0226831324682861]","[-1.60776088, 0.22104215, -1.54044535]",CubeS,normal,TRUE,FALSE,med
"[0.05226703542253156, 0.023874964577361865, 0.04795333434656706]","[-0.042919232217940424, 0.048282165908153235, -0.022714560996180487]","[-1.61994921, -0.0682377, -1.51442771]",CubeS,normal,TRUE,TRUE,easy
"[-0.07242996457746849, 0.003853964577361787, 0.04795333434656721]","[0.06016878334415894, 0.07151187181643447, 0.0033271018630709956]","[-1.43656639, 0.06971203, -1.52157595]",CubeS,normal,FALSE,FALSE,hard
"[0.015705035422531568, 0.008057964577361661, 0.04795333434656681]","[-0.04302003775367477, 0.05566538652670771, 0.0286243582278169]","[-1.31703229, 0.17069093, -1.51718529]",CubeS,normal,TRUE,FALSE,med
"[-0.06884196457746848, 0.004925964577361787, 0.04795333434656721]","[0.04305382745950734, 0.0729624580624633, -0.01912137519383983]","[-1.55337489, 0.13368253, -1.46335236]",CubeS,normal,TRUE,FALSE,med
"[-0.04109196457746848, 0.007413964577361786, 0.0479533343465672]","[0.012797167320137852, 0.06780462969079679, 0.0007883446338601205]","[-1.45439868, 0.16226961, -1.41897804]",CubeS,normal,TRUE,TRUE,easy
"[-0.01587174029751131, 0.0036864824254930714, 0.04789462291437337]","[-0.02983889610294964, 0.06393028870803383, 0.02242101237176743]","[-1.35796726, 0.26868994, -1.49609617]",CubeS,normal,TRUE,TRUE,easy
"[0.02580803542253173, 0.008305964577361744, 0.04795333434656689]","[-0.03607750495284972, 0.06009941887929222, 0.014624772401910284]","[-1.3812179, 0.05859111, -1.5873729]",CubeS,normal,TRUE,FALSE,med
"[-0.056424964577468484, 0.0014599645773617858, 0.0479533343465672]","[0.02085651574378941, 0.075707980030065, 0.02102995299305675]","[-1.34849426, 0.20268729, -1.50548171]",CubeS,normal,TRUE,TRUE,easy
"[-0.011628964577468487, 0.018779964577361787, 0.04795333434656721]","[-0.01608346730931793, 0.051312522182195314, 0.012292723366782714]","[-1.40199086, 0.18079303, -1.42847163]",CubeS,normal,TRUE,TRUE,easy
"[0.036475035422531644, 0.02855396457736165, 0.04795333434656677]","[-0.02858300931244727, 0.044119838634254054, -0.0008960550924438093]","[-1.47733824, -0.0525878, -1.48868928]",CubeS,normal,TRUE,TRUE,easy
"[-0.037235964577468354, 0.017581964577361657, 0.04795333434656676]","[0.013742456904345713, 0.05687527428243251, -0.005857400650603188]","[-1.5037213, 0.143926, -1.61964197]",CubeS,normal,TRUE,TRUE,easy
"[-0.00035996457746856683, 0.01950896457736179, 0.04795333434656725]","[-0.0038500987355067863, 0.04992734208341823, -0.021686635557651178]","[-1.59687792, 0.02836001, -1.58587468]",CubeS,normal,TRUE,TRUE,easy
"[-0.04851096457746835, 0.007858964577361651, 0.04795333434656677]","[0.009734931617112141, 0.06931980401719491, -0.0063146572893593295]","[-1.5046407, 0.21827899, -1.54169335]",CubeS,normal,TRUE,TRUE,easy
"[-0.03249896457746844, 0.027824964577361742, 0.04795333434656706]","[0.014140894239144539, 0.04585236535481385, 0.005280678965661749]","[-1.41865175, 0.12008735, -1.53249708]",CubeS,normal,TRUE,TRUE,easy
"[-0.012754964577468487, 0.021878964577361788, 0.047953334346567206]","[0.0005331195572011831, 0.04953504934404652, 0.004197728106097573]","[-1.43431052, 0.08074872, -1.41760635]",CubeS,normal,TRUE,TRUE,easy
"[0.030939035422531593, 0.006506964577361824, 0.04795333434656713]","[-0.0305608200373796, 0.06292751113731056, -0.022881336629627817]","[-1.59790928, 0.000928039474, -1.5947247]",CubeS,normal,TRUE,TRUE,easy
"[-0.01574196457746857, 0.020738964577361792, 0.04795333434656723]","[-0.005558778686627172, 0.05075351125285838, -0.006609205282180057]","[-1.50765869, 0.12610947, -1.42134324]",CubeS,normal,TRUE,TRUE,easy
"[-0.03103696457746857, 0.007464964577361796, 0.04795333434656725]","[0.03141283452052941, 0.06245971928140036, -0.017518470642814296]","[-1.53556843, -0.01788528, -1.38338652]",CubeS,normal,TRUE,TRUE,easy
"[0.014936035422531621, 0.019866964577361916, 0.047953334346567185]","[-0.011230219140876165, 0.0512023438732071, -0.00759913403394382]","[-1.50174849, -0.01836851, -1.67773758]",CubeS,normal,TRUE,TRUE,easy
"[-0.05524096457746844, 0.00012196457736173794, 0.047953334346567074]","[0.042238955417395044, 0.07300527747175894, -0.020904473208180306]","[-1.57451935, 0.0646556, -1.50578494]",CubeS,normal,TRUE,TRUE,easy
"[-0.03470096457746844, 0.03863296457736175, 0.04795333434656706]","[0.009606439521647303, 0.03404748939558197, -0.025518991119585416]","[-1.62186516, 0.16159161, -1.48826795]",CubeS,normal,TRUE,FALSE,med
"[-0.003595612052753543, 0.024096388319648356, 0.04792095062624473]","[-0.0240343743059865, 0.04506888230634971, -0.0006101803021672098]","[-1.45261627, 0.17659521, -1.63881304]",CubeS,normal,TRUE,TRUE,easy
"[0.01691903542253143, 0.015086964577361795, 0.04795333434656723]","[-0.034441679989097876, 0.051577206398181565, 0.02221544972418696]","[-1.38931484, 0.1348663, -1.31053988]",CubeS,normal,TRUE,FALSE,med
"[-0.021828758317733517, 0.015499884887989271, 0.04791467429590779]","[0.009051191225626629, 0.05600529352850502, 0.01424210779516221]","[-1.37983855, 0.07546393, -1.59119543]",CubeS,normal,TRUE,TRUE,easy
"[-0.014248964577468355, 0.002509964577361652, 0.04795333434656679]","[0.023923837787319473, 0.06606713894947369, 0.020931898527242723]","[-1.32994132, -0.02763609, -1.36420464]",CubeS,normal,TRUE,TRUE,easy
"[-0.024635964577468566, 0.0059079645773617954, 0.047953334346567233]","[0.030060455407102074, 0.06210746539029569, 0.02635797921555939]","[-1.31072313, -0.02314777, -1.51798464]",CubeS,normal,TRUE,TRUE,easy
"[0.0017010354225314305, 0.02575396457736179, 0.04795333434656724]","[-0.022790231196340837, 0.043013886823651, 0.012902515594619142]","[-1.39233382, 0.1453405, -1.45618964]",CubeS,normal,TRUE,TRUE,easy
"[-0.04976096457746844, 0.008734964577361743, 0.04795333434656707]","[0.023147144709051333, 0.06743594164654426, -0.009640975067007285]","[-1.50421181, 0.14520466, -1.41829703]",CubeS,normal,TRUE,TRUE,easy
"[0.002384035422531434, 0.03819296457736179, 0.04795333434656725]","[-0.003063841232451066, 0.03273416138040771, -0.006072653012479508]","[-1.4931266, -0.000393411609, -1.45283671]",CubeS,normal,TRUE,TRUE,easy
"[-0.05183296457746848, 0.009141964577361782, 0.04795333434656719]","[0.02978828397848626, 0.066772461769204, 0.006904022412162078]","[-1.40669762, 0.13299792, -1.4410656]",CubeS,normal,TRUE,TRUE,easy
"[-0.010127964577468356, 0.026664964577361658, 0.047953334346566776]","[-0.0037063921722293412, 0.044564353943939365, -0.003836410291555674]","[-1.48607657, 0.08498364, -1.40047812]",CubeS,normal,TRUE,TRUE,easy
"[-0.009645964577468445, 0.01105296457736174, 0.04795333434656706]","[-0.028750484615711915, 0.057660480804491716, 0.001975946335051576]","[-1.4679004, 0.22695319, -1.50213917]",CubeS,normal,TRUE,TRUE,easy
"[-0.027910964577468566, 0.022059964577361795, 0.04795333434656725]","[-0.010382901454643947, 0.05066453187057625, 0.010371423796341608]","[-1.41064573, 0.2506685, -1.35946904]",CubeS,normal,TRUE,TRUE,easy
"[-0.030366964577468566, 0.028696964577361796, 0.04795333434656725]","[-0.00870066359528817, 0.045005191307828235, -0.004103209573151752]","[-1.48887226, 0.24984761, -1.46407481]",CubeS,normal,TRUE,TRUE,easy
"[0.030618106837654303, 0.007277064075632766, 0.04791903601828808]","[-0.05181670840825298, 0.05849073221685404, 0.0014720900609173707]","[-1.49309545, 0.12300418, -1.46474728]",CubeS,normal,TRUE,FALSE,med
"[-0.006197964577468428, 0.002202964577361659, 0.047953334346566796]","[-0.045910759597428914, 0.06181430168995464, 0.018073035173580512]","[-1.37924596, 0.29870753, -1.54152532]",CubeS,normal,TRUE,FALSE,med
"[-0.010751247957545979, 0.022529427712167285, 0.04791725848455439]","[0.020182923006410523, 0.04733378842337917, -0.007546214909657664]","[-1.48727154, -0.0656437, -1.41316646]",CubeS,normal,TRUE,TRUE,easy
"[-0.0018379645774684276, 0.01799296457736166, 0.04795333434656681]","[-0.02354049798298451, 0.05057948779823007, 0.01463273165932752]","[-1.3653751, 0.15150518, -1.62851204]",CubeS,normal,TRUE,TRUE,easy
"[0.0289940573460272, 0.023337740025806526, 0.047934642048975275]","[-0.027471120080096195, 0.047710208033880555, -0.007847651458810008]","[-1.49867975, -0.00691426, -1.63274792]",CubeS,normal,TRUE,TRUE,easy
"[0.013396035422531555, 0.02622696457736174, 0.04795333434656707]","[-0.029723985275508888, 0.04232943112135253, -0.0064973413133984845]","[-1.50061281, 0.10611279, -1.56665979]",CubeS,normal,TRUE,TRUE,easy
"[-0.044604964577468306, 0.015405964577361732, 0.047953334346566845]","[0.03208182524984173, 0.054322049911507464, -0.03679953675805244]","[-1.68677433, 0.07390124, -1.55769211]",CubeS,normal,TRUE,TRUE,easy
"[0.00681103542253159, 0.011438964577361885, 0.04795333434656731]","[-0.04295232049864873, 0.05347096041556659, 0.013997938180143762]","[-1.41952234, 0.22518451, -1.43725283]",CubeS,normal,TRUE,TRUE,easy
"[0.005411035422531566, 0.01779096457736166, 0.04795333434656681]","[-0.00915328940108668, 0.05208323460685788, 0.017049310016171465]","[-1.36990309, 0.03988659, -1.40224186]",CubeS,normal,TRUE,TRUE,easy
"[0.06184903542253156, 0.00489196457736174, 0.04795333434656706]","[-0.04938627662891871, 0.06881516422010905, -0.01945883142337962]","[-1.5941195, -0.0753765, -1.52858322]",CubeS,normal,TRUE,TRUE,easy
"[0.00022903542253142927, 0.02986096457736179, 0.04795333434656724]","[-0.008217341878037299, 0.03915491702520062, -0.023053298613270663]","[-1.60402811, 0.06408925, -1.64044904]",CubeS,normal,FALSE,FALSE,hard
"[-0.023838416859430233, 0.026621178494604766, 0.047918419790845476]","[-0.019666657287649388, 0.044853158416558396, -0.00571494277341246]","[-1.4914461, 0.28041482, -1.59341445]",CubeS,normal,TRUE,TRUE,easy
"[0.05039403542253156, 0.0001709645773617391, 0.047953334346567074]","[-0.022026427566177908, 0.07336995345895575, 0.03275245924749535]","[-1.29528012, -0.15184351, -1.54322087]",CubeS,normal,FALSE,FALSE,hard
"[-0.038359964577468354, 0.0016719645773616491, 0.04795333434656677]","[0.01847835080550745, 0.0722814451403703, 0.0029642117926741915]","[-1.43612636, 0.11537789, -1.36634074]",CubeS,normal,TRUE,TRUE,easy
"[-0.01222196457746849, 0.02395096457736179, 0.04795333434656721]","[-0.005489810910840536, 0.047166754787504275, 0.008575382359934353]","[-1.4020566, 0.10799962, -1.65527441]",CubeS,normal,TRUE,TRUE,easy
"[-0.03231596457746848, 0.02374196457736179, 0.0479533343465672]","[0.017916415772274895, 0.04895591106109301, -0.013315469490415434]","[-1.54511213, 0.09171794, -1.57709138]",CubeS,normal,TRUE,TRUE,easy
"[-0.03530296457746845, 0.03136696457736174, 0.04795333434656706]","[0.003214963868637871, 0.04372234782419023, 0.0012523801619064232]","[-1.4429887, 0.21193294, -1.44679784]",CubeS,normal,TRUE,TRUE,easy
"[-0.005019964577468567, 0.030694964577361792, 0.04795333434656724]","[-0.010973992178847387, 0.03994348071987992, 0.004254864816013518]","[-1.43598605, 0.10951829, -1.43924105]",CubeS,normal,TRUE,TRUE,easy
"[-0.00037896457746856675, 0.03419596457736179, 0.04795333434656725]","[0.0041479148302192535, 0.03539054045170003, -0.020192376081665193]","[-1.58273742, -0.04919549, -1.39905389]",CubeS,normal,FALSE,TRUE,med
"[-0.04336096457746835, 0.00606496457736165, 0.047953334346566776]","[0.041189382066310114, 0.06478864146092594, -0.013795708036379035]","[-1.56529091, 0.01819719, -1.63696114]",CubeS,normal,TRUE,TRUE,easy
"[-0.0029189645774684286, 0.0010629645773616604, 0.04795333434656681]","[-0.02456677663089744, 0.06711105979904611, -0.01896088408529581]","[-1.59309726, 0.14239667, -1.46574167]",CubeS,normal,TRUE,TRUE,easy
"[-0.010725964577468444, 0.01716796457736174, 0.04795333434656707]","[-0.010969618179781286, 0.053724281733800436, -0.002780515448627341]","[-1.48644339, 0.13071942, -1.48918099]",CubeS,normal,TRUE,TRUE,easy
"[-0.011441964577468442, 0.0007879645773617391, 0.04795333434656706]","[0.005293947836160259, 0.07031586462506405, 0.0032282219507423493]","[-1.45096015, 0.03770101, -1.39524966]",CubeS,normal,TRUE,TRUE,easy
"[-0.06480496457746848, 0.002566964577361742, 0.04795333434656706]","[0.04162629497870461, 0.07506141237452335, -0.0024651271556069415]","[-1.45951047, 0.12738452, -1.45486731]",CubeS,normal,FALSE,FALSE,hard
"[-0.010736964577468425, 0.009858964577361662, 0.04795333434656681]","[0.0012810697316212281, 0.06088891283763777, -0.01276631563768233]","[-1.53842384, 0.03523276, -1.2940649]",CubeS,normal,TRUE,TRUE,easy
"[-0.03224196457746848, 0.018003964577361788, 0.04795333434656721]","[0.004996279489018214, 0.055756528196785796, -0.009298196938429829]","[-1.51737852, 0.16023553, -1.47410519]",CubeS,normal,TRUE,TRUE,easy
"[0.05048203542253156, 0.006959964577361741, 0.04795333434656706]","[-0.05603188741952001, 0.05803352572845731, -0.0376940011853665]","[-1.69566905, 0.02811633, -1.54978887]",CubeS,normal,TRUE,FALSE,med
"[0.003781035422531733, 0.008489964577361743, 0.04795333434656688]","[-0.029576698952556567, 0.05986430998753577, 0.0023894964933939555]","[-1.47891297, 0.15075403, -1.43500874]",CubeS,normal,TRUE,TRUE,easy
"[-0.025194964577468268, 0.015228964577361746, 0.04795333434656688]","[0.010319568865494799, 0.056179951815763116, -0.019141489222937215]","[-1.57708489, 0.08299525, -1.5102939]",CubeS,normal,TRUE,TRUE,easy
"[-0.012714964577468405, 0.006520964577361883, 0.0479533343465673]","[0.003376000879884721, 0.06333287935148446, 0.022479941093797536]","[-1.33994573, 0.06753647, -1.46661301]",CubeS,normal,TRUE,TRUE,easy
"[-0.03555296457746835, 0.023858964577361655, 0.047953334346566776]","[0.0216579551724056, 0.049094899652473524, 0.012967970459653574]","[-1.36517007, 0.09567351, -1.48374716]",CubeS,normal,TRUE,TRUE,easy
"[-0.03409996457746831, 0.012038964577361732, 0.047953334346566845]","[0.03864872989216868, 0.05783516292840967, 0.00396697735919848]","[-1.41470898, -0.02213746, -1.44259442]",CubeS,normal,TRUE,TRUE,easy
"[-0.009184964577468355, 0.030406964577361653, 0.047953334346566776]","[-0.00047892959012485123, 0.03837346903037678, -0.02742098244064719]","[-1.63735589, 0.04896623, -1.48308771]",CubeS,normal,FALSE,TRUE,med
"[-0.046769447373594515, 0.002688408252539937, 0.04785110777028069]","[0.03835793208928173, 0.06983079690316686, 0.011148942781522862]","[-1.38112695, 0.05738832, -1.43620682]",CubeS,normal,TRUE,TRUE,easy
"[0.017020210942448398, 0.017238632662868836, 0.04791732114680498]","[-0.036971501671170415, 0.049082589642499765, 0.020308423736878314]","[-1.35245714, 0.13058762, -1.51428708]",CubeS,normal,TRUE,FALSE,med
"[-0.013365964577468515, 0.02668596457736175, 0.047953334346567116]","[-0.002983647663135563, 0.043614659369348566, -0.019541312201182055]","[-1.58543317, 0.09860876, -1.50873019]",CubeS,normal,TRUE,TRUE,easy
"[0.018321959767107057, -0.00146483732096746, 0.0479151876857645]","[0.0051945543778900444, 0.07312411191074683, -0.003078359467658824]","[-1.48704, -0.13077817, -1.41632014]",CubeS,normal,TRUE,TRUE,easy
"[-0.019343964577468568, 0.033435964577361796, 0.04795333434656723]","[-0.011009081393828463, 0.03805026243142393, -0.010932131915410079]","[-1.5305285, 0.20069814, -1.51468837]",CubeS,normal,TRUE,TRUE,easy
"[0.006803035422531482, 0.004253964577361751, 0.0479533343465671]","[-0.031018145144370908, 0.0628135363579179, -0.020265555098033308]","[-1.58329417, 0.14109137, -1.59078001]",CubeS,normal,TRUE,TRUE,easy
"[-0.013872964577468564, 0.035267964577361796, 0.04795333434656725]","[-0.006752625731273214, 0.03623376322895951, 0.003780992435871121]","[-1.42985939, 0.14347986, -1.46642975]",CubeS,normal,TRUE,TRUE,easy
"[0.03547803542253156, 0.02380596457736174, 0.04795333434656706]","[-0.029799107215848636, 0.04761367011132844, -0.01515249301762362]","[-1.58674441, -0.05511739, -1.40229562]",CubeS,normal,TRUE,TRUE,easy
"[-0.015880964577468574, 0.03696496457736179, 0.04795333434656724]","[0.0028538206423383942, 0.03484198975048897, 0.005316601315638325]","[-1.41095301, 0.09336736, -1.48495497]",CubeS,normal,TRUE,TRUE,easy
"[-0.012881964577468485, 0.01686696457736179, 0.0479533343465672]","[0.007800437590578862, 0.054285127193834826, 0.005680541902190785]","[-1.428045, 0.03214832, -1.53721458]",CubeS,normal,TRUE,TRUE,easy
"[-0.002973478228880099, 0.02085551833390596, 0.04790878518011713]","[-0.02882038766552299, 0.04742207822233333, -0.005424459087612764]","[-1.49071865, 0.20042555, -1.59570894]",CubeS,normal,TRUE,TRUE,easy
"[-0.033757964577468436, 0.00486196457736174, 0.04795333434656703]","[0.006343457581461619, 0.06693462634760834, 0.027770781618132418]","[-1.30988084, 0.17475955, -1.4531642]",CubeS,normal,TRUE,TRUE,easy
"[-0.0664809645774685, 0.004859964577361791, 0.04795333434656721]","[0.04036697890767321, 0.07168191524313666, -0.02757400023336149]","[-1.62211471, 0.14224922, -1.54217858]",CubeS,normal,TRUE,TRUE,easy
"[-0.014504964577468563, 0.008712964577361794, 0.04795333434656725]","[-0.007370664985432969, 0.0612064302290283, -0.02209208431990454]","[-1.59898954, 0.12457057, -1.54597292]",CubeS,normal,TRUE,TRUE,easy
"[-0.023493964577468433, 0.008487964577361659, 0.04795333434656681]","[0.0016021287696632858, 0.06345286591470949, -0.013574509132399375]","[-1.54588695, 0.11473467, -1.41715934]",CubeS,normal,TRUE,TRUE,easy
"[-0.02430396457746843, 0.0030099645773616593, 0.04795333434656681]","[8.06300277527254e-05, 0.06779421653232812, 0.024693147672310827]","[-1.33381362, 0.12461454, -1.65766761]",CubeS,normal,TRUE,TRUE,easy
"[-0.057301964577468355, 0.005436964577361651, 0.04795333434656677]","[0.033373119631305695, 0.07106074994312715, -0.012782579510111948]","[-1.51625712, 0.12584466, -1.42805213]",CubeS,normal,TRUE,TRUE,easy
"[-0.05746196457746845, 0.00484496457736187, 0.04795333434656728]","[0.041020391128443065, 0.06855616590705879, -0.026843492277849546]","[-1.60177505, 0.07980862, -1.47653715]",CubeS,normal,TRUE,TRUE,easy
"[-0.01779096457746852, 0.008275964577361752, 0.047953334346567095]","[-0.023512430332871464, 0.06079880661897856, -0.01962096282626201]","[-1.599024, 0.22592528, -1.45118415]",CubeS,normal,TRUE,TRUE,easy
"[-0.03176296457746835, 0.006348964577361652, 0.047953334346566776]","[0.003477144977345234, 0.06734518217179668, -0.002133070037614253]","[-1.4801243, 0.15900384, -1.4372971]",CubeS,normal,TRUE,TRUE,easy
"[0.03524462239213396, 0.005024880468832226, 0.04792057232902034]","[-0.047575860208974835, 0.06290868919346677, 0.0017688925882458212]","[-1.46982693, 0.07087103, -1.53881534]",CubeS,normal,TRUE,FALSE,med
"[-0.014485848436982985, 0.020812022013482104, 0.047920517001355724]","[-0.03069709525498019, 0.047745097590770176, -0.005509718255982281]","[-1.48963898, 0.28342983, -1.60305249]",CubeS,normal,TRUE,FALSE,med
"[-0.04596196457746844, 0.013602964577361739, 0.04795333434656706]","[0.00246868957119753, 0.06173912998818157, -0.024585331610319866]","[-1.61343005, 0.25325909, -1.54803842]",CubeS,normal,TRUE,TRUE,easy
"[-0.012879375688983926, 0.023127121164650703, 0.047921816978502625]","[-0.0068297466885485405, 0.048183684636498345, 0.0034266293864691003]","[-1.43299219, 0.12162273, -1.69351355]",CubeS,normal,TRUE,TRUE,easy
"[-0.05723396457746848, 0.003731964577361786, 0.04795333434656721]","[0.028716238362388475, 0.07389531671917106, 0.002902291939876858]","[-1.4608125, 0.15723869, -1.60195319]",CubeS,normal,TRUE,TRUE,easy
"[-0.034188930428345345, 0.017319829628360112, 0.047906971125391]","[0.026337008775385442, 0.05498856274793433, -0.0049862798080447315]","[-1.49093916, 0.04721566, -1.55084663]",CubeS,normal,TRUE,TRUE,easy
"[-0.05509186383196302, -0.00023880793160084872, 0.047904940649156354]","[0.043927635317394395, 0.07372579406286589, -0.01193372943236851]","[-1.46769668, 0.05254454, -1.28031919]",CubeS,normal,FALSE,FALSE,hard
"[-0.0019179645774685663, 0.011266964577361796, 0.04795333434656724]","[0.006654907057074516, 0.05939277294672679, 0.006379863553456773]","[-1.4227187, -0.01914391, -1.35854208]",CubeS,normal,TRUE,TRUE,easy
"[0.026618035422531428, 0.001329964577361796, 0.04795333434656725]","[-0.012997822825102439, 0.07099940710330555, -0.0024816809149644722]","[-1.48774818, -0.07561686, -1.56435357]",CubeS,normal,TRUE,TRUE,easy
"[-0.019763505203059667, 0.03415834134559395, 0.04790646244692218]","[-5.192304676840398e-08, 0.037733556939465535, -0.011882994029772151]","[-1.53232129, 0.13783544, -1.61626092]",CubeS,normal,TRUE,TRUE,easy
"[-0.010012964577468563, 0.024602964577361795, 0.04795333434656725]","[-0.017514259609081585, 0.04550631649821783, -0.00799502718561803]","[-1.51515892, 0.1737923, -1.52559602]",CubeS,normal,TRUE,TRUE,easy
"[-0.005480964577468518, 0.01829796457736175, 0.047953334346567095]","[-0.022130837178888883, 0.05111664009652767, -0.005799112407408602]","[-1.51618714, 0.16457813, -1.44195029]",CubeS,normal,TRUE,TRUE,easy
"[0.011007035422531515, 0.017489964577361787, 0.04795333434656721]","[-0.037761032087400476, 0.04834458830534733, 0.018334350121752985]","[-1.35508252, 0.16814357, -1.55517079]",CubeS,normal,TRUE,FALSE,med
"[-0.01957196457746857, 0.01749996457736179, 0.04795333434656723]","[-0.0033411480149161538, 0.054282675489886204, 0.009682392061375743]","[-1.40830854, 0.14831292, -1.42016617]",CubeS,normal,TRUE,TRUE,easy
"[-0.023270964577468575, 0.02211096457736179, 0.04795333434656724]","[0.02482580540938722, 0.048496003298182926, -0.0061292549104431035]","[-1.47383191, -0.01396378, -1.41014137]",CubeS,normal,TRUE,TRUE,easy
"[0.03755050530207839, 0.00504117790267563, 0.047920011498545204]","[-0.044062005967043905, 0.06314180177103117, 0.020165217226122936]","[-1.3678663, 0.04242187, -1.52528956]",CubeS,normal,TRUE,TRUE,easy
"[0.028421035422531646, 0.0037499645773616504, 0.04795333434656677]","[-0.017880959431967196, 0.06848122475339934, 0.0009695791415131674]","[-1.46515832, -0.05935697, -1.58562893]",CubeS,normal,TRUE,TRUE,easy
"[0.01830903542253164, 0.022200964577361777, 0.047953334346566776]","[-0.02329593354922383, 0.04580161362089513, -0.026894221945181554]","[-1.65726869, -0.00553497, -1.36945565]",CubeS,normal,TRUE,TRUE,easy
"[-0.02753987616793734, 0.013685880284390156, 0.04789093381339215]","[0.02479965382275904, 0.05765948059975385, -0.0008211760728403864]","[-1.4739476, 0.01650132, -1.59192243]",CubeS,normal,TRUE,TRUE,easy
"[0.03137503542253156, 0.00460096457736174, 0.04795333434656707]","[-0.042501739392075535, 0.06389660766179256, 0.0026781728376599756]","[-1.43419601, 0.06109616, -1.66349708]",CubeS,normal,TRUE,FALSE,med
"[0.023002364908893156, 0.0072882849359447765, 0.04791714633554906]","[-0.0258991075368497, 0.06213640821035975, 0.019036509166676627]","[-1.36111805, 0.01759955, -1.56358224]",CubeS,normal,TRUE,TRUE,easy
"[0.021893035422531425, 0.0052449645773617925, 0.04795333434656725]","[-0.046477295551579735, 0.06077121731603604, 0.00025667608519065743]","[-1.51276057, 0.13847318, -1.40797231]",CubeS,normal,TRUE,FALSE,med
"[-0.0005879645774685671, 0.0016449645773617954, 0.04795333434656725]","[0.020581612403248625, 0.06774449980674337, 0.009926758016119856]","[-1.40754525, -0.1064516, -1.47894034]",CubeS,normal,TRUE,TRUE,easy
"[0.009661035422531512, 0.03468796457736179, 0.047953334346567206]","[-0.00966708313280494, 0.035486754582471594, -0.015920462659459553]","[-1.56405973, -0.00658749, -1.5112703]",CubeS,normal,FALSE,TRUE,med
"[0.009227308683145094, 0.02604086877334732, 0.047915275826819786]","[-0.02131049790952893, 0.04362405701916985, 0.006307509558511476]","[-1.42985382, 0.08146779, -1.47848601]",CubeS,normal,TRUE,TRUE,easy
"[0.016171037814607, 0.0022251262749931815, 0.047918333816115224]","[-0.023534692654129153, 0.06723000248455187, 0.014375719304082248]","[-1.40056334, 0.04619388, -1.5087281]",CubeS,normal,TRUE,TRUE,easy
"[-0.030984395622815852, -0.0007010472199172964, 0.04790412250297329]","[0.04082592346777288, 0.06935306681981644, 0.009204801095456495]","[-1.40852667, -0.05064343, -1.50353938]",CubeS,normal,TRUE,TRUE,easy
"[-0.009814964577468489, 0.001983964577361786, 0.04795333434656722]","[-0.0067549557860591206, 0.06833059704344481, 0.015588369707268835]","[-1.39817898, 0.11354662, -1.31660969]",CubeS,normal,TRUE,TRUE,easy
"[-0.009205964577468442, 0.038436964577361746, 0.04795333434656706]","[0.0021569140735867003, 0.03274222268698723, -0.007016730602860566]","[-1.49580595, 0.04501391, -1.47980528]",CubeS,normal,TRUE,TRUE,easy
"[-0.02065496457746852, 0.005551964577361755, 0.047953334346567095]","[0.0025154241306367398, 0.06647311597716643, 0.0037473651663227567]","[-1.44974996, 0.10303363, -1.57143185]",CubeS,normal,TRUE,TRUE,easy
"[-0.007059964577468521, 0.003424964577361752, 0.04795333434656711]","[-0.012914332158131028, 0.06482883743199291, 0.028303180101377147]","[-1.31520362, 0.12040278, -1.53061931]",CubeS,normal,TRUE,TRUE,easy
"[0.03804503542253152, 0.002735964577361785, 0.047953334346567206]","[-0.03795976421789748, 0.06778220754709348, -0.011264639241736783]","[-1.55469874, -0.00695485, -1.48187812]",CubeS,normal,TRUE,TRUE,easy
"[-0.04153096457746844, 0.01827396457736174, 0.04795333434656706]","[0.01023555335703688, 0.05756968011139814, 0.0003917263343327093]","[-1.45237227, 0.18986963, -1.43408341]",CubeS,normal,TRUE,TRUE,easy
"[-0.03828796457746844, 0.006712964577361741, 0.04795333434656706]","[0.04856151911516594, 0.06072520726062457, -0.017129900365121492]","[-1.58025072, -0.05547277, -1.61134083]",CubeS,normal,TRUE,TRUE,easy
"[0.003183126564119606, 0.02561238901198072, 0.04791671698188585]","[-0.008308916011153859, 0.04494800245736956, 0.008567984336659638]","[-1.40883168, 0.03859088, -1.46489295]",CubeS,normal,TRUE,TRUE,easy
"[-0.03078396457746843, 0.02824096457736166, 0.04795333434656681]","[0.010829989225724104, 0.0446724219893332, -0.015556241810393653]","[-1.54403357, 0.11301361, -1.39179319]",CubeS,normal,TRUE,TRUE,easy
"[-0.03352796457746844, 0.019496964577361744, 0.04795333434656706]","[0.02124669702267344, 0.05349494739747513, -0.00277758386639982]","[-1.46628863, 0.07449638, -1.46919089]",CubeS,normal,TRUE,TRUE,easy
"[-0.010166964577468351, 0.021376964577361657, 0.047953334346566776]","[-0.01521939396548036, 0.04900615145579288, -0.007377975628497992]","[-1.52248334, 0.15037387, -1.40665508]",CubeS,normal,TRUE,TRUE,easy
